source,target,distance,similarity,target_family,target_display
lij,fur,0.141968,0.858032,italo_romance,Friulian
lij,spa,0.165522,0.834478,romance,Spanish
lij,scn,0.187845,0.812155,italo_romance,Sicilian
lij,sc,0.190794,0.809206,italo_romance,Sardinian
lij,cat,0.208607,0.791393,romance,Catalan
lij,fra,0.252224,0.747776,romance,French
lij,eng,0.362664,0.637336,english,English
lij,deu,0.530299,0.469701,germanic,German
lij,slv,0.590223,0.409777,slavic,Slovenian
lmo,cat,0.064377,0.935623,romance,Catalan
lmo,vec,0.067137,0.932863,italo_romance,Venetian
lmo,fur,0.073481,0.926519,italo_romance,Friulian
lmo,spa,0.082912,0.917088,romance,Spanish
lmo,lij,0.107369,0.892631,italo_romance,Ligurian
lmo,ita,0.107519,0.892481,italian,Italian
lmo,fra,0.145271,0.854729,romance,French
lmo,sc,0.171128,0.828872,italo_romance,Sardinian
lmo,scn,0.247172,0.752828,italo_romance,Sicilian
lmo,eng,0.344394,0.655606,english,English
lmo,deu,0.462487,0.537513,germanic,German
lmo,slv,0.579561,0.420439,slavic,Slovenian
sc,spa,0.137885,0.862115,romance,Spanish
sc,ita,0.164214,0.835786,italian,Italian
sc,lmo,0.171128,0.828872,italo_romance,Lombard
sc,vec,0.176469,0.823531,italo_romance,Venetian
sc,lij,0.190794,0.809206,italo_romance,Ligurian
sc,fur,0.191527,0.808473,italo_romance,Friulian
sc,cat,0.212378,0.787622,romance,Catalan
sc,fra,0.250186,0.749814,romance,French
sc,scn,0.261382,0.738618,italo_romance,Sicilian
sc,eng,0.371289,0.628711,english,English
sc,deu,0.526656,0.473344,germanic,German
sc,slv,0.616539,0.383461,slavic,Slovenian
scn,ita,0.167984,0.832016,italian,Italian
scn,lij,0.187845,0.812155,italo_romance,Ligurian
scn,vec,0.218928,0.781072,italo_romance,Venetian
scn,lmo,0.247172,0.752828,italo_romance,Lombard
scn,sc,0.261382,0.738618,italo_romance,Sardinian
scn,fur,0.292976,0.707024,italo_romance,Friulian
scn,spa,0.365235,0.634765,romance,Spanish
scn,cat,0.381776,0.618224,romance,Catalan
scn,fra,0.445053,0.554947,romance,French
scn,eng,0.529360,0.470640,english,English
scn,slv,0.607017,0.392983,slavic,Slovenian
scn,deu,0.686944,0.313056,germanic,German
slv,vec,0.512285,0.487715,italo_romance,Venetian
slv,lmo,0.579561,0.420439,italo_romance,Lombard
slv,lij,0.590223,0.409777,italo_romance,Ligurian
slv,spa,0.600379,0.399621,romance,Spanish
slv,ita,0.606363,0.393637,italian,Italian
slv,scn,0.607017,0.392983,italo_romance,Sicilian
slv,sc,0.616539,0.383461,italo_romance,Sardinian
slv,fur,0.641976,0.358024,italo_romance,Friulian
slv,cat,0.662085,0.337915,romance,Catalan
slv,fra,0.664708,0.335292,romance,French
slv,deu,0.709481,0.290519,germanic,German
slv,eng,0.777767,0.222233,english,English
spa,cat,0.067912,0.932088,romance,Catalan
spa,lmo,0.082912,0.917088,italo_romance,Lombard
spa,vec,0.117794,0.882206,italo_romance,Venetian
spa,sc,0.137885,0.862115,italo_romance,Sardinian
spa,fur,0.147210,0.852790,italo_romance,Friulian
spa,lij,0.165522,0.834478,italo_romance,Ligurian
spa,ita,0.170746,0.829254,italian,Italian
spa,fra,0.174201,0.825799,romance,French
spa,scn,0.365235,0.634765,italo_romance,Sicilian
spa,eng,0.387516,0.612484,english,English
spa,deu,0.485993,0.514007,germanic,German
spa,slv,0.600379,0.399621,slavic,Slovenian
vec,ita,0.052790,0.947210,italian,Italian
vec,lij,0.056476,0.943524,italo_romance,Ligurian
vec,lmo,0.067137,0.932863,italo_romance,Lombard
vec,fur,0.108785,0.891215,italo_romance,Friulian
vec,spa,0.117794,0.882206,romance,Spanish
vec,cat,0.163124,0.836876,romance,Catalan
vec,sc,0.176469,0.823531,italo_romance,Sardinian
vec,scn,0.218928,0.781072,italo_romance,Sicilian
vec,fra,0.220972,0.779028,romance,French
vec,eng,0.398277,0.601723,english,English
vec,slv,0.512285,0.487715,slavic,Slovenian
vec,deu,0.525895,0.474105,germanic,German
