source,target,distance,similarity,target_family,target_display
slv,vec,0.214131,0.785869,italo_romance,Venetian
slv,fur,0.218143,0.781857,italo_romance,Friulian
slv,lmo,0.219532,0.780468,italo_romance,Lombard
slv,sc,0.237003,0.762997,italo_romance,Sardinian
slv,cat,0.240309,0.759691,romance,Catalan
slv,lij,0.251468,0.748532,italo_romance,Ligurian
slv,fra,0.256415,0.743585,romance,French
slv,scn,0.274025,0.725975,italo_romance,Sicilian
spa,cat,0.088868,0.911132,romance,Catalan
spa,eng,0.107445,0.892555,english,English
spa,ita,0.109885,0.890115,italian,Italian
spa,fra,0.137326,0.862674,romance,French
spa,vec,0.163601,0.836399,italo_romance,Venetian
spa,sc,0.170632,0.829368,italo_romance,Sardinian
spa,lmo,0.175740,0.824260,italo_romance,Lombard
spa,deu,0.191867,0.808133,germanic,German
spa,slv,0.197420,0.802580,slavic,Slovenian
spa,lij,0.218602,0.781398,italo_romance,Ligurian
spa,fur,0.231245,0.768755,italo_romance,Friulian
spa,scn,0.262738,0.737262,italo_romance,Sicilian
vec,ita,0.074634,0.925366,italian,Italian
vec,lmo,0.102787,0.897213,italo_romance,Lombard
vec,sc,0.120365,0.879635,italo_romance,Sardinian
vec,lij,0.126019,0.873981,italo_romance,Ligurian
vec,spa,0.163601,0.836399,romance,Spanish
vec,cat,0.166381,0.833619,romance,Catalan
vec,eng,0.169169,0.830831,english,English
vec,fur,0.169339,0.830661,italo_romance,Friulian
vec,scn,0.175957,0.824043,italo_romance,Sicilian
vec,fra,0.191603,0.808397,romance,French
vec,slv,0.214131,0.785869,slavic,Slovenian
vec,deu,0.254501,0.745499,germanic,German
