article_id,title,url,n_sentences
1745,Limba de Mesania (norma ortogràfica),https://sc.wikipedia.org/wiki?curid=1745,9
1746,Grafia sarda autònoma,https://sc.wikipedia.org/wiki?curid=1746,10
1747,Regione Autònoma de Sardigna,https://sc.wikipedia.org/wiki?curid=1747,5
1750,Provìntzia de Tàtari,https://sc.wikipedia.org/wiki?curid=1750,2
1781,Linguìstica,https://sc.wikipedia.org/wiki?curid=1781,17
1808,Provìntzia de Terranoa-Tèmpiu,https://sc.wikipedia.org/wiki?curid=1808,5
1809,Provìntzia de Ogiastra,https://sc.wikipedia.org/wiki?curid=1809,7
1840,Lussemburgu,https://sc.wikipedia.org/wiki?curid=1840,2
1841,Isvètzia,https://sc.wikipedia.org/wiki?curid=1841,18
1843,Matemàtica,https://sc.wikipedia.org/wiki?curid=1843,29
1844,Geografia,https://sc.wikipedia.org/wiki?curid=1844,25
1845,Iscièntzias de sa Terra,https://sc.wikipedia.org/wiki?curid=1845,3
1846,Ballau,https://sc.wikipedia.org/wiki?curid=1846,1
1899,Istados de su mundu,https://sc.wikipedia.org/wiki?curid=1899,3
1900,Istòria,https://sc.wikipedia.org/wiki?curid=1900,6
1909,Porto Alabe,https://sc.wikipedia.org/wiki?curid=1909,1
1911,Tresnuraghes,https://sc.wikipedia.org/wiki?curid=1911,1
1913,Sotziologia,https://sc.wikipedia.org/wiki?curid=1913,50
1918,Rennu de Sardigna,https://sc.wikipedia.org/wiki?curid=1918,75
1919,Elianora de Arbarèe,https://sc.wikipedia.org/wiki?curid=1919,34
1976,Chìmica,https://sc.wikipedia.org/wiki?curid=1976,12
1981,Biologia,https://sc.wikipedia.org/wiki?curid=1981,2
1982,Sessualidade de s'òmine,https://sc.wikipedia.org/wiki?curid=1982,2
2003,Samugheo,https://sc.wikipedia.org/wiki?curid=2003,12
2004,Aba potàbile,https://sc.wikipedia.org/wiki?curid=2004,1
2005,Aba proja àtzida,https://sc.wikipedia.org/wiki?curid=2005,1
2006,Aba proja radioativa,https://sc.wikipedia.org/wiki?curid=2006,1
2007,Abbas residuales,https://sc.wikipedia.org/wiki?curid=2007,1
2008,Dejetziones lìcuidas,https://sc.wikipedia.org/wiki?curid=2008,2
2009,Ambiente,https://sc.wikipedia.org/wiki?curid=2009,1
2010,Diòssidu de carbòniu,https://sc.wikipedia.org/wiki?curid=2010,3
2011,Antiparassitariu,https://sc.wikipedia.org/wiki?curid=2011,1
2012,Arga,https://sc.wikipedia.org/wiki?curid=2012,1
2014,Arsènicu,https://sc.wikipedia.org/wiki?curid=2014,3
2015,Atmosfera,https://sc.wikipedia.org/wiki?curid=2015,2
2037,Magumadas,https://sc.wikipedia.org/wiki?curid=2037,1
2048,Abba,https://sc.wikipedia.org/wiki?curid=2048,7
2049,Papiros,https://sc.wikipedia.org/wiki?curid=2049,9
2050,Carta de Logu,https://sc.wikipedia.org/wiki?curid=2050,8
2051,Emìliu Lussu,https://sc.wikipedia.org/wiki?curid=2051,18
2052,Raimondo Carta Raspi/logudoresu,https://sc.wikipedia.org/wiki?curid=2052,7
2053,Francesco Alziator,https://sc.wikipedia.org/wiki?curid=2053,15
2055,Anzelinu Carta,https://sc.wikipedia.org/wiki?curid=2055,6
2056,Albino Bernardini,https://sc.wikipedia.org/wiki?curid=2056,11
2057,Salvatore Cambosu,https://sc.wikipedia.org/wiki?curid=2057,9
2059,Sigismondo Arquer,https://sc.wikipedia.org/wiki?curid=2059,29
2061,Limba latina,https://sc.wikipedia.org/wiki?curid=2061,11
2062,Cìnema,https://sc.wikipedia.org/wiki?curid=2062,3
2063,Religione,https://sc.wikipedia.org/wiki?curid=2063,8
2065,Nuraghe,https://sc.wikipedia.org/wiki?curid=2065,14
2066,Prima gherra mundiale,https://sc.wikipedia.org/wiki?curid=2066,3
2067,Adelàsia de Torres,https://sc.wikipedia.org/wiki?curid=2067,43
2068,Vittorio Angius,https://sc.wikipedia.org/wiki?curid=2068,9
2069,Alfonsu I de Sardigna,https://sc.wikipedia.org/wiki?curid=2069,13
2070,Giorgio Asproni,https://sc.wikipedia.org/wiki?curid=2070,24
2071,Sergio Atzeni,https://sc.wikipedia.org/wiki?curid=2071,8
2072,Honorè de Balzac,https://sc.wikipedia.org/wiki?curid=2072,13
2073,Bachisio Bandinu,https://sc.wikipedia.org/wiki?curid=2073,7
2074,Camillo Bellieni,https://sc.wikipedia.org/wiki?curid=2074,14
2075,Orgòsolo,https://sc.wikipedia.org/wiki?curid=2075,47
2076,Luras,https://sc.wikipedia.org/wiki?curid=2076,2
2077,Roma,https://sc.wikipedia.org/wiki?curid=2077,4
2078,Natzione,https://sc.wikipedia.org/wiki?curid=2078,8
2079,Macintosh,https://sc.wikipedia.org/wiki?curid=2079,4
2082,Stanis Dessy,https://sc.wikipedia.org/wiki?curid=2082,30
2083,Bonaccattu,https://sc.wikipedia.org/wiki?curid=2083,11
2085,Fúbalu,https://sc.wikipedia.org/wiki?curid=2085,5
2086,Isoglossa,https://sc.wikipedia.org/wiki?curid=2086,1
2087,Acrònimu,https://sc.wikipedia.org/wiki?curid=2087,1
2088,Gosos,https://sc.wikipedia.org/wiki?curid=2088,16
2089,Cantu a tenore,https://sc.wikipedia.org/wiki?curid=2089,14
2091,Remundu Piras,https://sc.wikipedia.org/wiki?curid=2091,9
2092,Melchiorre Murenu,https://sc.wikipedia.org/wiki?curid=2092,10
2093,Condaghe de Santa Maria de Bonàrcado,https://sc.wikipedia.org/wiki?curid=2093,5
2094,Cuntratu a cumpàngios,https://sc.wikipedia.org/wiki?curid=2094,8
2095,Gianfranco Zola,https://sc.wikipedia.org/wiki?curid=2095,18
2096,Sartiglia,https://sc.wikipedia.org/wiki?curid=2096,13
2098,Pedru Casu,https://sc.wikipedia.org/wiki?curid=2098,10
2099,Antoni Cossu,https://sc.wikipedia.org/wiki?curid=2099,11
2100,Giuseppe Fiori,https://sc.wikipedia.org/wiki?curid=2100,9
2101,Salvatore Niffoi,https://sc.wikipedia.org/wiki?curid=2101,10
2102,Gianfranco Pintore,https://sc.wikipedia.org/wiki?curid=2102,8
2103,Antonio Cano,https://sc.wikipedia.org/wiki?curid=2103,6
2104,Antioco Casula,https://sc.wikipedia.org/wiki?curid=2104,18
2106,Maria Giacobbe,https://sc.wikipedia.org/wiki?curid=2106,11
2107,Heinz Jürgen Wolf,https://sc.wikipedia.org/wiki?curid=2107,11
2108,Bustianu Satta,https://sc.wikipedia.org/wiki?curid=2108,10
2110,James Henry Bennet,https://sc.wikipedia.org/wiki?curid=2110,10
2142,Gaddhuresu,https://sc.wikipedia.org/wiki?curid=2142,16
2146,Gràssia Deledda,https://sc.wikipedia.org/wiki?curid=2146,132
2181,Ortobene,https://sc.wikipedia.org/wiki?curid=2181,1
2192,Andorra,https://sc.wikipedia.org/wiki?curid=2192,51
2193,Islanda,https://sc.wikipedia.org/wiki?curid=2193,30
2194,Nicolò Copernico,https://sc.wikipedia.org/wiki?curid=2194,4
2199,Isport,https://sc.wikipedia.org/wiki?curid=2199,1
2201,Anela,https://sc.wikipedia.org/wiki?curid=2201,7
2206,Tiesi,https://sc.wikipedia.org/wiki?curid=2206,3
2230,Limba Sarda Comuna,https://sc.wikipedia.org/wiki?curid=2230,23
2233,Iscroca,https://sc.wikipedia.org/wiki?curid=2233,1
2235,Urtei,https://sc.wikipedia.org/wiki?curid=2235,2
2237,Parigi,https://sc.wikipedia.org/wiki?curid=2237,2
2240,Saint-Dié-des-Vosges,https://sc.wikipedia.org/wiki?curid=2240,3
2242,Limba grega,https://sc.wikipedia.org/wiki?curid=2242,23
2244,Aritmètica,https://sc.wikipedia.org/wiki?curid=2244,13
2358,Bidda,https://sc.wikipedia.org/wiki?curid=2358,5
2360,Tèmpiu,https://sc.wikipedia.org/wiki?curid=2360,2
2361,'Onne,https://sc.wikipedia.org/wiki?curid=2361,42
2362,AMM,https://sc.wikipedia.org/wiki?curid=2362,6
2366,Oroteddi/nugoresu,https://sc.wikipedia.org/wiki?curid=2366,9
2367,Astronomia,https://sc.wikipedia.org/wiki?curid=2367,1
2368,Norvègia,https://sc.wikipedia.org/wiki?curid=2368,1
2369,Finlàndia,https://sc.wikipedia.org/wiki?curid=2369,21
2370,Danimarca,https://sc.wikipedia.org/wiki?curid=2370,13
2371,Ulìana,https://sc.wikipedia.org/wiki?curid=2371,79
2373,Pubusa,https://sc.wikipedia.org/wiki?curid=2373,3
2375,Iscièntzia,https://sc.wikipedia.org/wiki?curid=2375,3
2385,Taulara,https://sc.wikipedia.org/wiki?curid=2385,5
2459,Austis,https://sc.wikipedia.org/wiki?curid=2459,28
2460,Archeologia,https://sc.wikipedia.org/wiki?curid=2460,1
2464,Sarule,https://sc.wikipedia.org/wiki?curid=2464,21
2469,Òsile,https://sc.wikipedia.org/wiki?curid=2469,3
2471,Achern,https://sc.wikipedia.org/wiki?curid=2471,2
2529,Alà,https://sc.wikipedia.org/wiki?curid=2529,27
2533,Cussorgia,https://sc.wikipedia.org/wiki?curid=2533,4
2536,Filosofia,https://sc.wikipedia.org/wiki?curid=2536,13
2537,Igrèsias,https://sc.wikipedia.org/wiki?curid=2537,52
2540,Abbasanta,https://sc.wikipedia.org/wiki?curid=2540,1
2546,Terranoa,https://sc.wikipedia.org/wiki?curid=2546,17
2550,Bortigale/logudoresu,https://sc.wikipedia.org/wiki?curid=2550,12
2554,Ilartzi,https://sc.wikipedia.org/wiki?curid=2554,1
2557,Norghiddo,https://sc.wikipedia.org/wiki?curid=2557,1
2559,Paulle,https://sc.wikipedia.org/wiki?curid=2559,1
2561,Santu Lussurzu,https://sc.wikipedia.org/wiki?curid=2561,19
2562,Ardaule,https://sc.wikipedia.org/wiki?curid=2562,1
2575,Kurów,https://sc.wikipedia.org/wiki?curid=2575,2
2578,Tàtari,https://sc.wikipedia.org/wiki?curid=2578,7
2582,Aristanis,https://sc.wikipedia.org/wiki?curid=2582,73
2589,Patada,https://sc.wikipedia.org/wiki?curid=2589,19
2591,Armènia,https://sc.wikipedia.org/wiki?curid=2591,4
2592,Oniai,https://sc.wikipedia.org/wiki?curid=2592,20
2595,Firentze,https://sc.wikipedia.org/wiki?curid=2595,5
2596,Gènova,https://sc.wikipedia.org/wiki?curid=2596,7
2597,Perùgia,https://sc.wikipedia.org/wiki?curid=2597,1
2599,Gottfried Leibniz,https://sc.wikipedia.org/wiki?curid=2599,13
2600,Oslo,https://sc.wikipedia.org/wiki?curid=2600,1
2606,Psicologia,https://sc.wikipedia.org/wiki?curid=2606,4
2607,Madrid,https://sc.wikipedia.org/wiki?curid=2607,3
2608,Istocolma,https://sc.wikipedia.org/wiki?curid=2608,1
2609,Berlinu,https://sc.wikipedia.org/wiki?curid=2609,6
2611,William James,https://sc.wikipedia.org/wiki?curid=2611,19
2612,Polònia,https://sc.wikipedia.org/wiki?curid=2612,20
2614,Meana/campidanesu,https://sc.wikipedia.org/wiki?curid=2614,12
2616,Nurighe,https://sc.wikipedia.org/wiki?curid=2616,2
2620,Bonuighinu,https://sc.wikipedia.org/wiki?curid=2620,4
2636,Ballu,https://sc.wikipedia.org/wiki?curid=2636,11
2637,Danza populare,https://sc.wikipedia.org/wiki?curid=2637,3
2638,Nutritzione,https://sc.wikipedia.org/wiki?curid=2638,13
2644,Gdańsk,https://sc.wikipedia.org/wiki?curid=2644,1
2645,Seui,https://sc.wikipedia.org/wiki?curid=2645,1
2647,Adam Mickiewicz,https://sc.wikipedia.org/wiki?curid=2647,1
2648,Limba ladina,https://sc.wikipedia.org/wiki?curid=2648,2
2653,Tabarchinu,https://sc.wikipedia.org/wiki?curid=2653,2
2654,Międzyrzec Podlaski,https://sc.wikipedia.org/wiki?curid=2654,1
2660,Due Fantagenitori,https://sc.wikipedia.org/wiki?curid=2660,7
2663,Limba bèrbera,https://sc.wikipedia.org/wiki?curid=2663,15
2665,Narabuia,https://sc.wikipedia.org/wiki?curid=2665,2
2682,Santeru,https://sc.wikipedia.org/wiki?curid=2682,6
2683,Genetica de sos Sardos,https://sc.wikipedia.org/wiki?curid=2683,4
2684,Macumere/logudoresu,https://sc.wikipedia.org/wiki?curid=2684,20
2685,S'Alighera,https://sc.wikipedia.org/wiki?curid=2685,44
2686,Meighina,https://sc.wikipedia.org/wiki?curid=2686,5
2687,Irlanda,https://sc.wikipedia.org/wiki?curid=2687,3
2688,Dublinu,https://sc.wikipedia.org/wiki?curid=2688,7
2690,Aerospàtziu,https://sc.wikipedia.org/wiki?curid=2690,3
2698,Due Fantagenitori/campidanesu,https://sc.wikipedia.org/wiki?curid=2698,7
2710,Femmina accabadora,https://sc.wikipedia.org/wiki?curid=2710,12
2712,Butch Hartman,https://sc.wikipedia.org/wiki?curid=2712,1
2718,Pompu,https://sc.wikipedia.org/wiki?curid=2718,1
2724,Timmy Turner,https://sc.wikipedia.org/wiki?curid=2724,3
2730,Francesco Totti,https://sc.wikipedia.org/wiki?curid=2730,1
2731,A.S. Roma,https://sc.wikipedia.org/wiki?curid=2731,1
2737,Simone Perrotta,https://sc.wikipedia.org/wiki?curid=2737,2
2738,Alessandro Faiolhe Amantino,https://sc.wikipedia.org/wiki?curid=2738,2
2746,Christian Panucci,https://sc.wikipedia.org/wiki?curid=2746,2
2781,Otzana,https://sc.wikipedia.org/wiki?curid=2781,37
2807,Gùspini,https://sc.wikipedia.org/wiki?curid=2807,11
2811,Bera Cresia de Gesu,https://sc.wikipedia.org/wiki?curid=2811,5
2812,Cagliari Calcio,https://sc.wikipedia.org/wiki?curid=2812,35
2813,Idrogenu,https://sc.wikipedia.org/wiki?curid=2813,4
2817,Ortueri,https://sc.wikipedia.org/wiki?curid=2817,43
2818,Su patriotu sardu a sos feudatarios,https://sc.wikipedia.org/wiki?curid=2818,11
2821,Quartu Sant'Aleni,https://sc.wikipedia.org/wiki?curid=2821,3
2923,Thalía,https://sc.wikipedia.org/wiki?curid=2923,6
2925,Monte Lerrono,https://sc.wikipedia.org/wiki?curid=2925,6
2932,Bantina,https://sc.wikipedia.org/wiki?curid=2932,4
2933,Pesutzu Pedru,https://sc.wikipedia.org/wiki?curid=2933,2
2935,Otieri/logudoresu,https://sc.wikipedia.org/wiki?curid=2935,5
2936,Limba ispagnola,https://sc.wikipedia.org/wiki?curid=2936,7
2938,Tunisia,https://sc.wikipedia.org/wiki?curid=2938,6
2939,Padre Luca Cubeddu,https://sc.wikipedia.org/wiki?curid=2939,10
2940,Juànne Marìa Asàra,https://sc.wikipedia.org/wiki?curid=2940,4
2942,Portescusi,https://sc.wikipedia.org/wiki?curid=2942,1
2950,Tommaso d'Aquino,https://sc.wikipedia.org/wiki?curid=2950,5
2957,Nanni Moretti,https://sc.wikipedia.org/wiki?curid=2957,13
2958,Ecce Bombo,https://sc.wikipedia.org/wiki?curid=2958,5
2959,Silver Surfer,https://sc.wikipedia.org/wiki?curid=2959,7
2960,Shōhei Imamura,https://sc.wikipedia.org/wiki?curid=2960,2
2961,Orune,https://sc.wikipedia.org/wiki?curid=2961,41
2964,Orosei/logudoresu,https://sc.wikipedia.org/wiki?curid=2964,5
2965,Irgoli,https://sc.wikipedia.org/wiki?curid=2965,18
2966,Chichimeca,https://sc.wikipedia.org/wiki?curid=2966,2
2993,Ardecore,https://sc.wikipedia.org/wiki?curid=2993,7
3005,Francesco Totti/campidanesu,https://sc.wikipedia.org/wiki?curid=3005,1
3010,Limba cadelana,https://sc.wikipedia.org/wiki?curid=3010,4
3027,Limba basca,https://sc.wikipedia.org/wiki?curid=3027,6
3028,Movimentu,https://sc.wikipedia.org/wiki?curid=3028,5
3029,Movimentu in caminu deretu,https://sc.wikipedia.org/wiki?curid=3029,9
3033,Rugby,https://sc.wikipedia.org/wiki?curid=3033,93
3034,Movimentu in caminu chirculare,https://sc.wikipedia.org/wiki?curid=3034,15
3035,Anàlisi numèrica,https://sc.wikipedia.org/wiki?curid=3035,1
3042,Lo Spettro,https://sc.wikipedia.org/wiki?curid=3042,3
3043,Alhazen,https://sc.wikipedia.org/wiki?curid=3043,5
3060,Sardigna/logudoresu,https://sc.wikipedia.org/wiki?curid=3060,75
3080,Basìlica de Santu Simplìtziu,https://sc.wikipedia.org/wiki?curid=3080,2
3081,Judicadu de Gaddura,https://sc.wikipedia.org/wiki?curid=3081,96
3085,Gaddura,https://sc.wikipedia.org/wiki?curid=3085,3
3092,Carbònia,https://sc.wikipedia.org/wiki?curid=3092,24
3103,Curitiba,https://sc.wikipedia.org/wiki?curid=3103,2
3127,Orane,https://sc.wikipedia.org/wiki?curid=3127,51
3160,Fordongiani,https://sc.wikipedia.org/wiki?curid=3160,6
3162,Àllai,https://sc.wikipedia.org/wiki?curid=3162,1
3163,Biddanoa Truschedu,https://sc.wikipedia.org/wiki?curid=3163,1
3164,Foghesu,https://sc.wikipedia.org/wiki?curid=3164,5
3180,Milanu,https://sc.wikipedia.org/wiki?curid=3180,3
3181,Juanne Maria Angioy,https://sc.wikipedia.org/wiki?curid=3181,79
3189,Roy Thomas,https://sc.wikipedia.org/wiki?curid=3189,3
3190,Barry Windsor-Smith,https://sc.wikipedia.org/wiki?curid=3190,2
3199,Rùssia,https://sc.wikipedia.org/wiki?curid=3199,5
3202,Anisoptera,https://sc.wikipedia.org/wiki?curid=3202,1
3203,Sìsini/campidanesu,https://sc.wikipedia.org/wiki?curid=3203,2
3208,Sestu,https://sc.wikipedia.org/wiki?curid=3208,18
3210,Biddacidru,https://sc.wikipedia.org/wiki?curid=3210,1
3216,Almazán,https://sc.wikipedia.org/wiki?curid=3216,2
3219,Tom Waits,https://sc.wikipedia.org/wiki?curid=3219,30
3220,X-Men,https://sc.wikipedia.org/wiki?curid=3220,1
3223,Franti,https://sc.wikipedia.org/wiki?curid=3223,9
3228,Fumetu,https://sc.wikipedia.org/wiki?curid=3228,6
3229,Gerxei,https://sc.wikipedia.org/wiki?curid=3229,3
3230,Istados Unidos de Amèrica,https://sc.wikipedia.org/wiki?curid=3230,5
3231,Rennu Unidu,https://sc.wikipedia.org/wiki?curid=3231,11
3232,Conan il Barbaro/campidanesu,https://sc.wikipedia.org/wiki?curid=3232,2
3235,Catalão,https://sc.wikipedia.org/wiki?curid=3235,2
3236,Bugerru,https://sc.wikipedia.org/wiki?curid=3236,1
3237,Cala Seda,https://sc.wikipedia.org/wiki?curid=3237,2
3238,Carloforte,https://sc.wikipedia.org/wiki?curid=3238,2
3239,Domunoas,https://sc.wikipedia.org/wiki?curid=3239,1
3240,Frùmini Majori,https://sc.wikipedia.org/wiki?curid=3240,1
3241,Giba,https://sc.wikipedia.org/wiki?curid=3241,1
3242,Gonnesa,https://sc.wikipedia.org/wiki?curid=3242,7
3246,Masainas,https://sc.wikipedia.org/wiki?curid=3246,1
3247,Musei,https://sc.wikipedia.org/wiki?curid=3247,1
3248,Narcau,https://sc.wikipedia.org/wiki?curid=3248,1
3250,Nuxis,https://sc.wikipedia.org/wiki?curid=3250,11
3251,Perdaxius,https://sc.wikipedia.org/wiki?curid=3251,1
3253,Mela pirongia/campidanesu,https://sc.wikipedia.org/wiki?curid=3253,3
3254,Turkia,https://sc.wikipedia.org/wiki?curid=3254,5
3257,Cordolinu de pezza,https://sc.wikipedia.org/wiki?curid=3257,2
3259,Gela,https://sc.wikipedia.org/wiki?curid=3259,2
3262,Piscinas,https://sc.wikipedia.org/wiki?curid=3262,1
3263,Santu Giuanni Suergiu,https://sc.wikipedia.org/wiki?curid=3263,1
3264,Bloody Mary (fumettu)/campidanesu,https://sc.wikipedia.org/wiki?curid=3264,3
3265,Murra/campidanesu,https://sc.wikipedia.org/wiki?curid=3265,3
3267,Santadi,https://sc.wikipedia.org/wiki?curid=3267,1
3268,Arresi,https://sc.wikipedia.org/wiki?curid=3268,2
3269,Santu Antiogu,https://sc.wikipedia.org/wiki?curid=3269,42
3270,Tratalias,https://sc.wikipedia.org/wiki?curid=3270,1
3271,Bidda Matzràxia,https://sc.wikipedia.org/wiki?curid=3271,1
3273,Sa Baronia,https://sc.wikipedia.org/wiki?curid=3273,21
3274,All-Star Squadron,https://sc.wikipedia.org/wiki?curid=3274,2
3279,Lingua wu,https://sc.wikipedia.org/wiki?curid=3279,4
3280,Limba tzinesa istandard,https://sc.wikipedia.org/wiki?curid=3280,2
3281,Tzina,https://sc.wikipedia.org/wiki?curid=3281,3
3285,Giapone,https://sc.wikipedia.org/wiki?curid=3285,45
3288,Offlaga Disco Pax,https://sc.wikipedia.org/wiki?curid=3288,4
3289,Ernst Mayr,https://sc.wikipedia.org/wiki?curid=3289,2
3290,Barì,https://sc.wikipedia.org/wiki?curid=3290,2
3292,Miles Davis,https://sc.wikipedia.org/wiki?curid=3292,1
3293,Baunei,https://sc.wikipedia.org/wiki?curid=3293,2
3294,Cardedu,https://sc.wikipedia.org/wiki?curid=3294,1
3296,Aves,https://sc.wikipedia.org/wiki?curid=3296,1
3298,Partidu Indipendentista Portoricanu,https://sc.wikipedia.org/wiki?curid=3298,7
3302,Elini,https://sc.wikipedia.org/wiki?curid=3302,8
3303,Gàiru,https://sc.wikipedia.org/wiki?curid=3303,1
3304,Gelisuli,https://sc.wikipedia.org/wiki?curid=3304,7
3305,Paolo Benvenuti,https://sc.wikipedia.org/wiki?curid=3305,1
3306,Straub e Huillet/campidanesu,https://sc.wikipedia.org/wiki?curid=3306,2
3314,Aritzu,https://sc.wikipedia.org/wiki?curid=3314,22
3315,Stanley Kubrick,https://sc.wikipedia.org/wiki?curid=3315,1
3316,Chablis (binu),https://sc.wikipedia.org/wiki?curid=3316,1
3317,Romano Prodi,https://sc.wikipedia.org/wiki?curid=3317,5
3318,Silvio Berlusconi,https://sc.wikipedia.org/wiki?curid=3318,13
3319,Ed Brubaker,https://sc.wikipedia.org/wiki?curid=3319,4
3325,Paùli,https://sc.wikipedia.org/wiki?curid=3325,1
3326,Tortolì,https://sc.wikipedia.org/wiki?curid=3326,3
3328,Lotzeri,https://sc.wikipedia.org/wiki?curid=3328,1
3329,Lotzorai,https://sc.wikipedia.org/wiki?curid=3329,1
3331,Osini,https://sc.wikipedia.org/wiki?curid=3331,1
3332,Talana,https://sc.wikipedia.org/wiki?curid=3332,1
3335,Babbalottu,https://sc.wikipedia.org/wiki?curid=3335,2
3336,Tertenia,https://sc.wikipedia.org/wiki?curid=3336,22
3338,Ulassa,https://sc.wikipedia.org/wiki?curid=3338,4
3339,Orthullè,https://sc.wikipedia.org/wiki?curid=3339,1
3341,Biddamanna Istrisàili,https://sc.wikipedia.org/wiki?curid=3341,1
3342,Lingua wu/campidanesu,https://sc.wikipedia.org/wiki?curid=3342,4
3344,Whizzer (Timely Comics),https://sc.wikipedia.org/wiki?curid=3344,2
3348,Arbus,https://sc.wikipedia.org/wiki?curid=3348,2
3349,Aidumajore,https://sc.wikipedia.org/wiki?curid=3349,1
3350,Ollasta Useddus,https://sc.wikipedia.org/wiki?curid=3350,1
3351,Abas,https://sc.wikipedia.org/wiki?curid=3351,2
3352,Arborea,https://sc.wikipedia.org/wiki?curid=3352,2
3354,Tristan da Cunha,https://sc.wikipedia.org/wiki?curid=3354,3
3361,Battle Hymn (fumettu),https://sc.wikipedia.org/wiki?curid=3361,2
3362,Kamandi,https://sc.wikipedia.org/wiki?curid=3362,4
3364,Dziecinów (powiat otwocki),https://sc.wikipedia.org/wiki?curid=3364,2
3365,Seada,https://sc.wikipedia.org/wiki?curid=3365,3
3371,Le cinque vite di Hector,https://sc.wikipedia.org/wiki?curid=3371,4
3375,Uetersen,https://sc.wikipedia.org/wiki?curid=3375,3
3377,Ìndia,https://sc.wikipedia.org/wiki?curid=3377,9
3378,Conan il Barbaro,https://sc.wikipedia.org/wiki?curid=3378,2
3379,Bloody Mary (fumettu),https://sc.wikipedia.org/wiki?curid=3379,3
3380,Murra,https://sc.wikipedia.org/wiki?curid=3380,5
3381,Straub e Huillet,https://sc.wikipedia.org/wiki?curid=3381,2
3382,Cannonau,https://sc.wikipedia.org/wiki?curid=3382,1
3383,Binu,https://sc.wikipedia.org/wiki?curid=3383,1
3387,Dino Campana,https://sc.wikipedia.org/wiki?curid=3387,2
3388,La Nuova Sardegna,https://sc.wikipedia.org/wiki?curid=3388,14
3389,Assolu,https://sc.wikipedia.org/wiki?curid=3389,1
3390,Asuni,https://sc.wikipedia.org/wiki?curid=3390,1
