source,target,distance,similarity,target_family,target_display
lij,vec,0.640651,0.359349,italo_romance,Venetian
lij,ita,0.643827,0.356173,italian,Italian
lij,spa,0.792186,0.207814,romance,Spanish
lij,sc,0.832042,0.167958,italo_romance,Sardinian
lij,lmo,1.027379,-0.027379,italo_romance,Lombard
lij,scn,1.079148,-0.079148,italo_romance,Sicilian
lij,cat,1.099557,-0.099557,romance,Catalan
lij,slv,1.111392,-0.111392,slavic,Slovenian
lij,eng,1.208134,-0.208134,english,English
lij,fur,1.331917,-0.331917,italo_romance,Friulian
lij,deu,1.393423,-0.393423,germanic,German
lij,fra,1.476406,-0.476406,romance,French
lmo,cat,0.327440,0.672560,romance,Catalan
lmo,fur,0.903662,0.096338,italo_romance,Friulian
lmo,scn,0.960881,0.039119,italo_romance,Sicilian
lmo,vec,0.974980,0.025020,italo_romance,Venetian
lmo,slv,0.978518,0.021482,slavic,Slovenian
lmo,lij,1.027379,-0.027379,italo_romance,Ligurian
lmo,deu,1.154769,-0.154769,germanic,German
lmo,fra,1.176095,-0.176095,romance,French
lmo,sc,1.176822,-0.176822,italo_romance,Sardinian
lmo,spa,1.186567,-0.186567,romance,Spanish
lmo,eng,1.330819,-0.330819,english,English
lmo,ita,1.384843,-0.384843,italian,Italian
sc,spa,0.591037,0.408963,romance,Spanish
sc,lij,0.832042,0.167958,italo_romance,Ligurian
sc,cat,0.900418,0.099582,romance,Catalan
sc,scn,0.905985,0.094015,italo_romance,Sicilian
sc,vec,0.989696,0.010304,italo_romance,Venetian
sc,ita,1.042103,-0.042103,italian,Italian
sc,slv,1.149228,-0.149228,slavic,Slovenian
sc,lmo,1.176822,-0.176822,italo_romance,Lombard
sc,eng,1.266558,-0.266558,english,English
sc,fur,1.273096,-0.273096,italo_romance,Friulian
sc,fra,1.350616,-0.350616,romance,French
sc,deu,1.357740,-0.357740,germanic,German
scn,ita,0.746032,0.253968,italian,Italian
scn,sc,0.905985,0.094015,italo_romance,Sardinian
scn,fur,0.956904,0.043096,italo_romance,Friulian
scn,lmo,0.960881,0.039119,italo_romance,Lombard
scn,lij,1.079148,-0.079148,italo_romance,Ligurian
scn,slv,1.150679,-0.150679,slavic,Slovenian
scn,deu,1.154000,-0.154000,germanic,German
scn,vec,1.222262,-0.222262,italo_romance,Venetian
scn,eng,1.231998,-0.231998,english,English
scn,cat,1.341279,-0.341279,romance,Catalan
scn,fra,1.348490,-0.348490,romance,French
scn,spa,1.475688,-0.475688,romance,Spanish
slv,cat,0.818583,0.181417,romance,Catalan
slv,vec,0.930250,0.069750,italo_romance,Venetian
slv,spa,0.964486,0.035514,romance,Spanish
slv,lmo,0.978518,0.021482,italo_romance,Lombard
slv,deu,1.034098,-0.034098,germanic,German
slv,fur,1.074252,-0.074252,italo_romance,Friulian
slv,fra,1.076146,-0.076146,romance,French
slv,lij,1.111392,-0.111392,italo_romance,Ligurian
slv,eng,1.140888,-0.140888,english,English
slv,sc,1.149228,-0.149228,italo_romance,Sardinian
slv,scn,1.150679,-0.150679,italo_romance,Sicilian
slv,ita,1.361788,-0.361788,italian,Italian
spa,vec,0.405610,0.594390,italo_romance,Venetian
spa,sc,0.591037,0.408963,italo_romance,Sardinian
spa,ita,0.756549,0.243451,italian,Italian
spa,cat,0.772035,0.227965,romance,Catalan
spa,lij,0.792186,0.207814,italo_romance,Ligurian
spa,slv,0.964486,0.035514,slavic,Slovenian
spa,eng,1.047714,-0.047714,english,English
spa,lmo,1.186567,-0.186567,italo_romance,Lombard
spa,fra,1.287124,-0.287124,romance,French
spa,deu,1.289782,-0.289782,germanic,German
spa,scn,1.475688,-0.475688,italo_romance,Sicilian
spa,fur,1.525779,-0.525779,italo_romance,Friulian
vec,spa,0.405610,0.594390,romance,Spanish
vec,lij,0.640651,0.359349,italo_romance,Ligurian
vec,ita,0.653413,0.346587,italian,Italian
vec,slv,0.930250,0.069750,slavic,Slovenian
vec,lmo,0.974980,0.025020,italo_romance,Lombard
vec,sc,0.989696,0.010304,italo_romance,Sardinian
vec,cat,1.021715,-0.021715,romance,Catalan
vec,eng,1.205094,-0.205094,english,English
vec,scn,1.222262,-0.222262,italo_romance,Sicilian
vec,fur,1.316814,-0.316814,italo_romance,Friulian
vec,fra,1.396634,-0.396634,romance,French
vec,deu,1.437306,-0.437306,germanic,German
