source,target,distance,similarity,target_family,target_display
hun,oci,0.002057,0.997943,romance,Occitan
hun,por,0.002389,0.997611,romance,Portuguese
hun,vec,0.002617,0.997383,italo_romance,Venetian
hun,ita,0.002780,0.997220,italian,Italian
hun,fra,0.003109,0.996891,romance,French
hun,eng,0.003118,0.996882,english,English
hun,lmo,0.003745,0.996255,italo_romance,Lombard
hun,deu,0.004079,0.995921,germanic,German
hun,fur,0.005018,0.994982,italo_romance,Friulian
hun,lij,0.005060,0.994940,italo_romance,Ligurian
hun,sc,0.005648,0.994352,italo_romance,Sardinian
hun,scn,0.007315,0.992685,italo_romance,Sicilian
ita,por,0.001566,0.998434,romance,Portuguese
ita,spa,0.001687,0.998313,romance,Spanish
ita,vec,0.001933,0.998067,italo_romance,Venetian
ita,cat,0.002604,0.997396,romance,Catalan
ita,hun,0.002780,0.997220,uralic,Hungarian
ita,hrv,0.002991,0.997009,slavic,Croatian
ita,lij,0.003043,0.996957,italo_romance,Ligurian
ita,slv,0.003095,0.996905,slavic,Slovenian
ita,fra,0.003209,0.996791,romance,French
ita,oci,0.003259,0.996741,romance,Occitan
ita,eng,0.003465,0.996535,english,English
ita,scn,0.004375,0.995625,italo_romance,Sicilian
ita,lmo,0.004441,0.995559,italo_romance,Lombard
ita,fur,0.004591,0.995409,italo_romance,Friulian
ita,sc,0.004700,0.995300,italo_romance,Sardinian
ita,deu,0.005173,0.994827,germanic,German
lij,por,0.002205,0.997795,romance,Portuguese
lij,ita,0.003043,0.996957,italian,Italian
lij,vec,0.004239,0.995761,italo_romance,Venetian
lij,spa,0.004529,0.995471,romance,Spanish
lij,cat,0.004875,0.995125,romance,Catalan
lij,hun,0.005060,0.994940,uralic,Hungarian
lij,oci,0.005106,0.994894,romance,Occitan
lij,lmo,0.005384,0.994616,italo_romance,Lombard
lij,fra,0.005509,0.994491,romance,French
lij,slv,0.005624,0.994376,slavic,Slovenian
lij,hrv,0.005688,0.994312,slavic,Croatian
lij,fur,0.006021,0.993979,italo_romance,Friulian
lij,eng,0.006224,0.993776,english,English
lij,deu,0.007125,0.992875,germanic,German
lij,sc,0.007300,0.992700,italo_romance,Sardinian
lij,scn,0.007377,0.992623,italo_romance,Sicilian
lmo,oci,0.001374,0.998626,romance,Occitan
lmo,cat,0.001693,0.998307,romance,Catalan
lmo,hun,0.003745,0.996255,uralic,Hungarian
lmo,vec,0.003759,0.996241,italo_romance,Venetian
lmo,spa,0.004072,0.995928,romance,Spanish
lmo,ita,0.004441,0.995559,italian,Italian
lmo,fra,0.004662,0.995338,romance,French
lmo,fur,0.004985,0.995015,italo_romance,Friulian
lmo,por,0.005071,0.994929,romance,Portuguese
lmo,hrv,0.005177,0.994823,slavic,Croatian
lmo,slv,0.005210,0.994790,slavic,Slovenian
lmo,lij,0.005384,0.994616,italo_romance,Ligurian
lmo,scn,0.005817,0.994183,italo_romance,Sicilian
lmo,eng,0.006234,0.993766,english,English
lmo,deu,0.006339,0.993661,germanic,German
lmo,sc,0.006399,0.993601,italo_romance,Sardinian
oci,cat,0.000487,0.999513,romance,Catalan
oci,lmo,0.001374,0.998626,italo_romance,Lombard
oci,spa,0.001792,0.998208,romance,Spanish
oci,hun,0.002057,0.997943,uralic,Hungarian
oci,vec,0.002460,0.997540,italo_romance,Venetian
oci,hrv,0.002525,0.997475,slavic,Croatian
oci,slv,0.002673,0.997327,slavic,Slovenian
oci,por,0.002737,0.997263,romance,Portuguese
oci,fra,0.003001,0.996999,romance,French
oci,ita,0.003259,0.996741,italian,Italian
oci,fur,0.003906,0.996094,italo_romance,Friulian
oci,sc,0.003946,0.996054,italo_romance,Sardinian
oci,eng,0.004387,0.995613,english,English
oci,lij,0.005106,0.994894,italo_romance,Ligurian
oci,deu,0.005382,0.994618,germanic,German
oci,scn,0.006357,0.993643,italo_romance,Sicilian
por,spa,0.001132,0.998868,romance,Spanish
por,ita,0.001566,0.998434,italian,Italian
por,lij,0.002205,0.997795,italo_romance,Ligurian
por,cat,0.002271,0.997729,romance,Catalan
por,vec,0.002326,0.997674,italo_romance,Venetian
por,hun,0.002389,0.997611,uralic,Hungarian
por,hrv,0.002505,0.997495,slavic,Croatian
por,slv,0.002618,0.997382,slavic,Slovenian
por,oci,0.002737,0.997263,romance,Occitan
por,fra,0.003009,0.996991,romance,French
por,eng,0.003309,0.996691,english,English
por,sc,0.004116,0.995884,italo_romance,Sardinian
por,deu,0.004834,0.995166,germanic,German
por,fur,0.004926,0.995074,italo_romance,Friulian
por,lmo,0.005071,0.994929,italo_romance,Lombard
por,scn,0.007741,0.992259,italo_romance,Sicilian
sc,spa,0.003695,0.996305,romance,Spanish
sc,oci,0.003946,0.996054,romance,Occitan
sc,por,0.004116,0.995884,romance,Portuguese
sc,cat,0.004267,0.995733,romance,Catalan
sc,ita,0.004700,0.995300,italian,Italian
sc,vec,0.005342,0.994658,italo_romance,Venetian
sc,hun,0.005648,0.994352,uralic,Hungarian
sc,hrv,0.006069,0.993931,slavic,Croatian
sc,lmo,0.006399,0.993601,italo_romance,Lombard
sc,fra,0.006522,0.993478,romance,French
sc,scn,0.006646,0.993354,italo_romance,Sicilian
sc,slv,0.006990,0.993010,slavic,Slovenian
sc,eng,0.007068,0.992932,english,English
sc,fur,0.007091,0.992909,italo_romance,Friulian
sc,lij,0.007300,0.992700,italo_romance,Ligurian
sc,deu,0.008383,0.991617,germanic,German
scn,ita,0.004375,0.995625,italian,Italian
scn,lmo,0.005817,0.994183,italo_romance,Lombard
scn,oci,0.006357,0.993643,romance,Occitan
scn,sc,0.006646,0.993354,italo_romance,Sardinian
scn,cat,0.007040,0.992960,romance,Catalan
scn,fur,0.007274,0.992726,italo_romance,Friulian
scn,hun,0.007315,0.992685,uralic,Hungarian
scn,lij,0.007377,0.992623,italo_romance,Ligurian
scn,hrv,0.007684,0.992316,slavic,Croatian
scn,por,0.007741,0.992259,romance,Portuguese
scn,vec,0.007779,0.992221,italo_romance,Venetian
scn,spa,0.008170,0.991830,romance,Spanish
scn,fra,0.008445,0.991555,romance,French
scn,slv,0.008710,0.991290,slavic,Slovenian
scn,eng,0.009376,0.990624,english,English
scn,deu,0.010242,0.989758,germanic,German
slv,hrv,0.000280,0.999720,slavic,Croatian
slv,hun,0.001819,0.998181,uralic,Hungarian
slv,spa,0.002178,0.997822,romance,Spanish
slv,vec,0.002228,0.997772,italo_romance,Venetian
slv,por,0.002618,0.997382,romance,Portuguese
slv,oci,0.002673,0.997327,romance,Occitan
slv,cat,0.002852,0.997148,romance,Catalan
slv,ita,0.003095,0.996905,italian,Italian
slv,fra,0.003160,0.996840,romance,French
slv,eng,0.003498,0.996502,english,English
slv,fur,0.004804,0.995196,italo_romance,Friulian
slv,lmo,0.005210,0.994790,italo_romance,Lombard
slv,deu,0.005322,0.994678,germanic,German
slv,lij,0.005624,0.994376,italo_romance,Ligurian
slv,sc,0.006990,0.993010,italo_romance,Sardinian
slv,scn,0.008710,0.991290,italo_romance,Sicilian
spa,por,0.001132,0.998868,romance,Portuguese
spa,cat,0.001245,0.998755,romance,Catalan
spa,vec,0.001262,0.998738,italo_romance,Venetian
spa,ita,0.001687,0.998313,italian,Italian
spa,oci,0.001792,0.998208,romance,Occitan
spa,hun,0.001939,0.998061,uralic,Hungarian
spa,slv,0.002178,0.997822,slavic,Slovenian
spa,hrv,0.002246,0.997754,slavic,Croatian
spa,fra,0.002711,0.997289,romance,French
spa,eng,0.002937,0.997063,english,English
spa,sc,0.003695,0.996305,italo_romance,Sardinian
spa,lmo,0.004072,0.995928,italo_romance,Lombard
spa,deu,0.004479,0.995521,germanic,German
spa,lij,0.004529,0.995471,italo_romance,Ligurian
spa,fur,0.005123,0.994877,italo_romance,Friulian
spa,scn,0.008170,0.991830,italo_romance,Sicilian
vec,spa,0.001262,0.998738,romance,Spanish
vec,ita,0.001933,0.998067,italian,Italian
vec,slv,0.002228,0.997772,slavic,Slovenian
vec,cat,0.002255,0.997745,romance,Catalan
vec,por,0.002326,0.997674,romance,Portuguese
vec,hrv,0.002448,0.997552,slavic,Croatian
vec,oci,0.002460,0.997540,romance,Occitan
vec,hun,0.002617,0.997383,uralic,Hungarian
vec,fra,0.003676,0.996324,romance,French
vec,lmo,0.003759,0.996241,italo_romance,Lombard
vec,eng,0.004088,0.995912,english,English
vec,lij,0.004239,0.995761,italo_romance,Ligurian
vec,fur,0.005076,0.994924,italo_romance,Friulian
vec,sc,0.005342,0.994658,italo_romance,Sardinian
vec,deu,0.006060,0.993940,germanic,German
vec,scn,0.007779,0.992221,italo_romance,Sicilian
