source,target,distance,similarity,target_family,target_display
por,ita,0.600446,0.399554,italian,Italian
por,lmo,0.616138,0.383862,italo_romance,Lombard
por,fra,0.647300,0.352700,romance,French
por,fur,0.686418,0.313582,italo_romance,Friulian
por,scn,0.764122,0.235878,italo_romance,Sicilian
por,eng,0.770312,0.229688,english,English
por,hrv,0.779281,0.220719,slavic,Croatian
por,slv,0.784585,0.215415,slavic,Slovenian
por,hun,0.811707,0.188293,uralic,Hungarian
por,deu,0.826121,0.173879,germanic,German
sc,spa,0.579444,0.420556,romance,Spanish
sc,por,0.593145,0.406855,romance,Portuguese
sc,oci,0.610197,0.389803,romance,Occitan
sc,lmo,0.612666,0.387334,italo_romance,Lombard
sc,ita,0.613514,0.386486,italian,Italian
sc,vec,0.629686,0.370314,italo_romance,Venetian
sc,cat,0.647169,0.352831,romance,Catalan
sc,lij,0.669841,0.330159,italo_romance,Ligurian
sc,fur,0.674986,0.325014,italo_romance,Friulian
sc,scn,0.676545,0.323455,italo_romance,Sicilian
sc,fra,0.704140,0.295860,romance,French
sc,eng,0.786508,0.213492,english,English
sc,hrv,0.812361,0.187639,slavic,Croatian
sc,deu,0.819287,0.180713,germanic,German
sc,slv,0.834681,0.165319,slavic,Slovenian
sc,hun,0.842905,0.157095,uralic,Hungarian
scn,ita,0.546587,0.453413,italian,Italian
scn,vec,0.616695,0.383305,italo_romance,Venetian
scn,lmo,0.626229,0.373771,italo_romance,Lombard
scn,lij,0.632244,0.367756,italo_romance,Ligurian
scn,sc,0.676545,0.323455,italo_romance,Sardinian
scn,fur,0.687985,0.312015,italo_romance,Friulian
scn,oci,0.744417,0.255583,romance,Occitan
scn,cat,0.753372,0.246628,romance,Catalan
scn,por,0.764122,0.235878,romance,Portuguese
scn,spa,0.770926,0.229074,romance,Spanish
scn,hrv,0.788043,0.211957,slavic,Croatian
scn,slv,0.809421,0.190579,slavic,Slovenian
scn,fra,0.813480,0.186520,romance,French
scn,eng,0.859083,0.140917,english,English
scn,hun,0.885113,0.114887,uralic,Hungarian
scn,deu,0.887989,0.112011,germanic,German
slv,hrv,0.315042,0.684958,slavic,Croatian
slv,vec,0.717732,0.282268,italo_romance,Venetian
slv,ita,0.743802,0.256198,italian,Italian
slv,lmo,0.779679,0.220321,italo_romance,Lombard
slv,lij,0.783405,0.216595,italo_romance,Ligurian
slv,por,0.784585,0.215415,romance,Portuguese
slv,fur,0.790444,0.209556,italo_romance,Friulian
slv,spa,0.791439,0.208561,romance,Spanish
slv,cat,0.806189,0.193811,romance,Catalan
slv,scn,0.809421,0.190579,italo_romance,Sicilian
slv,oci,0.810332,0.189668,romance,Occitan
slv,hun,0.812437,0.187563,uralic,Hungarian
slv,sc,0.834681,0.165319,italo_romance,Sardinian
slv,fra,0.840750,0.159250,romance,French
slv,eng,0.854785,0.145215,english,English
slv,deu,0.873352,0.126648,germanic,German
spa,oci,0.343069,0.656931,romance,Occitan
spa,por,0.364131,0.635869,romance,Portuguese
spa,cat,0.386334,0.613666,romance,Catalan
spa,vec,0.512734,0.487266,italo_romance,Venetian
spa,lmo,0.563120,0.436880,italo_romance,Lombard
spa,ita,0.564834,0.435166,italian,Italian
spa,sc,0.579444,0.420556,italo_romance,Sardinian
spa,fra,0.593255,0.406745,romance,French
spa,lij,0.595920,0.404080,italo_romance,Ligurian
spa,fur,0.662596,0.337404,italo_romance,Friulian
spa,eng,0.764259,0.235741,english,English
spa,scn,0.770926,0.229074,italo_romance,Sicilian
spa,hrv,0.791432,0.208568,slavic,Croatian
spa,slv,0.791439,0.208561,slavic,Slovenian
spa,hun,0.798092,0.201908,uralic,Hungarian
spa,deu,0.803346,0.196654,germanic,German
vec,ita,0.364532,0.635468,italian,Italian
vec,lmo,0.429368,0.570632,italo_romance,Lombard
vec,lij,0.432933,0.567067,italo_romance,Ligurian
vec,spa,0.512734,0.487266,romance,Spanish
vec,fur,0.516718,0.483282,italo_romance,Friulian
vec,por,0.544352,0.455648,romance,Portuguese
vec,cat,0.545153,0.454847,romance,Catalan
vec,oci,0.560288,0.439712,romance,Occitan
vec,scn,0.616695,0.383305,italo_romance,Sicilian
vec,sc,0.629686,0.370314,italo_romance,Sardinian
vec,fra,0.658015,0.341985,romance,French
vec,slv,0.717732,0.282268,slavic,Slovenian
vec,hrv,0.735285,0.264715,slavic,Croatian
vec,eng,0.749117,0.250883,english,English
vec,deu,0.802197,0.197803,germanic,German
vec,hun,0.816953,0.183047,uralic,Hungarian
