source,target,distance,similarity,target_family,target_display
ita,slv,1.496807,-0.496807,slavic,Slovenian
ita,cat,1.541551,-0.541551,romance,Catalan
lij,vec,0.763061,0.236939,italo_romance,Venetian
lij,spa,0.813905,0.186095,romance,Spanish
lij,sc,0.898654,0.101346,italo_romance,Sardinian
lij,ita,0.902358,0.097642,italian,Italian
lij,lmo,1.076185,-0.076185,italo_romance,Lombard
lij,cat,1.096989,-0.096989,romance,Catalan
lij,eng,1.129907,-0.129907,english,English
lij,scn,1.132150,-0.132150,italo_romance,Sicilian
lij,slv,1.157937,-0.157937,slavic,Slovenian
lij,fur,1.275178,-0.275178,italo_romance,Friulian
lij,deu,1.308317,-0.308317,germanic,German
lij,fra,1.346493,-0.346493,romance,French
lmo,cat,0.353962,0.646038,romance,Catalan
lmo,fur,0.907872,0.092128,italo_romance,Friulian
lmo,slv,0.941256,0.058744,slavic,Slovenian
lmo,vec,0.990708,0.009292,italo_romance,Venetian
lmo,scn,1.016951,-0.016951,italo_romance,Sicilian
lmo,fra,1.062140,-0.062140,romance,French
lmo,lij,1.076185,-0.076185,italo_romance,Ligurian
lmo,deu,1.102966,-0.102966,germanic,German
lmo,sc,1.198636,-0.198636,italo_romance,Sardinian
lmo,spa,1.240628,-0.240628,romance,Spanish
lmo,eng,1.342251,-0.342251,english,English
lmo,ita,1.420169,-0.420169,italian,Italian
sc,spa,0.584570,0.415430,romance,Spanish
sc,lij,0.898654,0.101346,italo_romance,Ligurian
sc,cat,0.908145,0.091855,romance,Catalan
sc,vec,1.087731,-0.087731,italo_romance,Venetian
sc,scn,1.103654,-0.103654,italo_romance,Sicilian
sc,fra,1.140275,-0.140275,romance,French
sc,slv,1.154800,-0.154800,slavic,Slovenian
sc,ita,1.167257,-0.167257,italian,Italian
sc,eng,1.168833,-0.168833,english,English
sc,fur,1.185834,-0.185834,italo_romance,Friulian
sc,lmo,1.198636,-0.198636,italo_romance,Lombard
sc,deu,1.208089,-0.208089,germanic,German
scn,ita,0.532915,0.467085,italian,Italian
scn,lmo,1.016951,-0.016951,italo_romance,Lombard
scn,fur,1.058108,-0.058108,italo_romance,Friulian
scn,sc,1.103654,-0.103654,italo_romance,Sardinian
scn,vec,1.120092,-0.120092,italo_romance,Venetian
scn,lij,1.132150,-0.132150,italo_romance,Ligurian
scn,deu,1.151219,-0.151219,germanic,German
scn,slv,1.197813,-0.197813,slavic,Slovenian
scn,eng,1.201563,-0.201563,english,English
scn,fra,1.453633,-0.453633,romance,French
scn,cat,1.490768,-0.490768,romance,Catalan
scn,spa,1.524336,-0.524336,romance,Spanish
slv,cat,0.786400,0.213600,romance,Catalan
slv,deu,0.905979,0.094021,germanic,German
slv,lmo,0.941256,0.058744,italo_romance,Lombard
slv,fra,0.952668,0.047332,romance,French
slv,vec,0.984514,0.015486,italo_romance,Venetian
slv,fur,1.046620,-0.046620,italo_romance,Friulian
slv,spa,1.052081,-0.052081,romance,Spanish
slv,sc,1.154800,-0.154800,italo_romance,Sardinian
slv,lij,1.157937,-0.157937,italo_romance,Ligurian
slv,eng,1.171748,-0.171748,english,English
slv,scn,1.197813,-0.197813,italo_romance,Sicilian
slv,ita,1.496807,-0.496807,italian,Italian
spa,vec,0.566101,0.433899,italo_romance,Venetian
spa,sc,0.584570,0.415430,italo_romance,Sardinian
spa,cat,0.717771,0.282229,romance,Catalan
spa,lij,0.813905,0.186095,italo_romance,Ligurian
spa,ita,0.897002,0.102998,italian,Italian
spa,eng,0.938249,0.061751,english,English
spa,slv,1.052081,-0.052081,slavic,Slovenian
spa,fra,1.132035,-0.132035,romance,French
spa,deu,1.180483,-0.180483,germanic,German
spa,lmo,1.240628,-0.240628,italo_romance,Lombard
spa,fur,1.478627,-0.478627,italo_romance,Friulian
spa,scn,1.524336,-0.524336,italo_romance,Sicilian
vec,spa,0.566101,0.433899,romance,Spanish
vec,lij,0.763061,0.236939,italo_romance,Ligurian
vec,ita,0.785944,0.214056,italian,Italian
vec,slv,0.984514,0.015486,slavic,Slovenian
vec,lmo,0.990708,0.009292,italo_romance,Lombard
vec,cat,1.080790,-0.080790,romance,Catalan
vec,sc,1.087731,-0.087731,italo_romance,Sardinian
vec,scn,1.120092,-0.120092,italo_romance,Sicilian
vec,eng,1.157705,-0.157705,english,English
vec,fur,1.254757,-0.254757,italo_romance,Friulian
vec,fra,1.364372,-0.364372,romance,French
vec,deu,1.426585,-0.426585,germanic,German
