code,rank,feature,weight
friulano,7,ât ,0.01997233510805414
friulano,8, cja,0.019900153024667785
friulano,9,ancj,0.019809005016929313
friulano,10,itât,0.01965337332528819
friulano,11,ncje,0.01964447690749809
friulano,12,cje ,0.019572304157074664
friulano,13,ôr ,0.01947948269391431
friulano,14,tât,0.019398359467028167
friulano,15,ancje,0.01921290240277178
friulano,16,ncje ,0.019181708761320398
friulano,17,stât,0.019020491898984065
friulano,18, ancj,0.019020491898984065
friulano,19,tâts,0.01877855637282541
friulano,20,tâts ,0.01865583539393904
friulano,21,zions,0.01865583539393904
friulano,22,cj ,0.0185407560769653
friulano,23,itât ,0.018501357078548098
friulano,24, stât,0.018501357078548098
friulano,25,puar,0.018324148092006692
friulano,26,puart,0.0182816664248081
friulano,27,âts,0.018163787305690345
friulano,28,plui,0.018138132352487575
friulano,29, plui,0.018132969893876544
friulano,30, lis ,0.01810177122606548
ladino,1,dl ,0.020798351753993544
ladino,2,ënt,0.020721022398399392
ladino,3, dl ,0.02067657344186652
ladino,4, á ,0.020517870536358174
ladino,5, dl,0.020099283180678995
ladino,6, dla ,0.019902296282990558
ladino,7,chë,0.0197886445855193
ladino,8,mën,0.019747411973576375
ladino,9, chë,0.019362271119107363
ladino,10,ënt ,0.019147971082939606
ladino,11,tl ,0.019087377101726248
ladino,12, tl ,0.0190164925698302
ladino,13, nia ,0.018989444251393435
ladino,14,ëgn ,0.0189529711008755
ladino,15,mënt,0.018906705504143195
ladino,16, gnü,0.018878577035591593
ladino,17,iuns ,0.01855964905727525
ladino,18, tl,0.018296651155967854
ladino,19,tla ,0.018039617357235502
ladino,20,ënz,0.018014119341298068
ladino,21, tla ,0.018001283275671933
ladino,22,chës,0.01793621083290495
ladino,23,hës,0.01793621083290495
ladino,24, chës,0.017896433538846408
ladino,25, y ,0.01771233303018573
ladino,26,ziuns,0.017688660449771305
ladino,27,vëgn ,0.017510653165891954
ladino,28,sön ,0.017510653165891954
ladino,29, sön ,0.01749529884161609
ladino,30, sön,0.01749529884161609
italiano,1, nell,0.020864841399970673
italiano,2,dell',0.020566902843695247
italiano,3, dell,0.0196427186645873
italiano,4,ell',0.01856348090836461
italiano,5,rebbe,0.018557965130719983
italiano,6,rebb,0.018557965130719983
italiano,7,ll',0.018039544361742512
italiano,8,all',0.017549274034427034
italiano,9,ll'e,0.017466028212446593
italiano,10,posso,0.01734199077697003
italiano,11,osson,0.01734199077697003
italiano,12,ssono,0.01734199077697003
italiano,13,ll'a,0.017134129777495545
italiano,14, dall,0.01709812669305394
italiano,15,più ,0.017003174501905194
italiano,16, più ,0.01699489663805755
italiano,17, nuov,0.01684173310349721
italiano,18,tto ,0.016796620142400718
italiano,19, il ,0.016774930252512518
italiano,20, all',0.016582848796654035
italiano,21, nel,0.016443772814751755
italiano,22,gono ,0.01642240858123096
italiano,23, nel ,0.016420206645507206
italiano,24, gli ,0.016356981223693164
italiano,25,sono ,0.016313268465210456
italiano,26,ll'i,0.016211666474313016
italiano,27,ngono,0.016190506295035757
italiano,28,all'a,0.016190506295035757
italiano,29,ll'u,0.016190506295035757
italiano,30,dall',0.016129845628580167
spagnolo,1,ía ,0.01942043188304076
spagnolo,2,más,0.019208241111943043
spagnolo,3,ás ,0.01897025504945461
spagnolo,4,más ,0.018869053313223416
spagnolo,5, má,0.018817037947427215
spagnolo,6, más,0.018746136250910195
spagnolo,7, más ,0.01863627694311126
spagnolo,8, que ,0.017885097661293443
spagnolo,9, y ,0.017406997401812303
spagnolo,10,puede,0.01727939200071578
spagnolo,11,ació,0.017163162675665398
spagnolo,12,ación,0.01714092934533968
spagnolo,13,ría ,0.016870632052110916
spagnolo,14,año,0.016762899589936
spagnolo,15, hac,0.016762899589936
spagnolo,16, sus ,0.016631702314358565
spagnolo,17,iones,0.01625411837931897
spagnolo,18,dad ,0.016229843558580672
spagnolo,19, fue ,0.0160583209760468
spagnolo,20,fue ,0.0160583209760468
spagnolo,21,ños,0.015986658448069842
spagnolo,22,lugar,0.015786013652478496
spagnolo,23, luga,0.015786013652478496
spagnolo,24,como ,0.015735389039142404
spagnolo,25,ían,0.015597737154159439
spagnolo,26,eron ,0.015541518251238558
spagnolo,27,ían ,0.015512977067220749
spagnolo,28, añ,0.015484140114371568
spagnolo,29, está,0.015484140114371568
spagnolo,30, año,0.015484140114371568
francese,1,pour ,0.0181829736175313
francese,2,été,0.017371782829367848
francese,3, sont,0.017258753082587563
francese,4,sont ,0.017249850386578586
francese,5,été ,0.017177503553398216
francese,6,aux ,0.017065041024656558
francese,7,ées,0.01704581245550846
francese,8, été,0.017026439850792573
francese,9, été ,0.01699710610754883
francese,10, vou,0.016886609546698697
francese,11, ont ,0.016834779542780183
francese,12, vous,0.016760426929350977
francese,13, ou ,0.016694949238686304
francese,14,eurs ,0.016581995451393116
francese,15,ées ,0.01649988599513458
francese,16,qu',0.016439598168788983
francese,17, ét,0.016405911567405684
francese,18, éta,0.016210126797859485
francese,19,pour,0.016203817230238775
francese,20, pour,0.01617606804648293
francese,21,dans ,0.016056619046216847
francese,22,êtr,0.01600200673254279
francese,23,être,0.01600200673254279
francese,24, leur,0.01594355835485271
francese,25,tout,0.015928737508351002
francese,26,autre,0.015898838555271154
francese,27,uvent,0.015898838555271154
francese,28, qu',0.01585333185679306
francese,29,avec ,0.015743928146428977
francese,30,être ,0.015743928146428977
catalano,1, els ,0.021659692097810188
catalano,2, és ,0.01957684774309511
catalano,3, els,0.018862856317684563
catalano,4, dels,0.018528791090600787
catalano,5,ió ,0.01837079581153647
catalano,6,cions,0.018202490069943948
catalano,7, que ,0.017946537373619516
catalano,8,atge,0.017848364508598103
catalano,9,ció ,0.0177456970260774
catalano,10,ènci,0.017324225617388243
catalano,11,ació,0.017266107813927067
catalano,12, més,0.017195820894962546
catalano,13, hi ,0.01704977314171893
catalano,14,s'h,0.01704977314171893
catalano,15, més ,0.01703516886355504
catalano,16, són,0.01699155370613043
catalano,17,són,0.01699155370613043
catalano,18, s'h,0.01699155370613043
catalano,19, són ,0.01695206765816858
catalano,20,són ,0.01695206765816858
catalano,21,eix,0.01694359070725909
catalano,22,l·l,0.016871411191823102
catalano,23,ència,0.01676726219201344
catalano,24,ació ,0.01676507375375336
catalano,25, aix,0.016592256195424995
catalano,26,eix ,0.016546768028974677
catalano,27,nys,0.016546768028974677
catalano,28, s'ha,0.01650054018520752
catalano,29,s'ha,0.01650054018520752
catalano,30,també,0.016231907465411317
tedesco,1, der ,0.018454165897624768
tedesco,2, und ,0.018046480802496104
tedesco,3, von ,0.016482513127760858
tedesco,4, ein,0.016266784728718668
tedesco,5, auf,0.016103441610145146
tedesco,6, sich,0.01544687657140355
tedesco,7, ist ,0.015247526551019198
tedesco,8, eine,0.015156226260497122
tedesco,9,über,0.015115951069965699
tedesco,10, auf ,0.015115951069965699
tedesco,11, mit ,0.015108807199278651
tedesco,12, üb,0.014930139619875857
tedesco,13,für ,0.014898925155546437
tedesco,14, ih,0.014891053085714258
tedesco,15, wu,0.014891053085714258
tedesco,16,wur,0.014883153248382509
tedesco,17, ein ,0.014883153248382509
tedesco,18,icht ,0.014875225446966511
tedesco,19, wur,0.014835159949817316
tedesco,20, über,0.014802583352744234
tedesco,21, übe,0.014802583352744234
tedesco,22,wurd,0.014802583352744234
tedesco,23,wurde,0.014802583352744234
tedesco,24, wurd,0.014794364622194477
tedesco,25, für ,0.014727505879311046
tedesco,26,nach,0.014693312824887797
tedesco,27, die ,0.014692671168425252
tedesco,28,eit ,0.014605474054469188
tedesco,29, dem ,0.014578436282686394
tedesco,30, ihr,0.014476407803376255
inglese,1,that,0.020723665738090907
inglese,2, that,0.020715749660594023
inglese,3,that ,0.020675851637917835
inglese,4, are ,0.020493681711461056
inglese,5,with,0.0202814042669907
inglese,6, with,0.020263014562755397
inglese,7, you,0.020023052839017674
inglese,8,with ,0.019783859814321514
inglese,9, be ,0.019639682956969735
inglese,10, is ,0.019139359287379542
inglese,11,from ,0.019065158958245756
inglese,12,have ,0.018806392988358053
inglese,13,they,0.018523077199309044
inglese,14, they,0.018489873329840464
inglese,15,they ,0.018456296375380286
inglese,16, you ,0.018456296375380286
inglese,17,you ,0.018456296375380286
inglese,18, this,0.01822833764025974
inglese,19,whe,0.018210060411983107
inglese,20,this ,0.018154548273747663
inglese,21,ally,0.018154548273747663
inglese,22, were,0.018078890624894275
inglese,23,heir ,0.01796168668111795
inglese,24,their,0.017921574434454607
inglese,25, thei,0.017921574434454607
inglese,26, whe,0.017839697600198115
inglese,27,ally ,0.017755514075354223
inglese,28,wit,0.017725634404907722
inglese,29,which,0.017712515959313925
inglese,30,whic,0.017712515959313925
greco,1, το,0.014281225938884187
greco,2,αι ,0.014119776375590655
greco,3, κα,0.013992971300429802
greco,4,ου ,0.013752383824831625
greco,5, τη,0.013675356912050412
greco,6, στ,0.01335967503735074
greco,7,να ,0.013312364980407745
greco,8,του,0.013299027419265549
greco,9,το ,0.013293867721475144
greco,10,και,0.013143302697687598
greco,11, απ,0.0131065292307121
greco,12, και,0.013104202472261647
greco,13,και ,0.013072454178043667
greco,14, και ,0.013066504827143652
greco,15, του,0.01305333755600167
greco,16,ια ,0.013003278290348658
greco,17,ης ,0.012952876327475922
greco,18, πο,0.012925763146822164
greco,19,τα ,0.012862001474138787
greco,20, να,0.012837417502083207
greco,21, να ,0.012759860752245843
greco,22, το ,0.012711448042300413
greco,23,ην ,0.012706973085905883
greco,24,την,0.012658441709308285
greco,25, με,0.012649175234046186
greco,26,την ,0.012644521714665912
greco,27, πρ,0.012625770565970047
greco,28,που,0.012555064932986797
greco,29,ες ,0.012541865443422243
greco,30,σε ,0.01249307952557283
arabo,1, ال,0.017475530363492125
arabo,2,الم,0.01468073308197421
arabo,3, الم,0.014445201995589687
arabo,4, في,0.0143789816423185
arabo,5,في ,0.014348837849018524
arabo,6, في ,0.014266956845600996
arabo,7, من,0.014214187654033464
arabo,8,من ,0.014011510452303087
arabo,9,لى ,0.01398389061763171
arabo,10,ية ,0.013974118059234156
arabo,11, من ,0.01390265304192129
arabo,12,ات ,0.013849297524460864
arabo,13,الأ,0.013579319016695101
arabo,14,الت,0.013457109991860962
arabo,15, الأ,0.013457109991860962
arabo,16, عل,0.013294680591678053
arabo,17,على,0.013165303643095221
arabo,18,على ,0.013158572456247053
arabo,19, الت,0.013122221559787851
arabo,20, على,0.013051923645044964
arabo,21, على ,0.013049530232879166
arabo,22, وا,0.013030262230174398
arabo,23,وال,0.012846401394319775
arabo,24,اً ,0.012838297568653609
arabo,25, أن,0.012835587796613611
arabo,26,ين ,0.012667657111034038
arabo,27, وال,0.01264357196631075
arabo,28,ما ,0.012581842784655994
arabo,29,ون ,0.012562884136918598
arabo,30,الس,0.012540498643549907
sloveno,1,nih,0.01504335737946994
sloveno,2,nih ,0.014946269779871705
sloveno,3,lje,0.014779980740886569
sloveno,4,kov,0.014417083972209251
sloveno,5,ko ,0.014412499651251067
sloveno,6, z ,0.014402916602327167
sloveno,7,cij,0.014388655096406636
sloveno,8, kot,0.014315890543538384
sloveno,9, kot ,0.014315890543538384
sloveno,10,lja,0.014278561798407918
sloveno,11,več,0.014170449440784497
sloveno,12, naj,0.014081510780353025
sloveno,13,lahk,0.014039832796157307
sloveno,14,ahk,0.014039832796157307
sloveno,15, vs,0.014005897721765713
sloveno,16,hko,0.013997329451926702
sloveno,17,jih,0.013997329451926702
sloveno,18,ahko,0.013997329451926702
sloveno,19,lahko,0.013997329451926702
sloveno,20, lahk,0.013988726840233045
sloveno,21, lah,0.013988726840233045
sloveno,22,ahko ,0.013971417482354307
sloveno,23,hko ,0.013971417482354307
sloveno,24, če,0.013891750033076997
sloveno,25,anje ,0.0138736372779558
sloveno,26,zna,0.013836946662380882
sloveno,27,čin,0.013790183402084917
sloveno,28,vanj,0.013752025086061628
sloveno,29,če ,0.013732688480103696
sloveno,30,vlj,0.013713176084408427
