article_id,title,url,n_sentences
1988,Abbadia Cerreto,https://roa-tara.wikipedia.org/wiki?curid=1988,1
1989,Abbadia Lariana,https://roa-tara.wikipedia.org/wiki?curid=1989,1
1990,Abbadia San Salvatore,https://roa-tara.wikipedia.org/wiki?curid=1990,1
1991,Abbasanta,https://roa-tara.wikipedia.org/wiki?curid=1991,1
1992,Abbateggio,https://roa-tara.wikipedia.org/wiki?curid=1992,1
1993,Abbiategrasso,https://roa-tara.wikipedia.org/wiki?curid=1993,1
1995,Itaglie,https://roa-tara.wikipedia.org/wiki?curid=1995,21
2016,Abriola,https://roa-tara.wikipedia.org/wiki?curid=2016,1
2018,Accadia,https://roa-tara.wikipedia.org/wiki?curid=2018,1
2020,Acceglio,https://roa-tara.wikipedia.org/wiki?curid=2020,1
2021,Accettura,https://roa-tara.wikipedia.org/wiki?curid=2021,1
2023,Accumoli,https://roa-tara.wikipedia.org/wiki?curid=2023,1
2024,Acerenza,https://roa-tara.wikipedia.org/wiki?curid=2024,1
2025,Acerno,https://roa-tara.wikipedia.org/wiki?curid=2025,1
2026,Acerra,https://roa-tara.wikipedia.org/wiki?curid=2026,1
2027,Aci Bonaccorsi,https://roa-tara.wikipedia.org/wiki?curid=2027,1
2028,Aci Castelle,https://roa-tara.wikipedia.org/wiki?curid=2028,1
2029,Aci Catene,https://roa-tara.wikipedia.org/wiki?curid=2029,1
2030,Aci Sand'Andonie,https://roa-tara.wikipedia.org/wiki?curid=2030,1
2031,Acireale,https://roa-tara.wikipedia.org/wiki?curid=2031,1
2032,Acquacanina,https://roa-tara.wikipedia.org/wiki?curid=2032,1
2033,Acquafondata,https://roa-tara.wikipedia.org/wiki?curid=2033,1
2034,Acquaformosa,https://roa-tara.wikipedia.org/wiki?curid=2034,1
2035,Acquafredda,https://roa-tara.wikipedia.org/wiki?curid=2035,1
2036,Acqualagna,https://roa-tara.wikipedia.org/wiki?curid=2036,1
2037,Acquagnora Cremonese,https://roa-tara.wikipedia.org/wiki?curid=2037,1
2038,Acquagnore sus a 'u Chiese,https://roa-tara.wikipedia.org/wiki?curid=2038,1
2039,Acquapendente,https://roa-tara.wikipedia.org/wiki?curid=2039,1
2040,Acquappesa,https://roa-tara.wikipedia.org/wiki?curid=2040,1
2042,Acquaro,https://roa-tara.wikipedia.org/wiki?curid=2042,1
2043,Acquasanta Terme,https://roa-tara.wikipedia.org/wiki?curid=2043,1
2044,Acquasparta,https://roa-tara.wikipedia.org/wiki?curid=2044,1
2045,Acquaviva Collecroce,https://roa-tara.wikipedia.org/wiki?curid=2045,1
2046,Acquaviva Picena,https://roa-tara.wikipedia.org/wiki?curid=2046,1
2047,Acquaviva Platani,https://roa-tara.wikipedia.org/wiki?curid=2047,1
2048,Acquaviva d'Isernia,https://roa-tara.wikipedia.org/wiki?curid=2048,1
2049,Acquavive de le Fonde,https://roa-tara.wikipedia.org/wiki?curid=2049,152
2050,Acquedoce,https://roa-tara.wikipedia.org/wiki?curid=2050,1
2051,Acqui Terme,https://roa-tara.wikipedia.org/wiki?curid=2051,1
2054,Adrano,https://roa-tara.wikipedia.org/wiki?curid=2054,1
2055,Adrara San Martino,https://roa-tara.wikipedia.org/wiki?curid=2055,1
2056,Adrara San Rocco,https://roa-tara.wikipedia.org/wiki?curid=2056,1
2057,Adria,https://roa-tara.wikipedia.org/wiki?curid=2057,1
2060,Affile,https://roa-tara.wikipedia.org/wiki?curid=2060,1
2061,Afragóla,https://roa-tara.wikipedia.org/wiki?curid=2061,1
2062,Africo,https://roa-tara.wikipedia.org/wiki?curid=2062,1
2063,Agazzano,https://roa-tara.wikipedia.org/wiki?curid=2063,1
2064,Agerola,https://roa-tara.wikipedia.org/wiki?curid=2064,1
2065,Aggius,https://roa-tara.wikipedia.org/wiki?curid=2065,1
2067,Agliana,https://roa-tara.wikipedia.org/wiki?curid=2067,1
2068,Agliano Terme,https://roa-tara.wikipedia.org/wiki?curid=2068,1
2069,Aglientu,https://roa-tara.wikipedia.org/wiki?curid=2069,1
2072,Agnadello,https://roa-tara.wikipedia.org/wiki?curid=2072,1
2073,Agnana Calabra,https://roa-tara.wikipedia.org/wiki?curid=2073,1
2074,Agnone,https://roa-tara.wikipedia.org/wiki?curid=2074,1
2075,Agnosine,https://roa-tara.wikipedia.org/wiki?curid=2075,1
2076,Agordo,https://roa-tara.wikipedia.org/wiki?curid=2076,1
2077,Agosta,https://roa-tara.wikipedia.org/wiki?curid=2077,1
2079,Agrate Brianza,https://roa-tara.wikipedia.org/wiki?curid=2079,1
2080,Agrate Conturbia,https://roa-tara.wikipedia.org/wiki?curid=2080,1
2081,Agrigende,https://roa-tara.wikipedia.org/wiki?curid=2081,1
2082,Agropoli,https://roa-tara.wikipedia.org/wiki?curid=2082,1
2083,Agugliano,https://roa-tara.wikipedia.org/wiki?curid=2083,1
2084,Agugliaro,https://roa-tara.wikipedia.org/wiki?curid=2084,1
2085,Aicurzio,https://roa-tara.wikipedia.org/wiki?curid=2085,1
2086,Aidomaggiore,https://roa-tara.wikipedia.org/wiki?curid=2086,1
2087,Aidone,https://roa-tara.wikipedia.org/wiki?curid=2087,1
2088,Aielli,https://roa-tara.wikipedia.org/wiki?curid=2088,1
2089,Aiello Calabro,https://roa-tara.wikipedia.org/wiki?curid=2089,1
2090,Aiello del Friuli,https://roa-tara.wikipedia.org/wiki?curid=2090,1
2091,Aiello d'u Sabbate,https://roa-tara.wikipedia.org/wiki?curid=2091,1
2093,Ailano,https://roa-tara.wikipedia.org/wiki?curid=2093,1
2095,Airasca,https://roa-tara.wikipedia.org/wiki?curid=2095,1
2096,Airola,https://roa-tara.wikipedia.org/wiki?curid=2096,1
2097,Airole,https://roa-tara.wikipedia.org/wiki?curid=2097,1
2098,Airuno,https://roa-tara.wikipedia.org/wiki?curid=2098,1
2101,Ala di Stura,https://roa-tara.wikipedia.org/wiki?curid=2101,1
2103,Alagna Valsesia,https://roa-tara.wikipedia.org/wiki?curid=2103,1
2104,Alanno,https://roa-tara.wikipedia.org/wiki?curid=2104,1
2105,Alano di Piave,https://roa-tara.wikipedia.org/wiki?curid=2105,1
2106,Alassio,https://roa-tara.wikipedia.org/wiki?curid=2106,1
2107,Alatri,https://roa-tara.wikipedia.org/wiki?curid=2107,1
2108,Alba (CN),https://roa-tara.wikipedia.org/wiki?curid=2108,1
2109,Alba Adriatica,https://roa-tara.wikipedia.org/wiki?curid=2109,1
2110,Albagiara,https://roa-tara.wikipedia.org/wiki?curid=2110,1
2111,Albairate,https://roa-tara.wikipedia.org/wiki?curid=2111,1
2112,Albanella (SA),https://roa-tara.wikipedia.org/wiki?curid=2112,1
2113,Albano Laziale,https://roa-tara.wikipedia.org/wiki?curid=2113,1
2114,Albano Sant'Alessandro,https://roa-tara.wikipedia.org/wiki?curid=2114,1
2115,Albano Vercellese,https://roa-tara.wikipedia.org/wiki?curid=2115,1
2116,Albano de Lucania,https://roa-tara.wikipedia.org/wiki?curid=2116,1
2117,Albaredo Arnaboldi,https://roa-tara.wikipedia.org/wiki?curid=2117,1
2118,Albaredo d'Adige,https://roa-tara.wikipedia.org/wiki?curid=2118,1
2119,Albaredo per San Marco,https://roa-tara.wikipedia.org/wiki?curid=2119,1
2120,Albareto,https://roa-tara.wikipedia.org/wiki?curid=2120,1
2121,Albaretto della Torre,https://roa-tara.wikipedia.org/wiki?curid=2121,1
2122,Albavilla,https://roa-tara.wikipedia.org/wiki?curid=2122,1
2123,Albenghe,https://roa-tara.wikipedia.org/wiki?curid=2123,3
2124,Albera Ligure,https://roa-tara.wikipedia.org/wiki?curid=2124,1
2125,Alberobbelle,https://roa-tara.wikipedia.org/wiki?curid=2125,1
2126,Alberona,https://roa-tara.wikipedia.org/wiki?curid=2126,1
2127,Albese con Cassano,https://roa-tara.wikipedia.org/wiki?curid=2127,1
2128,Albettone,https://roa-tara.wikipedia.org/wiki?curid=2128,1
2130,Albiano,https://roa-tara.wikipedia.org/wiki?curid=2130,1
2131,Albiano d'Ivrea,https://roa-tara.wikipedia.org/wiki?curid=2131,1
2132,Albiate,https://roa-tara.wikipedia.org/wiki?curid=2132,1
2133,Albidona,https://roa-tara.wikipedia.org/wiki?curid=2133,1
2134,Albignasego,https://roa-tara.wikipedia.org/wiki?curid=2134,1
2135,Albinea,https://roa-tara.wikipedia.org/wiki?curid=2135,1
2136,Albino (BG),https://roa-tara.wikipedia.org/wiki?curid=2136,1
2137,Albiolo,https://roa-tara.wikipedia.org/wiki?curid=2137,1
2138,Albisola Superiore,https://roa-tara.wikipedia.org/wiki?curid=2138,1
2139,Albissola Marina,https://roa-tara.wikipedia.org/wiki?curid=2139,1
2140,Albizzate,https://roa-tara.wikipedia.org/wiki?curid=2140,1
2141,Albonese,https://roa-tara.wikipedia.org/wiki?curid=2141,1
2142,Albosaggia,https://roa-tara.wikipedia.org/wiki?curid=2142,1
2143,Albugnano,https://roa-tara.wikipedia.org/wiki?curid=2143,1
2144,Albuzzano,https://roa-tara.wikipedia.org/wiki?curid=2144,1
2145,Alcamo,https://roa-tara.wikipedia.org/wiki?curid=2145,1
2146,Alcara Li Fusi,https://roa-tara.wikipedia.org/wiki?curid=2146,1
2147,Aldeno,https://roa-tara.wikipedia.org/wiki?curid=2147,1
2148,Aldino,https://roa-tara.wikipedia.org/wiki?curid=2148,1
2150,Alessandria,https://roa-tara.wikipedia.org/wiki?curid=2150,1
2151,Alessandria d'u Carrette,https://roa-tara.wikipedia.org/wiki?curid=2151,1
2152,Alessandria d'a Rocca,https://roa-tara.wikipedia.org/wiki?curid=2152,1
2153,Alessano,https://roa-tara.wikipedia.org/wiki?curid=2153,1
2154,Alezio,https://roa-tara.wikipedia.org/wiki?curid=2154,1
2155,Alfano,https://roa-tara.wikipedia.org/wiki?curid=2155,1
2156,Alfedena,https://roa-tara.wikipedia.org/wiki?curid=2156,1
2157,Alfianello,https://roa-tara.wikipedia.org/wiki?curid=2157,1
2158,Alfiano Natta,https://roa-tara.wikipedia.org/wiki?curid=2158,1
2159,Alfonsine,https://roa-tara.wikipedia.org/wiki?curid=2159,1
2160,Alghero,https://roa-tara.wikipedia.org/wiki?curid=2160,1
2163,Aliano,https://roa-tara.wikipedia.org/wiki?curid=2163,1
2164,Alice Bel Colle,https://roa-tara.wikipedia.org/wiki?curid=2164,1
2165,Alice Castello,https://roa-tara.wikipedia.org/wiki?curid=2165,1
2166,Alice Superiore,https://roa-tara.wikipedia.org/wiki?curid=2166,1
2168,Alimena,https://roa-tara.wikipedia.org/wiki?curid=2168,1
2169,Aliminusa,https://roa-tara.wikipedia.org/wiki?curid=2169,1
2171,Alleghe,https://roa-tara.wikipedia.org/wiki?curid=2171,1
2173,Allerona,https://roa-tara.wikipedia.org/wiki?curid=2173,1
2174,Alliste,https://roa-tara.wikipedia.org/wiki?curid=2174,1
2175,Allumiere,https://roa-tara.wikipedia.org/wiki?curid=2175,1
2176,Alluvioni Cambiò,https://roa-tara.wikipedia.org/wiki?curid=2176,1
2177,Almenno San Bartolomeo,https://roa-tara.wikipedia.org/wiki?curid=2177,1
2178,Almenno San Salvatore,https://roa-tara.wikipedia.org/wiki?curid=2178,1
2179,Almese,https://roa-tara.wikipedia.org/wiki?curid=2179,1
2181,Alonte,https://roa-tara.wikipedia.org/wiki?curid=2181,1
2183,Alpignano,https://roa-tara.wikipedia.org/wiki?curid=2183,1
2184,Alseno,https://roa-tara.wikipedia.org/wiki?curid=2184,1
2185,Alserio,https://roa-tara.wikipedia.org/wiki?curid=2185,1
2186,Altamure,https://roa-tara.wikipedia.org/wiki?curid=2186,1
2187,Altare (Itaglie),https://roa-tara.wikipedia.org/wiki?curid=2187,3
2188,Altavilla Irpina,https://roa-tara.wikipedia.org/wiki?curid=2188,1
2189,Altavilla Milicia,https://roa-tara.wikipedia.org/wiki?curid=2189,1
2190,Altavilla Monferrato,https://roa-tara.wikipedia.org/wiki?curid=2190,1
2191,Altavilla Silentina,https://roa-tara.wikipedia.org/wiki?curid=2191,1
2192,Altavilla Vicentina,https://roa-tara.wikipedia.org/wiki?curid=2192,1
2193,Altidona,https://roa-tara.wikipedia.org/wiki?curid=2193,1
2195,Altino (CH),https://roa-tara.wikipedia.org/wiki?curid=2195,1
2196,Altissimo,https://roa-tara.wikipedia.org/wiki?curid=2196,1
2197,Altivole,https://roa-tara.wikipedia.org/wiki?curid=2197,1
2199,Altofonte,https://roa-tara.wikipedia.org/wiki?curid=2199,1
2200,Altomonde,https://roa-tara.wikipedia.org/wiki?curid=2200,1
2201,Altopascio,https://roa-tara.wikipedia.org/wiki?curid=2201,1
2202,Alviano,https://roa-tara.wikipedia.org/wiki?curid=2202,1
2203,Alvignano,https://roa-tara.wikipedia.org/wiki?curid=2203,1
2204,Alvito,https://roa-tara.wikipedia.org/wiki?curid=2204,1
2205,Alzano Lombardo,https://roa-tara.wikipedia.org/wiki?curid=2205,1
2206,Alzano Scrivia,https://roa-tara.wikipedia.org/wiki?curid=2206,1
2207,Alzate Brianza,https://roa-tara.wikipedia.org/wiki?curid=2207,1
2208,Alà dei Sardi,https://roa-tara.wikipedia.org/wiki?curid=2208,2
2210,Alì Terme,https://roa-tara.wikipedia.org/wiki?curid=2210,1
2211,Amalfi,https://roa-tara.wikipedia.org/wiki?curid=2211,1
2212,Amandola,https://roa-tara.wikipedia.org/wiki?curid=2212,1
2213,Amantea,https://roa-tara.wikipedia.org/wiki?curid=2213,1
2215,Amaroni,https://roa-tara.wikipedia.org/wiki?curid=2215,1
2216,Amaseno,https://roa-tara.wikipedia.org/wiki?curid=2216,1
2218,Amatrice,https://roa-tara.wikipedia.org/wiki?curid=2218,1
2219,Ambivere,https://roa-tara.wikipedia.org/wiki?curid=2219,1
2221,Ameglia,https://roa-tara.wikipedia.org/wiki?curid=2221,1
2222,Amelia (TR),https://roa-tara.wikipedia.org/wiki?curid=2222,1
2223,Amendolara,https://roa-tara.wikipedia.org/wiki?curid=2223,1
2225,Amorosi,https://roa-tara.wikipedia.org/wiki?curid=2225,1
2226,Ampezzo (UD),https://roa-tara.wikipedia.org/wiki?curid=2226,1
2227,Anacapri,https://roa-tara.wikipedia.org/wiki?curid=2227,1
2228,Anagni,https://roa-tara.wikipedia.org/wiki?curid=2228,1
2229,Ancarano,https://roa-tara.wikipedia.org/wiki?curid=2229,1
2230,Angone,https://roa-tara.wikipedia.org/wiki?curid=2230,1
2232,Andalo,https://roa-tara.wikipedia.org/wiki?curid=2232,1
2233,Andalo Valtellino,https://roa-tara.wikipedia.org/wiki?curid=2233,1
2234,Andezeno,https://roa-tara.wikipedia.org/wiki?curid=2234,1
2235,Andora,https://roa-tara.wikipedia.org/wiki?curid=2235,1
2236,Andorno Micca,https://roa-tara.wikipedia.org/wiki?curid=2236,1
2237,Andrano,https://roa-tara.wikipedia.org/wiki?curid=2237,1
2240,Andretta,https://roa-tara.wikipedia.org/wiki?curid=2240,1
2241,Andrie,https://roa-tara.wikipedia.org/wiki?curid=2241,169
2242,Andriano,https://roa-tara.wikipedia.org/wiki?curid=2242,1
2245,Angera,https://roa-tara.wikipedia.org/wiki?curid=2245,1
2246,Anghiari,https://roa-tara.wikipedia.org/wiki?curid=2246,1
2247,Angiari,https://roa-tara.wikipedia.org/wiki?curid=2247,1
2248,Angolo Terme,https://roa-tara.wikipedia.org/wiki?curid=2248,1
2249,Angri,https://roa-tara.wikipedia.org/wiki?curid=2249,1
2250,Angrogna,https://roa-tara.wikipedia.org/wiki?curid=2250,1
2251,Anguillara Sabazia,https://roa-tara.wikipedia.org/wiki?curid=2251,1
2252,Anguillara Veneta,https://roa-tara.wikipedia.org/wiki?curid=2252,1
2253,Annicco,https://roa-tara.wikipedia.org/wiki?curid=2253,1
2254,Annone Veneto,https://roa-tara.wikipedia.org/wiki?curid=2254,1
2255,Annone di Brianza,https://roa-tara.wikipedia.org/wiki?curid=2255,1
2257,Antegnate,https://roa-tara.wikipedia.org/wiki?curid=2257,1
2258,Anterivo,https://roa-tara.wikipedia.org/wiki?curid=2258,1
2259,Antey-Saint-André,https://roa-tara.wikipedia.org/wiki?curid=2259,1
2260,Anticoli Corrado,https://roa-tara.wikipedia.org/wiki?curid=2260,1
2261,Antignano,https://roa-tara.wikipedia.org/wiki?curid=2261,1
2262,Antillo,https://roa-tara.wikipedia.org/wiki?curid=2262,1
2263,Antonimina,https://roa-tara.wikipedia.org/wiki?curid=2263,1
2264,Antrodoco,https://roa-tara.wikipedia.org/wiki?curid=2264,1
2265,Antrona Schieranco,https://roa-tara.wikipedia.org/wiki?curid=2265,1
2266,Anversa de le Abbruzze,https://roa-tara.wikipedia.org/wiki?curid=2266,1
2267,Anzano del Parco,https://roa-tara.wikipedia.org/wiki?curid=2267,1
2268,Anzano de Pugghie,https://roa-tara.wikipedia.org/wiki?curid=2268,1
2270,Anzio,https://roa-tara.wikipedia.org/wiki?curid=2270,1
2271,Anzola d'Ossola,https://roa-tara.wikipedia.org/wiki?curid=2271,1
2272,Anzola dell'Emilia,https://roa-tara.wikipedia.org/wiki?curid=2272,1
2273,Aosta,https://roa-tara.wikipedia.org/wiki?curid=2273,1
2274,Apecchio,https://roa-tara.wikipedia.org/wiki?curid=2274,1
2277,Apollosa,https://roa-tara.wikipedia.org/wiki?curid=2277,1
2278,Appiano Gentile,https://roa-tara.wikipedia.org/wiki?curid=2278,1
2279,Appiano sulla Strada del Vino,https://roa-tara.wikipedia.org/wiki?curid=2279,1
2280,Appignano,https://roa-tara.wikipedia.org/wiki?curid=2280,1
2281,Appignano del Tronto,https://roa-tara.wikipedia.org/wiki?curid=2281,1
2282,Aprica,https://roa-tara.wikipedia.org/wiki?curid=2282,1
2283,Apricale,https://roa-tara.wikipedia.org/wiki?curid=2283,1
2284,Apricena,https://roa-tara.wikipedia.org/wiki?curid=2284,1
2285,Aprigliano,https://roa-tara.wikipedia.org/wiki?curid=2285,1
2286,Aprilia (LT),https://roa-tara.wikipedia.org/wiki?curid=2286,1
2287,Aquara,https://roa-tara.wikipedia.org/wiki?curid=2287,1
2288,Aquila d'Arroscia,https://roa-tara.wikipedia.org/wiki?curid=2288,1
2289,Aquileia,https://roa-tara.wikipedia.org/wiki?curid=2289,1
2290,Aquilonia,https://roa-tara.wikipedia.org/wiki?curid=2290,1
2291,Aquino,https://roa-tara.wikipedia.org/wiki?curid=2291,1
2292,Aradeo,https://roa-tara.wikipedia.org/wiki?curid=2292,1
2293,Aragona (AG),https://roa-tara.wikipedia.org/wiki?curid=2293,1
2294,Aramengo,https://roa-tara.wikipedia.org/wiki?curid=2294,1
2296,Arborea,https://roa-tara.wikipedia.org/wiki?curid=2296,1
2297,Arborio,https://roa-tara.wikipedia.org/wiki?curid=2297,1
2299,Arcade (TV),https://roa-tara.wikipedia.org/wiki?curid=2299,1
2301,Arcene,https://roa-tara.wikipedia.org/wiki?curid=2301,1
2302,Arcevia,https://roa-tara.wikipedia.org/wiki?curid=2302,1
2304,Arcidosso,https://roa-tara.wikipedia.org/wiki?curid=2304,1
2305,Arcinazzo Romano,https://roa-tara.wikipedia.org/wiki?curid=2305,1
2306,Arcisate,https://roa-tara.wikipedia.org/wiki?curid=2306,1
2308,Arcola,https://roa-tara.wikipedia.org/wiki?curid=2308,1
2309,Arcole,https://roa-tara.wikipedia.org/wiki?curid=2309,1
2310,Arconate,https://roa-tara.wikipedia.org/wiki?curid=2310,1
2311,Arcore,https://roa-tara.wikipedia.org/wiki?curid=2311,1
2312,Arcugnano,https://roa-tara.wikipedia.org/wiki?curid=2312,1
2314,Ardauli,https://roa-tara.wikipedia.org/wiki?curid=2314,1
2315,Ardea,https://roa-tara.wikipedia.org/wiki?curid=2315,1
2316,Ardenno,https://roa-tara.wikipedia.org/wiki?curid=2316,1
2317,Ardesio,https://roa-tara.wikipedia.org/wiki?curid=2317,1
2318,Ardore,https://roa-tara.wikipedia.org/wiki?curid=2318,1
2320,Arena Po,https://roa-tara.wikipedia.org/wiki?curid=2320,1
2321,Arenzano,https://roa-tara.wikipedia.org/wiki?curid=2321,1
2322,Arese,https://roa-tara.wikipedia.org/wiki?curid=2322,1
2323,Arezzo,https://roa-tara.wikipedia.org/wiki?curid=2323,1
2325,Argelato,https://roa-tara.wikipedia.org/wiki?curid=2325,1
2326,Argenta,https://roa-tara.wikipedia.org/wiki?curid=2326,1
2327,Argentera,https://roa-tara.wikipedia.org/wiki?curid=2327,1
2328,Arguello,https://roa-tara.wikipedia.org/wiki?curid=2328,1
2331,Ariano Irpino,https://roa-tara.wikipedia.org/wiki?curid=2331,1
2332,Ariano nel Polesine,https://roa-tara.wikipedia.org/wiki?curid=2332,1
2333,Ariccia,https://roa-tara.wikipedia.org/wiki?curid=2333,2
2334,Arielli,https://roa-tara.wikipedia.org/wiki?curid=2334,1
2335,Arienzo,https://roa-tara.wikipedia.org/wiki?curid=2335,1
2336,Arignano,https://roa-tara.wikipedia.org/wiki?curid=2336,1
2337,Aritzo,https://roa-tara.wikipedia.org/wiki?curid=2337,1
2338,Arizzano,https://roa-tara.wikipedia.org/wiki?curid=2338,1
2339,Arlena di Castro,https://roa-tara.wikipedia.org/wiki?curid=2339,1
2340,Arluno,https://roa-tara.wikipedia.org/wiki?curid=2340,1
2341,Armeno (NO),https://roa-tara.wikipedia.org/wiki?curid=2341,1
2343,Armo (IM),https://roa-tara.wikipedia.org/wiki?curid=2343,1
2344,Armungia,https://roa-tara.wikipedia.org/wiki?curid=2344,1
2346,Arnara,https://roa-tara.wikipedia.org/wiki?curid=2346,1
2348,Arnesane,https://roa-tara.wikipedia.org/wiki?curid=2348,1
2350,Arona,https://roa-tara.wikipedia.org/wiki?curid=2350,1
2351,Arosio (CO),https://roa-tara.wikipedia.org/wiki?curid=2351,1
2352,Arpaia,https://roa-tara.wikipedia.org/wiki?curid=2352,1
2354,Arpino (FR),https://roa-tara.wikipedia.org/wiki?curid=2354,1
2355,Arquata Scrivia,https://roa-tara.wikipedia.org/wiki?curid=2355,1
2356,Arquata del Tronto,https://roa-tara.wikipedia.org/wiki?curid=2356,1
2357,Arquà Petrarca,https://roa-tara.wikipedia.org/wiki?curid=2357,1
2358,Arquà Polesine,https://roa-tara.wikipedia.org/wiki?curid=2358,1
2360,Arrone,https://roa-tara.wikipedia.org/wiki?curid=2360,1
2361,Arsago Seprio,https://roa-tara.wikipedia.org/wiki?curid=2361,1
2362,Arsiero,https://roa-tara.wikipedia.org/wiki?curid=2362,1
2365,Arsoli,https://roa-tara.wikipedia.org/wiki?curid=2365,1
2366,Arta Terme,https://roa-tara.wikipedia.org/wiki?curid=2366,1
2367,Artegna,https://roa-tara.wikipedia.org/wiki?curid=2367,1
2368,Artena,https://roa-tara.wikipedia.org/wiki?curid=2368,1
2369,Artogne,https://roa-tara.wikipedia.org/wiki?curid=2369,1
2371,Arzachena,https://roa-tara.wikipedia.org/wiki?curid=2371,1
2372,Arzago d'Adda,https://roa-tara.wikipedia.org/wiki?curid=2372,1
2373,Arzana,https://roa-tara.wikipedia.org/wiki?curid=2373,1
2374,Arzano,https://roa-tara.wikipedia.org/wiki?curid=2374,1
2375,Arzene,https://roa-tara.wikipedia.org/wiki?curid=2375,1
2376,Arzergrande,https://roa-tara.wikipedia.org/wiki?curid=2376,1
2377,Arzignano,https://roa-tara.wikipedia.org/wiki?curid=2377,1
2379,Asciano,https://roa-tara.wikipedia.org/wiki?curid=2379,1
2380,Ascole Picene,https://roa-tara.wikipedia.org/wiki?curid=2380,1
2381,Ascole Satriane,https://roa-tara.wikipedia.org/wiki?curid=2381,1
2383,Asiago,https://roa-tara.wikipedia.org/wiki?curid=2383,1
2384,Asigliano Veneto,https://roa-tara.wikipedia.org/wiki?curid=2384,1
2385,Asigliano Vercellese,https://roa-tara.wikipedia.org/wiki?curid=2385,1
2388,Assago,https://roa-tara.wikipedia.org/wiki?curid=2388,1
2389,Assemini,https://roa-tara.wikipedia.org/wiki?curid=2389,1
2390,Assisi,https://roa-tara.wikipedia.org/wiki?curid=2390,2
2393,Assoro,https://roa-tara.wikipedia.org/wiki?curid=2393,1
2396,Ateleta,https://roa-tara.wikipedia.org/wiki?curid=2396,1
2397,Atella (PZ),https://roa-tara.wikipedia.org/wiki?curid=2397,1
2398,Atena Lucana,https://roa-tara.wikipedia.org/wiki?curid=2398,1
