source,target,distance,similarity,target_family,target_display
fra,lmo,1.165024,-0.165024,italo_romance,Lombard
fra,spa,1.288997,-0.288997,romance,Spanish
fra,ita,1.345376,-0.345376,italian,Italian
fra,scn,1.355566,-0.355566,italo_romance,Sicilian
fra,sc,1.363118,-0.363118,italo_romance,Sardinian
fra,vec,1.394895,-0.394895,italo_romance,Venetian
fra,lij,1.479782,-0.479782,italo_romance,Ligurian
fur,fra,0.325800,0.674200,romance,French
fur,lmo,0.938741,0.061259,italo_romance,Lombard
fur,scn,0.958909,0.041091,italo_romance,Sicilian
fur,cat,0.978401,0.021599,romance,Catalan
fur,deu,1.072466,-0.072466,germanic,German
fur,slv,1.082288,-0.082288,slavic,Slovenian
fur,eng,1.228401,-0.228401,english,English
fur,sc,1.279463,-0.279463,italo_romance,Sardinian
fur,ita,1.284159,-0.284159,italian,Italian
fur,vec,1.320907,-0.320907,italo_romance,Venetian
fur,lij,1.334971,-0.334971,italo_romance,Ligurian
fur,spa,1.526892,-0.526892,romance,Spanish
ita,vec,0.593583,0.406417,italo_romance,Venetian
ita,lij,0.610842,0.389158,italo_romance,Ligurian
ita,spa,0.753501,0.246499,romance,Spanish
ita,scn,0.757951,0.242049,italo_romance,Sicilian
ita,eng,0.972417,0.027583,english,English
ita,sc,1.047396,-0.047396,italo_romance,Sardinian
ita,deu,1.270401,-0.270401,germanic,German
ita,fur,1.284159,-0.284159,italo_romance,Friulian
ita,lmo,1.338774,-0.338774,italo_romance,Lombard
ita,fra,1.345376,-0.345376,romance,French
ita,slv,1.353663,-0.353663,slavic,Slovenian
ita,cat,1.416153,-0.416153,romance,Catalan
lij,vec,0.609818,0.390182,italo_romance,Venetian
lij,ita,0.610842,0.389158,italian,Italian
lij,spa,0.796828,0.203172,romance,Spanish
lij,sc,0.852826,0.147174,italo_romance,Sardinian
lij,scn,1.072290,-0.072290,italo_romance,Sicilian
lij,lmo,1.075310,-0.075310,italo_romance,Lombard
lij,cat,1.125553,-0.125553,romance,Catalan
lij,slv,1.140164,-0.140164,slavic,Slovenian
lij,eng,1.212057,-0.212057,english,English
lij,fur,1.334971,-0.334971,italo_romance,Friulian
lij,deu,1.375349,-0.375349,germanic,German
lij,fra,1.479782,-0.479782,romance,French
lmo,cat,0.366643,0.633357,romance,Catalan
lmo,scn,0.931837,0.068163,italo_romance,Sicilian
lmo,fur,0.938741,0.061259,italo_romance,Friulian
lmo,vec,1.006646,-0.006646,italo_romance,Venetian
lmo,slv,1.016511,-0.016511,slavic,Slovenian
lmo,lij,1.075310,-0.075310,italo_romance,Ligurian
lmo,deu,1.143523,-0.143523,germanic,German
lmo,sc,1.153762,-0.153762,italo_romance,Sardinian
lmo,fra,1.165024,-0.165024,romance,French
lmo,spa,1.173350,-0.173350,romance,Spanish
lmo,eng,1.303718,-0.303718,english,English
lmo,ita,1.338774,-0.338774,italian,Italian
sc,spa,0.591163,0.408837,romance,Spanish
sc,lij,0.852826,0.147174,italo_romance,Ligurian
sc,scn,0.867645,0.132355,italo_romance,Sicilian
sc,cat,0.911321,0.088679,romance,Catalan
sc,vec,1.012580,-0.012580,italo_romance,Venetian
sc,ita,1.047396,-0.047396,italian,Italian
sc,slv,1.143022,-0.143022,slavic,Slovenian
sc,lmo,1.153762,-0.153762,italo_romance,Lombard
sc,fur,1.279463,-0.279463,italo_romance,Friulian
sc,eng,1.297412,-0.297412,english,English
sc,fra,1.363118,-0.363118,romance,French
sc,deu,1.364561,-0.364561,germanic,German
scn,ita,0.757951,0.242049,italian,Italian
scn,sc,0.867645,0.132355,italo_romance,Sardinian
scn,lmo,0.931837,0.068163,italo_romance,Lombard
scn,fur,0.958909,0.041091,italo_romance,Friulian
scn,lij,1.072290,-0.072290,italo_romance,Ligurian
scn,slv,1.156249,-0.156249,slavic,Slovenian
scn,deu,1.167452,-0.167452,germanic,German
scn,vec,1.217254,-0.217254,italo_romance,Venetian
scn,eng,1.244431,-0.244431,english,English
scn,fra,1.355566,-0.355566,romance,French
scn,cat,1.373332,-0.373332,romance,Catalan
scn,spa,1.476351,-0.476351,romance,Spanish
slv,cat,0.799126,0.200874,romance,Catalan
slv,spa,0.969043,0.030957,romance,Spanish
slv,vec,0.980707,0.019293,italo_romance,Venetian
slv,lmo,1.016511,-0.016511,italo_romance,Lombard
slv,deu,1.035229,-0.035229,germanic,German
slv,fra,1.036162,-0.036162,romance,French
slv,fur,1.082288,-0.082288,italo_romance,Friulian
slv,eng,1.123713,-0.123713,english,English
slv,lij,1.140164,-0.140164,italo_romance,Ligurian
slv,sc,1.143022,-0.143022,italo_romance,Sardinian
slv,scn,1.156249,-0.156249,italo_romance,Sicilian
slv,ita,1.353663,-0.353663,italian,Italian
spa,vec,0.429040,0.570960,italo_romance,Venetian
spa,sc,0.591163,0.408837,italo_romance,Sardinian
spa,cat,0.712834,0.287166,romance,Catalan
spa,ita,0.753501,0.246499,italian,Italian
spa,lij,0.796828,0.203172,italo_romance,Ligurian
spa,slv,0.969043,0.030957,slavic,Slovenian
spa,eng,1.065965,-0.065965,english,English
spa,lmo,1.173350,-0.173350,italo_romance,Lombard
spa,deu,1.286652,-0.286652,germanic,German
spa,fra,1.288997,-0.288997,romance,French
spa,scn,1.476351,-0.476351,italo_romance,Sicilian
spa,fur,1.526892,-0.526892,italo_romance,Friulian
vec,spa,0.429040,0.570960,romance,Spanish
vec,ita,0.593583,0.406417,italian,Italian
vec,lij,0.609818,0.390182,italo_romance,Ligurian
vec,slv,0.980707,0.019293,slavic,Slovenian
vec,lmo,1.006646,-0.006646,italo_romance,Lombard
vec,cat,1.010138,-0.010138,romance,Catalan
vec,sc,1.012580,-0.012580,italo_romance,Sardinian
vec,eng,1.216228,-0.216228,english,English
vec,scn,1.217254,-0.217254,italo_romance,Sicilian
vec,fur,1.320907,-0.320907,italo_romance,Friulian
vec,fra,1.394895,-0.394895,romance,French
vec,deu,1.412706,-0.412706,germanic,German
