text,label,article_id
"Όπως ο πατέρας του ο Μπαλντρ, ήταν κι αυτός ένας ευγενικός θεός που προωθούσε την ειρήνη έτσι ώστε όσοι κρίνονταν από αυτόν μπορούσαν να ζήσουν με ασφάλεια όσο τηρούσαν τις κρίσεις του.",16,10705
"Από τα δύο είδη παιχνιδιών, τα μη συνεταιριστικά παιχνίδια είναι σε θέση να διαμορφώσουν καταστάσεις έως την τελευταία λεπτομέρεια, παράγοντας ακριβή αποτελέσματα.",16,1567
Μεγάλα χωριά του δήμου είναι η Μανωλάδα και η Νέα Μανωλάδα.,16,10746
"Κατοικούσαν προς τα στενά και τη διάβαση του αραβικού κόλπου , πιθανώς στο σημερινό Κατάρ.",16,9417
"Για αυτό το λόγο, ο Χανς Ντέλμπρουκ τον αποκάλεσε ως έναν από τους μεγαλύτερους πολιτικούς και στρατιωτικούς ηγέτες της ιστορίας.",16,8398
Ο λαός πρέπει να μπορεί να τους διορίζει και να τους απολύει όποτε θέλει.,16,9320
Για να γίνει αυτό πρέπει: Ο τομέας της χρηματοοικονομικής διοίκησης ασχολείται με όλα τα παραπάνω θέματα.,16,7727
Οι δύο φύσεις αυτές είναι συμπληρωματικές.,16,7561
Ο μεγάλος Έλληνας συγγραφέας Νίκος Καζαντζάκης άφησε την τελευταία του πνοή στο Φράιμπουργκ.,16,6320
"Ο Χότζα αν και ήταν αντίθετος με την καλλιέργεια εθνικισμού στην Αλβανία μιας και ήταν πιστός στα κομμουνιστικά ιδεώδη της αδελφότητας των λαών, τη δεκαετία του 1980 με μερικές εμπρηστικές ομιλίες για του αλβανόφωνους του Κοσόβου και εναντίον της γιουγκοσλαβικής κυβέρνησης, προκάλεσε τα αντίθετα αποτελέσματα.",16,8797
Το Ισλάμ δεν ήταν μόνο μια εθνογενετική διαδικασία των Αράβων ή μια συγκυρία ένταξης των αραβικών φυλών στο πεδίο της ιστορίας των λαών της ανατολικής Μεσογείου μέσα από την πρόσμειξη στοιχείων πολιτιστικών των Αράβων και των λαών που κατέκτησαν οι Άραβες.,16,7687
Η κυβέρνηση ισχυρίζεται ότι οι καινούργιες αυξήσεις είναι παράμιλλες με τις αυξήσεις που θεσπίστηκαν το 1998 από την προηγούμενη κυβέρνηση του Ενωμένου Δημοκρατικού Κόμματος  ήταν η αφορμή για μαζικές διαδηλώσεις μπροστά από το κτήριο της Εθνοσυνέλευσης στις 15 Ιανουαρίου.,16,5328
"Η βασική αρχή λειτουργίας του μαγνητόμετρου πρωτονίων στηρίζεται στην μαγνητική ροπή των πρωτονίων που περιέχονται σε υγρά πλούσια σε υδρογόνο, όπως το νερό ή το πετρέλαιο.",16,8916
Πολλές από αυτές τις ιδέες ενυπάρχουν στους ελληνικούς πολεμικούς χορούς.,16,5881
"Για παράδειγμα ο εθνικός ύμνος της Ελβετίας,  Ελβετικός ψαλμός , έχει τέσσερις εκδοχές στις τέσσερις επίσημες γλώσσες του κράτους: τα γαλλικά, τα γερμανικά, τα ιταλικά και τα ρομανσικά.",16,867
Η Δυτική Μακεδονία είναι περιφέρεια κυρίως ορεινή και είναι η μοναδική περιφέρεια της Ελλάδας που δεν βρέχεται από θάλασσα.,16,7334
"Στη συνέχεια ασχολείται και με άλλα μουσικά όργανα, όπως το μαντολίνο, το βιολί, την κιθάρα και το πιάνο.",16,9977
Για να δοκιμάσει ο Θεός την πίστη του Αβραάμ τον διέταξε να σφάξει το παιδί του και να του το προσφέρει θυσία.,16,10224
Οι διοργανωτές των Αγώνων ζήτησαν από τον Δυτικογερμανό ψυχολόγο Τζορτζ Σίμπερ να δημιουργήσει 26 σενάρια τρομοκρατίας που θα τους βοηθούσαν στο σχεδιασμό της ασφάλειας.,16,2441
"Όχι τόσο από την επιθυμία για μονοκρατορία, αλλά -όπως παρατηρεί ο Ψελλός- επειδή ίσως δεν ήθελε να ακολουθήσει τη μοίρα της Ζωής.",16,4207
"Οι Έλληνες ονόμαζαν «σφίγγες» και παρόμοιες απεικονίσεις που ήταν διαδεδομένες στην Αίγυπτο, αλλά οι αιγυπτιακές σφίγγες είναι μορφές των Φαραώ, και δεν έχουν σχέση με τον ελληνικό μύθο, ενώ δεν εικονίζονται με φτερά.",16,7340
 Η τρέχουσα σελίδα αφορά το έτος 502 κατά το Γρηγοριανό ημερολόγιο  ,16,4363
Υπολείπονται 272 ημέρες.,16,6311
Σύμφωνα με τις εκτιμήσεις 90% της βαρυτικής αλληλεπίδρασης οφείλεται σε σκοτεινή ύλη.,16,1336
"Όταν πρωτοσυνάντησα τον Άξελ Πέρσον, τον μεγαλόκαρδο εκείνον άντρα που είχε και αυτός αφοσιωθεί σε τούτη την ανασκαφή, τον είχα ονομάσει ανάδοχό μου.",16,5994
"Μετά τη μάχη στο Ρίμινι, στις 23 Σεπτεμβρίου 1944, το 1ο Τάγμα της Ταξιαρχίας αντικατέστησε το 25ο Νεοζηλανδικό Τάγμα, ξεπέρασε την κατεστραμμένη γέφυρα και τα οχυρωματικά έργα του ποταμού, ανάγκασε τους Γερμανούς να υποχωρήσουν και προέλασε 8 χλμ.",16,4981
"  Και για το ακριβές των παραπάνω αυτών μου ασημάντων, υπογράφομαι,   ο ταπεινότατος   Γιάννης Σκαρίμπας",16,7506
Οι Μάρτυρες του Ιεχωβά σήμερα χρησιμοποιούν τις Αίθουσες Βασιλείας για τη λατρεία τους και την εκπαίδευση στην Αγία Γραφή.,16,9318
Ο παναμερικανικός αυτοκινητόδρομος καλύπτει μια έκταση 48.000 χλμ.,16,5718
Το βράδυ της 17ης Νοεμβρίου 1973 θα συλληφθεί στο σπίτι του στον Χολαργό και θα κρατηθεί για δέκα ημέρες.,16,9451
"Η ονομασία 373 είχε χρησιμοποιηθεί από την πρώιμη μεσαιωνική περίοδο, όταν το χριστιανικό ημερολόγιο έγινε η δημοφιλέστερη μέθοδος των ετών στην Ευρώπη.",16,5101
"Ο όρος ποπ αρτ , ο Τζάσπερ Τζόουνς, ο Ρόι Λίχτενσταϊν, ο Ντέιβιντ Χόκνεϊ κ.ά.",16,10341
"Σύμφωνα με τον Παυσανία ο θνητός πατέρας του Τροφώνιου είναι ο Εργίνος και θεϊκός πατέρας του ο Απόλλων, ενώ για τη μητέρα του δεν έχουμε συγκεκριμένη αναφορά.",16,7849
"Έτσι, υπάρχουν άτομα που ασχολούνται .",16,20
"Η περιοχή της Σελσέλα, όπως ονομάζεται, βρίσκεται στη συνοικία του Σάτμπι και είναι σχεδόν η ίδια περιοχή με εκείνη την οποία καταλάμβανε η αρχαία βιβλιοθήκη.",16,9226
Στην έκταση που αναγράφεται περιλαμβάνονται οι υδάτινες επιφάνειες που περικλείονται από στεριά .,16,7446
"Από το 2011 και με την εφαρμογή του Προγράμματος «Καλλικράτης», ο νομός Καστοριάς αποτελεί την Περιφερειακή Ενότητα Καστοριάς .",16,8203
Η εξέλιξη αυτή γραφειοκρατικοποίησε περαιτέρω το κομμουνιστικό κόμμα.,16,1573
Τα τυχερά παιχνίδια είναι παιχνίδια που στηρίζονται στον στοιχηματισμό χρηματικού ποσού ή άλλου αντικειμένου αξίας.,16,2301
"Η ονομασία 361 είχε χρησιμοποιηθεί από την πρώιμη μεσαιωνική περίοδο, όταν το χριστιανικό ημερολόγιο έγινε η δημοφιλέστερη μέθοδος των ετών στην Ευρώπη.",16,5093
"Μερικοί ιστορικοί θεωρούν αμφίβολα τουλάχιστον μερικά από αυτά που γράφει ο Κούμπιτσεκ, επειδή δεν υπάρχουν μάρτυρες και αποδείξεις.",16,6314
Στην Ελλάδα τελειώνει η Γεωμετρική εποχή και διαδέχεται από την Αρχαϊκή την Κλασική και την Ελληνιστική εποχή.,16,8753
"Έτσι, τα βιβλία κατατάσσονται με βάση το φιλολογικό χαρακτήρα και το περιεχόμενο τους σε 3 ομάδες: Η Εβραϊκή Βίβλος ομαδοποιεί τα βιβλία ως εξής:",16,10354
"Η περιοχή κατοικείται από την εποχή του λίθου, όπως δείχνουν τα ευρήματα στην Αλίαρτο, στη Χαλκίδα, στα Ψαχνά και σε διάφορες άλλες περιοχές.",16,10288
"Πρότεινε μάλιστα στους παράγοντες της τοπικής αυτοδιοίκησης της περιοχής την πειραματική διδασκαλία της γλώσσας στα σχολεία, χωρίς όμως να βρει θετική ανταπόκριση.",16,6298
"Ο Φορσέτι  είναι ο Εσίρ θεός της δικαιοσύνης, της ειρήνης, και της αλήθειας στη Σκανδιναβική μυθολογία.",16,10705
"Ο Μιχαλολιάκος έχει επίσης ζητήσει την «απελευθέρωση» της Βόρειας Ηπείρου, ενώ η Χρυσή Αυγή και το κυπριακό της αντίστοιχο, το ΕΛΑΜ, υποστηρίζουν την  Ένωση .",16,5972
Αυτό είναι και γνωστό ως κλασική διχοτομία.,16,5561
"Τον Ιούλιο του 2012, η Τουρκία και η περιοχή του Κουρδιστάν υπέγραψαν συμφωνία με την οποία η Τουρκία θα προμηθεύει στην KεGιοχή του ιρακινού Κουρδιστάν πρ προϊόντα διύλισης πετρελαίου με αντάλλαγμα αργό πετρέλαιο.",16,8405
Υπολείπονται 247 ημέρες.,16,7353
Το κυρίαρχο κράτος της Καμπότζης έχει πάνω από 17 εκατομμύρια κατοίκους.,16,7524
14 Νοεμβρίου - 14 Ιανουαρίου,16,3739
"Η αντισφαίριση, αλλιώς τένις, όπως κατά κανόνα αναφέρεται στα ελληνικά και είναι κοινώς γνωστό, είναι σύγχρονο αθλητικό παιχνίδι.",16,1733
Υπολείπονται 137 ημέρες.,16,3013
"Κυρίως καλλιεργούνται μήλα, αχλάδια, ροδάκινα, λεμόνια, αμύγδαλα, κάστανα, καρύδια, λάδι και ελιές, τσάι, θυμάρι, ενώ παράγονται από μικρούς παραγωγούς και συνεταιρισμούς προϊόντα όπως γλυκά του κουταλιού, χυλοπίτες, τραχανάς, τσίπουρο, μέλι και βασιλικός πολτός.",16,2380
Η σύγχρονη ιριδοδιάγνωση προήλθε από προφητείες συνδεδεμένες με την αρχαία αστρολογία.,16,10532
"Μεταξύ άλλων, διεθνείς οργανισμοί, και ΜΜΕ υποστηρίζουν ότι η ύπαρξη συστημικής βίας και διαφθοράς οδηγούν συχνά σε φαινόμενα κακοποίησης ή ανυποταξίας.",16,7301
"Η  Federatión , η οποία είχε σαν βάση της, το εβραϊκό εργατικό στοιχείο, αλλά και ομοϊδεάτες Έλληνες, Τούρκους ή Σλάβους σε μικρότερα ποσοστά, είναι πλέον η πιο σημαντική εργατική οργάνωση που υπάρχει στο ελληνικό κράτος και θα δώσει τον μεγαλύτερο όγκο στο σοσιαλιστικό εργατικό κόμμα που υπήρξε πρόγονος του ΚΚΕ.",16,7740
Λειτουργεί στερεωμένος σε μια κυψέλη φορτίου από αλουμίνιο ή ατσάλι που παραμορφώνεται από το βάρος.,16,1477
Οι αριθμοδείκτες καταρτίζονται με βάση τους εξής κανόνες: Βασικές Κατηγορίες Αριθμοδεικτών.,16,8975
Επίσης ήταν γνωστό ως έτος της Υπατείας του Ούρσου και του Σούρα στην Ρωμαϊκή Αυτοκρατορία.,16,5362
Επειδή για πολύ καιρό η Λευκορωσία ήταν μέρος του μεγάλου πριγκηπάτου της Λιθουανίας και έπειτα της Πολωνο-Λιθουανικής Κοινοπολιτείας υπάρχουν πολλά προβλήματα στον καθορισμό της προέλευσής της.,16,8036
Μερικοί αντίπαλοι της NAFTA θεωρούν τη συμφωνία ουσιωδώς επιβλαβή για τους απλούς ανθρώπους ενώ ορισμένα από τα επιχειρήματα στρέφονται πραγματικά ενάντια σε κάποια στοιχεία της κυβερνητικής διαχείρισης του εμπορίου και όχι κατ’ουσίαν εναντίον του ελεύθερου εμπορίου καθαυτού.,16,10049
"Είχε επίσης πολλούς αναγνώστες συνδρομητές, τόσο στην Ελλάδα, όσο και στο εξωτερικό.",16,6035
Ο Νιορντ ή Νιωρδρ  είναι ένας από τους Βάνιρ και θεός της γόνιμης παράκτιας γης καθώς επίσης και της ιστιοπλοίας και της ναυτικής δεξιοτεχνίας στη Σκανδιναβική μυθολογία.,16,10733
"Η σύγχρονη ιστορία της οργάνωσης των Μαρτύρων του Ιεχωβά παρουσιάζεται διεξοδικά σε βιβλία όπως το  Οι Μάρτυρες του Ιεχωβά—Διαγγελείς της Βασιλείας του Θεού , το  Οι Μάρτυρες του Ιεχωβά στο Θείο Σκοπό  και το ειδικό βιβλιάριο  Οι Μάρτυρες του Ιεχωβά στην Ελλάδα .",16,9275
 Η τρέχουσα σελίδα αφορά το έτος 729 κατά το Γρηγοριανό ημερολόγιο  ,16,4108
Στα μέσα του 19ου αιώνα το Κρητικό Ζήτημα κυριαρχούσε στα διεθνή νέα.,16,2719
Αγωνίστηκε για την αναδιοργάνωση της Εκκλησίας μετά τις περιπέτειες από τον Β' Παγκόσμιο Πόλεμο και τις συνέπειες του εμφυλίου.,16,10522
Η Ελληνική Χωροφυλακή ήταν το μεγαλύτερο και σημαντικότερο σώμα ασφαλείας της Ελλάδας για 150 χρόνια.,16,7304
Από τα διαθέσιμα στοιχεία μπορούμε να καταλάβουμε ότι ο πολιτισμός του Αιγαίου είχε περισσότερες ομοιότητες με τον πολιτισμό της Εγγύς Ανατολής παρά με την κοινωνία την οποία περιέγραφε ο Όμηρος.,16,37
"Το  ιστάμενον  έχει την προτομή του γενειοφόρου Μιχαήλ Ζ΄ με στέμμα και  λώρο , που κρατά το  λάβαρο  στο δεξί χέρι και σταυροφόρο σφαίρα στο αριστερό.",16,10421
Κατά καιρούς έχουν αναφερθεί διάφορες εκδοχές για την ονομασία της πόλης.,16,982
"Σύμφωνα με τον ποιητή Άγγελο Σικελιανό, ο Βασίλειος Διγενής Ακρίτας ήταν Παυλικιανός.",16,9311
Το ροκ εν ρολ συγκρότημα Dengue Fever περιλαμβάνει μια Καμποτζιανή τραγουδίστρια.,16,7524
"Όσον αφορά τον σκοπό του περιοδικού, στο εσώφυλλό του αναφέρονται τα εξής: Το περιοδικό αποτελεί επίσης κύριο μέσο επικοινωνίας του Κυβερνώντος Σώματος των Μαρτύρων του Ιεχωβά με τα υπόλοιπα μέλη ως σύνολο όσον αφορά δογματικά και οργανωτικά ζητήματα.",16,9282
Μεταξύ των βιβλίων του είναι τα ακόλουθα :,16,6263
"Με τη σειρά του ο Σόλων, προκειμένου να ενθαρρύνει τους Αθηναίους τεχνίτες, έλεγε πως «ο πατέρας που δεν δίδαξε τον γιο του κάποια τέχνη, δεν μπορεί να απαιτεί βοήθεια στα γεράματά του».",16,5883
"Από τις πολλές εφαρμογές των ηλεκτρονικών υπολογιστών στη μουσική ξεχωρίζουν οι παρακάτω: σύνθεση έργων, δημιουργία καινούριων ηχοχρωμάτων, επεξεργασία πληροφοριών, επεξεργασία ηχητικού υλικού, επεξεργασία γραφών και εκτύπωση.",16,92
Πολλές φορές τα ΜΜΕ αναφέρουν το όνομα της πρωτεύουσας ως ένα εναλλακτικό όνομα για μια χώρα.,16,852
"Δεν μπορούμε εδώ να ακολουθήσουμε τον κανόνα της αναλογίας 1/3, καθώς η Σπάρτη φαίνεται εξαιρετικά ολιγάριθμη ως προς τα μέλη της κοινωνίας της.",16,8758
"Οι αστρολόγοι ωστόσο εδώ επικαλούνται πειράματα της φυσικής, όπως το κβαντικό πείραμα των ηλεκτρονίων, τα οποία αποδεικνύουν ότι υπάρχουν και φυσικές επιδράσεις που δεν ακολουθούν τον κανόνα της απόστασης όπως αναφέρεται στην κλασική νευτώνια φυσική.",16,10635
"Κατά τη διάρκεια της μεταπολεμικής περιόδου, η Αγγλία αποτέλεσε έναν από τους πιο σημαντικούς προορισμούς των μεταναστών που εγκαταστάθηκαν στην Ευρώπη, και ιδιαίτερα εκείνων που προέρχονταν από τις πρώην αγγλικές αποικίες.",16,2235
"Πίστευε, δηλαδή, πως η ευτυχία του ανθρώπου βρίσκεται στη φυσική ζωή και πως μόνο με την αυτάρκεια, τη λιτότητα, την αυτογνωσία και την άσκηση μπορεί να την εξασφαλίσει.",16,9420
"Ιδιαίτερα εντέλλει να μη λύσουν τα άλογά τους από τα πολεμικά άρματα, αλλά να έρθουν όσο κοντύτερα γίνεται μαζί με τα άλογα και να κυκλώσουν το σώμα του Πάτροκλου τρεις φορές.",16,5881
 Η τρέχουσα σελίδα αφορά το έτος 486 κατά το Γρηγοριανό ημερολόγιο  ,16,4938
"Κατασκευάστηκε πριν από 2200 χρόνια και χρησιμοποιείτο για τον ακριβή υπολογισμό της θέσης του Ηλίου, της Σελήνης και, πιθανώς, των πλανητών, στον ουρανό.",16,6930
"Στις 23 Σεπτεμβρίου του 867 ο Βασίλειος δολοφόνησε τον Μιχαήλ, και έμεινε μόνος αυτοκράτορας, ιδρύοντας τη Μακεδονική δυναστεία.",16,9259
"Στα βόρεια της χώρας καταναλώνονται συχνά πιάτα κινεζικής προέλευσης, όπως οι σούπες και άλλα φαγητά μαγειρεμένα μέσα σε ζωμό.",16,7517
"Υποθέτοντας ότι το διαδικτυακό καζίνο χρησιμοποιεί κατάλληλα προγραμματισμένο γεννήτρια τυχαίων αριθμών, τα επιτραπέζια παιχνίδια όπως το μπλακτζακ έχουν καθοριστικό πλεονέκτημα υπέρ του καζίνο.",16,8738
Τα κυριότερα αξιοθέατα της Νορβηγίας είναι τα ποικίλα τοπία που εκτείνονται γύρω από τον Αρκτικό Κύκλο.,16,6751
"Αντί αυτού του χώρου, χρησιμοποιείται το Αμφιθέατρο Αντωνιάδου και ο χώρος εκδηλώσεων στις Φοιτητικές Εστίες Αθήνας.",16,10602
"Χ. Προέρχεται από το φοινικικό αλφάβητο και με τη σειρά του έγινε ο πρόγονος πολυάριθμων συστημάτων γραφής της Ευρώπης και της Μέσης Ανατολής, συμπεριλαμβανομένων της λατινικής και της κυριλλικής γραφής.",16,910
 Η τρέχουσα σελίδα αφορά το έτος 269 κατά το Γρηγοριανό ημερολόγιο   Το έτος 269 .,16,5278
Ο πατέρας τους χαιρόταν πολύ για αυτό και καμάρωνε πολύ τον Φώκο.,16,6173
Καμία πραγματεία δεν είναι ειδικά αφιερωμένη στο ζήτημα.,16,8760
"Με την συνένωση και συγχώνευση των Δήμων όπως προέβλεπε το Πρόγραμμα, οι νέοι δήμοι που προέκυψαν είναι οι:",16,8202
Η προφορά της εκκλησιαστικής λατινικής γλώσσας βασίζεται στη μεσαιωνική προφορά και δεν χρησιμοποιεί φωνηεντικούς διφθόγγους.,16,7975
Αποκαλούνται γενικώς Λακεδαιμόνιοι και δεν εκδηλώνουν εχθρικές διαθέσεις προς τη Σπάρτη.,16,8758
Γκουίντο ντ’ Αρέτσο  Ιταλός θεωρητικός της μουσικής.,16,3782
"Το μάρμαρο είναι πέτρωμα αποτελούμενο από ασβεστίτη  αλλά, τόσο λόγω οικονομικών συγκυριών όσο και λόγω των χρόνιων προβλημάτων του κλάδου, δεν έχει πραγματοποιηθεί επαρκής έρευνα και επιχειρηματική ανάληψη πρωτοβουλιών, ενώ ακόμα περισσότερο δεν καταγράφονται αποφασιστικές κρατικές προσπάθειες για την ανάπτυξη του τομέα.",16,10208
Οικισμοί και νησίδες.,16,10483
Εικάζεται επίσης ότι λόγω αυτής της δυσχερούς απόδοσης των ελληνικών η Γραμμική Β στη συνέχεια εγκαταλείφθηκε.,16,2823
Η ψηφοφορία είναι υποχρεωτική.,16,6415
 Η τρέχουσα σελίδα αφορά το έτος 752 κατά το Γρηγοριανό ημερολόγιο  ,16,4131
 Η παρούσα σελίδα αφορά το έτος 1839 κατά το Γρηγοριανό ημερολόγιο  ,16,1454
Οι δυο άντρες θεώρησαν πως η σωτηρία τους από την σφαγή του Σύνταγματος έδειχνε πως ήταν προορισμένοι για να θέσουν τους ευατούς τους στην υπηρεσία της ανόρθωσης της Γερμανίας.,16,8147
Η ειδική θεωρία της σχετικότητας εξετάζει φαινόμενα που βρίσκονται έξω από το πλαίσιο της άμεσης αντίληψής μας για τον κόσμο που μας περιβάλλει.,16,1506
Μια μέρα ο λύκος του χύμηξε και τον έφαγε.,16,10713
Ο Μπάτμαν ζει στη Γκόθαμ Σίτι και έχει μία έπαυλη.,16,1240
