text,label,article_id
"V sezoni 1965 je dosegel eno uvrstitev na stopničke, v naslednji sezoni 1966 pa dve, nato pa se je na drugi dirke sezone 1967 za Veliko nagrado Monaka smrtno ponesrečil.",18,114662
Leta 1978 je bil med prvimi voditelji in uredniki televizijskega dnevnika.,18,99865
"Obstaja 75 izomerov dekana, vsi so vnetljive tekočine.",18,63674
Seznam alžirskih politikov.,18,67378
"Ivan Bratko, slovenski računalnikar in akademik, * 10.",18,42388
"Ehnaton je kot visoki svečenik, prerok, kralj in božanska oseba zase zahteval osrednji položaj v novem verskem sistemu.",18,19638
Nemška rokometna reprezentanca je na mednarodnih turnirjih prvič nastopila na olimpijskih igrah v Berlinu leta 1936.,18,118538
"Pri dihanju , ki določajo povečanje obsega prsnega koša in, posledično negativni tlak;",18,35411
"Datum, ko je bila zastava sprejeta, 8.",18,30264
"Eugen Bönsch, avstro-ogrski podčastnik, vojaški pilot in letalski as, * 1.",18,62840
V vasi sta gasilski dom in kapelica.,18,118128
"Tomc in Lovšin sta glavna avtorja skupine, saj sta napisala večino pesmi.",18,67656
"  Art rock je pogosto napačno definiran kot podzvrst progresivnega rocka, pravzaprav pa je to kategorija, v katero štejemo progresivne rock skupine, ki jih sicer ne bi uvrstili v nobeno drugo podzvrst, in med sabo nimajo veliko skupnega, razen tega da so 100 % progresivno rockerske.",18,99671
"Od februarja do decembra so Nemci izgubili okoli 600.000 vojakov, prav toliko padlih so imeli tudi Francozi.",18,87121
"Starši do postopkov gojijo visoka pričakovanja, potem so tu zdravniki in biologi, ki imajo nadzor nad genetskim materialom, nad vsem pa bedi zakonodaja, ki regulira samo področje oploditve z biomedicinsko pomočjo.",18,38208
"Pomotoma nekateri v Gendai budo uvrščajo tudi Sumo,ki pa je v resnici starodavna veščina.",18,54176
Občina je obstala tudi po razpadu Jugoslavije in njenem razkosanju.,18,11698
Leži v središču Šempetra in je lepo urejena in dostopna.,18,72031
"september  1826, Breselenz pri Dannenbergu, Hanover, Nemčija, † 20.",18,14458
"Krapovci so avtohtoni na vseh kontinentih, razen v Avstraliji, Južni Ameriki ter na Antarktiki.",18,62034
"Čjanga so z letalom prepeljali na Tajvan, od koder se ni več vrnil.",18,22045
Jablaniške Laze ležijo na nadmorski višini 480 m in imajo 63 prebivalcev.,18,124487
Tehta od 350 do 550 gramov.,18,20029
Gradnja se je nato nadaljevala z zunanjimi oz.,18,78990
Zaželena je tudi bela črta na sredini glave.,18,28167
"Z Marsa bi bil njegov navidezni premer manjši, kot je z Zemlje pol Luninega, in bi dajal le nekoliko več svetlobe, kot nam je pošilja Venera.",18,35818
"Robert Brown, FRS, škotski botanik, paleobotanik in biolog, * 21.",18,4311
"Batiki, ki ne spadajo v eno od teh dveh kategorij, se sklicujejo samo na njihovo regijo.",18,24066
"Skoraj vse motocikle, ki se uporabljajo v komercialne namene, poganja običejen bencinski motor z notranjim zgorevanjem.",18,68446
"Na severnem koncu parka stojijo štirje Plečnikovi stebri, ki so prej stali pred stavbo Glasbene matice na Vegovi ulici v Ljubljani.",18,82598
V pokoju je veliko prevajal in se posvečal pisanju umetnostnozgodovinskih študij.,18,69471
"Takšni učinki da tudi niso značilni za zastrupitev z metilnim alkoholom in jih je pripisati kar etilnemu alkoholu, prisotnemu v vseh, tudi sortnih vinih, je tedaj ugotovil dr.",18,29654
V kraju je postavljena tudi zgodovinsko-etnološka Muzejska zbirka Prebold skozi čas.,18,114007
"Filtracija je gibanje vode in molekul topljenca prek celične membrane zaradi hidrostatskega tlaka, ki ga ustvarja krvožilni sistem.",18,11741
"Vedo, ki se s tem prenosom ukvarja, imenujemo prevodoslovje.",18,29300
Voditelja Dragutina Dimitrijevića in nekaj drugih so obsodili na smrt.,18,90585
"Osnovni vzorec glasbe je prav igra melodičnih, harmonskih, ritmičnih, dinamičnih in barvnih napetosti ter njihovih umetelno zadrževanih razrešitev.",18,34481
" Pacha  se lahko prevaja kot “svet” ali “Zemlja”, medtem ko se  mama  prevaja enako, torej “mama”.",18,93435
"Vasilij Ivanovič Čujkov , Tulska oblast, danes Moskovska oblast, Rusija, † 18.",18,16179
Premer pulzarja v Rakovici je približno 28 do 30 km in se vrti s hitrostjo 30 obratov na sekundo.,18,8793
Vida je sedež župnije Podnanos.,18,120776
"Sredi te impresivne arhitekturne skupine stoji spomenik narodnoosvobodilni vojni, ki ga je leta 1983 ustvarila kiparka Anica Čadež-Lapajne.",18,24395
"Tako lahko sklepamo, da je bila že v prvi polovici 2.",18,92229
"Zaradi tega je največ rose na travi, grmovju in drugem rastlinju.",18,81495
V okolici je večje število vrtač.,18,103127
"Bil je član MAZU, dopisni član SAZUja in član sveta federacije.",18,24225
"Pred prvenstvom v Švici štiri leta ni izgubila tekme, nanizala pa je 27 zmag in 4 remije v 31 tekmah.",18,35883
"Stisljívost , ki je povzročil to spremembo.",18,8294
"Z grebenom je povezana z nižjim zahodnim vrhom Kokrska Kočna, 2475 m. Od vsepovsod pada s strmim skalnatim ostenjem.",18,64220
"Hugo Wolf, ki je svetovno slavo dosegel v glasbeni prestolnici tedanje Evrope - na Dunaju, je svoja otroška leta preživel v Slovenj Gradcu.",18,125073
"Razen oaz in območij tradicionalnih trgovskih poti, so puščave območja anekumene ,  Anostraca  in  Notostraca , so kriptobiotične in lahko izgubijo do 92 % svoje telesne teže, rehidrirajo takoj, ko dežuje in se njihovi začasni bazeni znova pojavijo.",18,29599
 Skozi 20.stoletje je bila protizračna obramba ena najhitreje se razvijajočih se področij v vojaški industriji.,18,9956
" Martina Hingis : Venus Williams, 6–0, 6–4 Moške dvojice.",18,123564
"Slovenska srnasta koza spada, tako kot vse evropske srnaste koze, med alpske pasme in je namenjena predvsem za prirejo mleka.",18,98695
"Launy Grøndahl, danski skladatelj, violinist in dirigent, * 1886, Ordrup, † 1960, Frederiksberg.",18,69194
Nastanek naselbine odgovarja izgradnji utrjenega rimskega tabora konec 3.,18,125095
"december 1959, Los Angeles, Kalifornija ZDA, † 21.",18,95087
"Obmorski bor , kjer raste v obalnih predelih.",18,79088
Raba zemljišč: Namakalna zemljišča: 18900 km2,18,5551
"Razvoj se je začel v posebnih ekonomskih conah, kot je Šendžen v provinci Guangdong.",18,59061
"Na hribčku v vasi stoji majhna cerkvica, katere zavetnica je sv.",18,126706
Kobjeglava je naselje v Občini Komen.,18,124674
A. Kozma Ahačič -  - Janja Žmavc? -,18,116626
Dvignil je slovensko stolico na znanstveno višino in ustanovil slavistični seminar.,18,105472
"Približno 50 do 80 % teže prenaša zunanja noga, mnogo pa je odvisno od snežnih razmer.",18,122909
Del Črnega Kala je tudi zaselek Čitnara  domačije št.,18,82461
Motociklistična Velika nagrada Belgije 1989 je bila deveta dirka motociklističnega prvenstva v sezoni 1989.,18,134276
"Jean-Baptiste Lamarck je v svoji  Zoološki filozofiji  leta 1809 opisal transmutacijo vrst, pri čemer je predlagal, da se vrste sčasoma lahko preoblikujejo v druge vrste, kar je bil radikalen odmik od Aristotelove ideje.",18,30641
"Ženska reprezentanca je nastopila tudi na šestih evropskih prvenstvih, kjer se je trikrat uspela uvrstiti med 16 najboljših ekip, leta 2012, na EP v Gentu, Belgija, pa je dosegla največji slovenski uspeh na velikih mednarodnih tekmovanjih in osvojila zlato medaljo v pokalu narodov.",18,38092
"Canon EOS 300D  je 6,3 megatočkovni digitalni zrcalnorefleksni fotoaparat.",18,96736
"Posledično so prostozidarstvo prepovedali na Nizozemskem, na Malti pa so uvedli še smrtno kazen za prostozidarje.",18,129445
Glavno mesto je Akra.,18,5520
"Sestavina, ki deluje poživilno, je kofein, ki ga najdemo tudi v koli, pravem čaju, kakavu ali protibolečinskih tabletah.",18,25200
februarja 2006 na otvoritveni slovesnosti olimpijskih iger v Torinu.,18,76730
Na povabilo mislinjskega skakalnega kluba je leta 2000 pričel profesionalno pot trenerja mladih smučarskih skakalcev.,18,119097
To je  Pizzeria Port' Alba  v Neaplju.,18,19294
"Njegov glasbeni opus vsebuje mnoge kratke lirične skladbe, sicer pa je skladatelj najbolj poznan po klavirski miniaturi  Frühlingsrauschen  .",18,63895
"Do teorije sta bila oba skeptična, a so njune konstruktivne pripombe spodbudile Darwina, da je svoje zamisli predstavil bolj argumentirano in do julija 1842 je teorijo razširil v 230-stranski »esej«, ki bi izšel v primeru njegove prezgodnje smrti.",18,9501
 Njegovo zgodbo sta potrdila tudi Janez Klinar - Požganc in Gregor Legat.,18,18916
"avgusta 1521 je španski konkvistador Hernán Cortés po več kot dveh mesecih bojev uspel doseči padec Tenochtitlana, prestolnice azteškega imperija in posledično končal Azteški imperij.",18,139577
"Vpliv križarskih vojn je bil globok in sodbe o ravnanju križarjev so zelo različne, od zelo kritičnih do laskavih.",18,9545
"Večina centralnih bank je v lasti države, obstajajo pa tudi takšne, ki so obdržale večjo avtonomijo in uspešno preprečujejo vmešavanje državne politike v njihovo integriteto.",18,115240
Večino svojega življenja je preživel v Peorii v Illinoisu.,18,142733
Poznamo različne tipe meje plastičnosti za različne tipe materialov :,18,35287
"Do leta 1880 je bila večina tjulnjev že iztrebljenih, zato so lovci otok zapustili.",18,19882
Mozart je zelo lahkomiselno upravljal lastne finance in se je povrhu vsega zapletel še v katastrofalne denarne mahinacije svojega prostozidarskega prijatelja Emanuela Schikanedra.,18,35903
"Izdelal je večje število glasbil, na katera je tudi igral.",18,16476
"Pravijo, da jo je dal sezidati neki grof, ki se je tu v gozdu izgubil ter se zaprisegel, da tu sezida cerkev, če le najde pot domov.",18,43321
Pesništvo je glede na delež dogajanja lahko epsko .,18,26264
Ta je dosegla zavidljive glasbene uspehe: skupina je dvakratna zmagovalka festivala Slovenska popevka .,18,130412
"december 1852, Eppenberg-Wöschnau , † 25.",18,65194
"Charles André Joseph Marie de Gaulle , francoski general, častnik in državnik * 22.",18,27193
"Wilhelm Eduard Weber, nemški fizik, * 24.",18,14464
"M. Sedeju, od 1973 pa se je izpopolnjeval v grafiki v Berlinu.",18,115389
"Največji med njimi je Stickney, ki se imenuje po ženi Asapha Halla, s premerom 10 km.",18,35818
"Ekvator poteka skozi ozemlja naslednjih držav v podanem vrstnem redu, začenši v zahodni Afriki v smeri proti vzhodu: Ob in na ekvatorju se pojavlja tudi značilno ekvatorialno podnebje.",18,21803
Thoma ni bil prvi znani smučarski skakalec v družini: Njegov stric Georg Thoma je bil svetovni in olimpijski prvak v nordijski kombinaciji.,18,116062
"Vnovič je sledila dolga turneja, na kateri pa so imeli nemalo težav.",18,91739
"Zaselek kmečkih hiš je danes spremenjen, v njem so počitniške hiše, nekja obrtnikov in le malo kmetij.",18,123270
"Vojaška šola, to smo mi, prva v Sloveniji.",18,13493
Tla in teren se razlikujejo od kraja do kraja in so odvisna od sezonskih in podnebnih vplivov.,18,87104
Sinteze slonijo na več strategijah.,18,5964
" Večje, slabo razčlenjeno, navadno osamljeno gorovje ali gorski sklop z enotnimi geografskimi lastnostmi, imenujemo gorski masiv.",18,68287
Med njimi velja omeniti Vuilaumov »oktobas« izdelan leta 1849.,18,32045
Missia si je ob nastopu škofovske službe želel popolno prenovo verskega življenja v svoji škofiji.,18,71712
Alkibiad je bil Periklejev naslednik.,18,40505
"2012, na dan rojstva Antona Martina Slomška.",18,122659
" Po avtomobilski nesreči leta 1943, ki jo je doživela v taksiju, je spoznala, da lahko poje »višji F kot kdajkoli prej«.",18,104614
"Enorazsežno obliko lahko izpeljemo, če si zamislimo upogljivo struno, napeto med dvema točkama na osi  x .",18,493
" Marca 1939 so rudarji v premogovniku gladovno stavkali, istega leta so se organizirali v celico KPS.",18,115935
"Domnevajo, da je to bila prednica današnje rebule.",18,127168
Območje novomeškega brega je bilo z  Odlokom o razglasitvi naravnih znamenitosti in nepremičnih kulturnih in zgodovinskih spomenikov v občini Novo mesto  leta 1992 razglašeno za kulturni spomenik lokalnega pomena.,18,31943
stoletju med letoma 1210 in 1219.,18,1043
"Marinettijev futuristični manifest, Dadaistični manifest Alberta Gleizesa ter Metzingerja, Micićev Zenitistični manifest - kategorični imperativ itd.",18,16662
"Čeprav je največji od vseh vrečarjev, se prehranjuje samo s travo in vejicami grmovja.",18,40133
V tem času je pisal tudi scenarije za televizijo in film.,18,129586
26.junij 1998 - Matej Hribar,18,14368
"Spremljajo ga ostanki rudarskih struktur in sledi človeške dejavnosti, ki pričajo o stoletjih pridobivanja kamna.",18,117850
Župnija Reteče je rimskokatoliška teritorialna župnija dekanije Škofja Loka nadškofije Ljubljana.,18,92480
Ob pritisku se luknjice obarvajo zelenkasto modro.,18,142024
Toda Franca Jožefa ni moglo nič odvrniti od odločitve in mati je morala na koncu popustiti.,18,86083
Vedno pa je ostal samostojen in izviren.,18,16490
Končni dokaz za to trditev je dal leta 1922 Hubble.,18,3454
Motociklistična Velika nagrada Nemčije 1990 je bila peta dirka motociklističnega prvenstva v sezoni 1990.,18,134340
"De Ulloa, potomec ugledne španske družine, je najbolj znan po svojih raziskavah v Južni Ameriki in kot prvi španski guverner Louisiane.",18,79555
"Pred tem je bil hrvaški predsednik vlade, od 1990 član in leta 1991 nekaj mesecev predsednik Predsedstva SFRJ , drugič pa leta 2005, ko je na volitvah premagal Jadranko Kosor.",18,115761
"Plakatno afero za proslavo dneva mladosti 1987, ki ga je izdelal Novi kolektivizem in se je moral nazadnje distsncirati od njega, čeprav ga je komisija sprva potrdila.",18,131733
"Veliko od njih se je po vojni priključilo oddelku v Chicagu, kjer je začel prilagajati svoj matematični opis dinamike ozračja na napovedovanje vremena s pomočjo elektronskih računalnikov.",18,5042
"Njegovi najbolj znani triki so bili 360 kickflipi, kickflip backside tailslidei, in Japan airi.",18,16204
"Pomemben je tudi za slovensko psihologijo, saj je leta 1885 izdal knjigo  Nauk o čustvima  v hrvaškem jeziku.",18,14789
Lòmni zákon v optiki govori o lomu valovanja ob prehodu čez mejo med dvema snovema z različnima lomnima količnikoma.,18,476
"Ko se je oče vrnil, se je izpovedala za kristjanko.",18,109912
Neolitik ali »mlajša« kamena doba  zgodil okoli leta 4500 pr.,18,13111
"Čeprav je Douaumont padel, pa so Francozi uspeli ostati v Verdunu.",18,87121
"Koraljka Kos, hrvaška muzikologinja, pedagoginja in akademikinja, * 12.",18,112935
"Pogajanjem z bratom Ludvikom Nemškim in polbratom Karlom Plešastim, ki sta se upirala njegovi zahtevi, je sledilo zavezništvo mlajših bratov proti Lotarju.",18,60376
"Sprva je bila poimenovana  Psittacus roseicollis , kasneje pa je bila skupaj z drugimi vrstami umeščena v rod  Agapornis .",18,20025
Vnesel je nepojmljivi boj v zaspano in zmedeno slovensko provinco.,18,96465
Jamnik je morda najbolj znan po cerkvi sv.,18,107958
"Apostolska nunciatura na Cipru je diplomatsko prestavništvo  Svetega sedeža na Cipru, ki ima sedež v Nikoziji.",18,130209
"Lavsa je s stalnimi prebivalci nenaseljen otok v Narodnem parku Kornati, ki leži južno od vzhodnega dela Kornata, od katerega je oddaljena okoli 1,5 km.",18,140690
 Za igro velja naslednji rek: Zgodovina igre.,18,10577
"Prezidavo cerkve je začel Plečnik, delo pa je dokončal njegov učenec Janez Valentinčič.",18,100401
"Semena s kavlji, kakršna ima na primer repinec, se oprijemajo živalskega kožuha, lešnika in zrna pa lahko živali odnesejo daleč proč in zakopljejo",18,23140
"Izračunali so, da se Fobos po spirali vedno bolj bliža marsu - kar pomeni, da lahko čez 40 milijonov let pade na Mars.",18,35818
Joahim in Ana z Marijo.,18,140882
"Na ta način je leta 1895 posnel film »Napad na vlak«, ki je bil prvi film z vsebino.",18,17736
Motociklistična Velika nagrada Češkoslovaške 1989 je bila štirinajsta dirka motociklističnega prvenstva v sezoni 1989.,18,134281
"Po prvih naj bi letalo poletelo 300 metrov daleč, po drugih pa naj bi se razbilo že pred vzletom.",18,100964
Motociklistična Velika nagrada Češke 2005 je bila enajsta dirka motociklističnega prvenstva v sezoni 2005.,18,140987
"Gravissimum Educationis je dokument Rimskokatoliške Cerkve, ki je nastal med drugim vatikanskim koncilom; objavil ga je papež Pavel VI.",18,129502
"Število udeležencev se vsako leto veča, zadnja leta se tako udeležuje pohoda preko 20.000 pohodnikov.",18,80995
"Apostolicae Curae je papeška bula, ki jo je napisal papež Leon XIII.",18,129437
 Za pionirja na področju konceptualnih plošč velja Frank Sinatra.,18,71878
Nahaja se na 2035 m nadmorske višine in ima 838 prebivalcev.,18,78937
Naslov olimpijskega zmagovalca je na konju obranil še v Ciudad de Méxicu leta 1968.,18,73837
V glasbi se uporablja kot oznaka za oštevilčenje dela posameznega skladatelja v kronološki razvrstitvi.,18,31596
V Ljubljani se je šolal pri Antonu Nedvĕdu.,18,59435
Višji vojaški uslužbenec XIII.,18,15129
"V izredno članstvo je lahko izvoljen državljan Slovenije ali državljan iz katerekoli države članice Evropske unije, ki je ustvaril tako pomembna dela, da je z njimi tehtno obogatil filatelijo v slovenskem in mednarodnem prostoru.",18,120339
Dolgi meseci popolne teme.,18,25395
"Računalniška preiskava pokaže, da je Seth res na našem planetu in da je v tisočih letih s pomočjo lažne religije na svojo stran pridobil lepo število privržencev.",18,90520
"Andaluzijski pes , v kateri Black Francis opisuje gledanje filma, ki ga po lastnih dojema kot poniževanje morale in standardov umetnosti.",18,70113
Načelnik Generalštaba je bil od 16.,18,27989
"Od leta 1973 je skupina žela slavo, kot je še ni.",18,73586
Adergas se je nekdaj po samostanu imenoval Marijina Dolina.,18,107804
"Veliko modernih tiskalnikov uporablja sejalnike pik, za namene identifikacije.",18,65588
Naslov je zopet osvojil na zadnji dirki za Veliko nagrado Japonske.,18,107655
Sedež ima v mestu San Jose v Kaliforniji .,18,136900
"Janko Rudolf, slovenski partizan, prvoborec in narodni heroj, * 23.",18,43106
"Baude Cordier, francoski skladatelj , * okrog 1380, Reims, † pred 1440.",18,125535
"Tenorski saksofon je pihalo iz skupine saksofonov, ki se kot solo inštrument pretežno uporablja v izvajanju jazza.",18,35072
"Med vojno v Bosni so leta 1994 ameriški lovci F-16 sestrelili tri Jastrebe zračnih sil Republike srbske, ki so se vračali z bojne naloge.",18,94828
Nasledil ga je sin al-Kaim.,18,90581
"Theodorus Janssonius van Almeloveen, nizozemski zdravnik in pedagog, * 24.",18,130426
"februar 1894, Liege, Belgija.",18,42457
"Da pravilo velja, mora limita formula_4 obstajati, in v okolici točke  c  mora veljati formula_5.",18,121614
"Ustanovljene so bile leta 1992 z reorganizacijo vojaških enot Oboroženih sil Sovjetske zveze, ki so bile ob razpadu Sovjetske zveze nameščene na ozemlju novoustanovljene Ruske federacije.",18,89258
"Knez Pavel je bil prisiljen na odpoved in ni mu preostalo drugega, kot da odide v izgnanstvo.",18,7035
Svojci žrtev so konec leta 2005 na washingtonskem sodišču vložili tožbo proti takratnemu vrhovnemu poveljniku izraelske vojske Mošeju Jalonu.,18,76036
"julij 1906, Sarajevo † 7.",18,11412
Avstralsko-novozelandski korpus kopenske vojske .,18,48759
"Spodnji tok reke je nekdaj označeval mejo med Beneško republiko in Milanskim vojvodstvom; na njenih bregovih se je odvijalo nekaj pomembnih bitk, zlasti pri Lodiju, kjer je leta 1796 Napoleon Bonaparte v italijanski kampanji porazil avstrijsko vojsko.",18,78805
"Pred prvo svetovno vojno sta bila v zvoniku dva bronasta zvonova, ki ju je ulil Janez Jakob Samassa.",18,98435
"Leta 1963 je v studiu, ki ga je ustanovil Tezuka, nastala prva, četudi črno-bela, animejska serija, ki je postala nacionalni hit in ki ostaja na zaslonih še danes.",18,51592
"Prišlo je do bankrota in Fiorentina je v sezoni 2001-02 izpadla iz Serie A. Avgusta 2002 je na pogorišču prejšnjega nastal nov klub, imenovan Florentia Viola, katere lastnik je postal Diego Della Valle.",18,81695
Tudi martenice se veliko praznujejo.,18,4852
Schlieffen je bil načelnik generalštaba nemških oboroženih sil od 1891 do 1906.,18,17379
"Iz tega je izpeljan nauk, da je treba pred vsakim dejanjem pogledati v preteklost in upoštevati posledice v bodočnosti.",18,30466
"V vsakem neizrojenem ravninskem trikotniku velja trikotniška neenakost, ki pravi, da je vsota dolžin poljubnih dveh stranic večja od dolžine tretje stranice.",18,6108
"Zaseda je nenaden napad na nasprotnikove mirujoče ali premikajoče se vojaške enote, cilj pa je povzročiti čimvečje nasprotnikove žrtve.",18,123139
"Leta 1995 sta Alexi in Jaska posnela drugi demo, imenovan  Ubiguitous Absence of Remission , snemala pa sta v svetovno znanem Astia studiu pod nadzorom Anssi Kippa.",18,17309
Skozi celotno sezono je potekal oster boj za prvo mesto in posledično napredovanje med ND Muro 05 in Kovinarjem iz Štor.,18,142705
"Vsakič, ko je pririnil skalo skoraj na vrh, pa mu je ušla in se skotalila na vznožje.",18,52252
Na otoku Amchitka so med letoma 1965 in 1971 potekala podzemeljska testiranja jedrskega orožja.,18,105738
"S takšnim osnovnim poznavanjem filatelije se je namreč moč izogniti nakupom cenovno dragega filatelističnega gradiva, ki sicer nima kakšne posebne filatelistične vrednosti.",18,10080
"Ti oblaki navadno nastajajo zato, ker se v ozračje postopoma spušča hladnejši zrak.",18,86892
"Po vojni je ostal v JA, kjer je bil inženirski podčastnik.",18,42343
Gibanje nihala preklopi kotvo v pogonsko stanje in kotva potisne nihalo za del nihajne poti.,18,1769
Sonetno obliko je med prvimi uporabil Dante za svoje pesmi v čast Beatrice.,18,84780
Vas je dostopna iz Žlebiča.,18,99357
"avgust 1917, Halluin, Francija .",18,67080
"Njegova najboljša sezona je bila 1995/96, ko je v svetovnem pokalu osvojil 6.",18,116075
"V Ameriki pa ima ta zvrst korenine večinoma v hardcore punk bendih kot so Siege, DRI, Cyanamid in Deep Wound.",18,90766
Po Gilovem imenovanju so se izdatki ministrstva povečali za več kot 50 odstotkov.,18,134691
"Got je kljub temu, da je prišel na oblast na nezakonit način in ni obvladoval celotnega cesarstva, zakonit cesar, ker ga je kot edinega kandidata potrdil rimski senat.",18,6039
stoletja predstavljali večinsko prebivalstvo otoka.,18,5750
"Podrobneje je razčlenjeno, prikazano mnogo ozadij dogajanj, tako na RTV kot tudi v tedanji družbi, ki doslej javnosti niso bila znana.",18,99865
"Sinoda v Selevkiji leta 359 mu je vrnila škofovske pravice tako, da se je čez leto dni vrnil v Jeruzalem.",18,142709
 Razvrščanje po videzu.,18,85667
"Na evropski ravni države članice takšne revizije opravijo v istem letu, vsakih pet let, za daljšo časovno vrsto podatkov nacionalnih računov.",18,11234
 Leta 1900 je Zeeman postal profesor fizike na Univerzi v Amsterdamu in leta 1908 predstojnik njenega Fizikalnega inštituta.,18,5351
"Peter Struck, nemški odvetnik in politik, * 24.",18,130450
Nekatere predlagane industrijske dejavnosti okoli Mrtvega morja bi morda morali zmanjšati.,18,132498
Največ se predeluje les lenge.,18,103382
Hill se je med tem zapletel v trčenje s Verstappnom in moral je odstopiti.,18,109721
"Na severu meji s Perujem in Bolivijo, na jugu pa delno z Atlantskim, delno s Tihim oceanom, na vzhodu z Argentino, na zahodu pa s Tihim oceanom.",18,5463
Limbični sistem je del velikih možganov.,18,140241
"Pri Cerovem Logu je nekoč stal dvor Ostraž , ki je bil prvič omenjen leta 1406 kot hof ze Wolfstarzz.",18,124530
"Vozniki vseh motornih vozil morajo kupiti ekološko-letno davčno vinjeto, ki se lahko dobi na mejnih prehodih.",18,26955
"Slovenski geografi so zaposleni v pedagoških službah, hidrometeoroloških centrih, v turizmu, prostorskem načrtovanju, statistiki, novinarstvu in na več drugih področjih dela.",18,138
Prvotni naslov filma je bil enak naslovu romana.,18,74371
"maj 1981, Harkov, Ukrajinska SSR, Sovjetska zveza.",18,76674
"Tornado: je zelo močan, močnejši kot monsun.",18,33215
"Platnica , endemit donavskega porečja.",18,57335
"The Right Honourable Anthony Charles Lynton Blair ; britanski politik, * 6.",18,28307
"Saponifikacija ali umiljenje je hidroliza maščob v prisotnosti alkalij, pri čemer nastanejo soli maščobnih kislin  alkalijske kovine pretrga vezi estra in povzroči nastanek maščobnih kislin in glicerola.",18,127161
"Nekoč je pri eksperimentiranju z statično elektriko seciral žabo, ko je s kovinskim skalpelom naključno zadel izpostavljen ishiatični živec.",18,84969
"Vendar gnosticizem vsebuje več – je verski, filozofski nazor, po katerem je svet ustvaril hudobni bog ali pa je nastal po hudi napaki, padcu.",18,80817
"avgusta 1941, ki sta ga podpisala takratni ameriški predsednik Franklin D. Roosevelt in ministrski predsednik Združenega kraljestva Winston Churchill.",18,134909
"Tem kipom lisic, ki so visoke od 10 cm do 2 metrov, verniki zavežejo bele ali rdeče predpasnike, ki so znak spoštovanja in zaobljube.",18,33450
Kranjska Gora je vsakoletno prizorišče tekmovanj za svetovni pokal FIS.,18,75918
"V naselju stoji župnijska cerkev imena Marijinega, ki je cilj številnih romarskih poti, osnovna šola, gasilski dom, pokopališče, znana je tudi zeliščna kmetija Kalan.",18,27785
"Gozd okoli ribnikov daje skoraj naravni videz, če ne bi v njem izstopale orjaške duglazije - iglavci uvoženi iz Severne Amerike, ki izdajajo nekdanjo grajsko parkovno zasnovo.",18,95126
Lahko predstavlja stil človekovega življenja.,18,25795
Do leta 1998 je bilo območje občne Trzin del občine Domžale.,18,3669
"V osnovni obliki je to cev, ki omogoča povezavo površja z dizelskim motorjem .",18,12603
