text,label,article_id
Each episode focuses on a different force of nature as Kourounis gets up close to investigate and document the most fierce natural phenomena the Earth has to dish out.,19,8258131
Marstrander has been involved in the 'Mote mot Pels' movement in Norwegian fashion.,19,8388266
Galati's chamber theater adaptation of John Steinbeck’s  The Grapes of Wrath  won two Tony Awards on Broadway.,19,8493031
The name change from the Alexandra to Her Majesty's Theatre occurred eight months before the death of Queen Victoria in 1900.,19,8293784
Unlike formal treaty revision their use does not require national ratification.,19,8410369
"It was featured on the  Sid and Nancy Soundtrack , the original soundtrack for the movie  Sid and Nancy .",19,8282330
 These totals include the one gold and one silver medal won by Germany in figure skating at the 1908 Summer Olympics.,19,8341243
"When Judge Joseph L. Kelly retired in 1924, Judge Campbell was elected to the Supreme Court of Appeals and, in 1931, became chief justice.",19,8211671
"Peter is also a patron of The New Zealand LAM Charitable Trust and The Raukatauri Music Therapy Centre, and an ambassador to KiwiHarvest.",19,8332513
"In June 2018, the Midōsuji Line is the most congested railway line in the Kansai region of Japan, at its peak running at 151% capacity between Umeda and Yodoyabashi stations.",19,8330680
"In 1850, Conger was elected as a Whig from Michigan's 3rd congressional district to the 32nd United States Congress, serving from March 4, 1851, to March 3, 1853.",19,8371737
Jews lived in Radomysl since the 16th century.,19,8330517
"During the 1948 season, the former league secretary unsuccessfully attempted to establish a rebel night competition.",19,8466097
It supplies the posterior pituitary of the pituitary gland.,19,8250397
"In 2010, Roehl signed with the Chicago Rush of Arena Football League.",19,8288963
The Kin Kin Tennis Courts are located behind the Memorial School of Arts Hall.,19,8447190
"The most notable maona was the one administering the island of Chios in the Aegean Sea and the nearby port of Phocaea, formed in 1346.",19,8243741
"Stephen Jones Galinoma is a Member of Parliament in the National Assembly of Tanzania, representing Kalenga.",19,8522949
Hanna flew Spitfire  MH434  for a final time before a crowd at the Duxford Autumn Airshow on 16 October 2005.,19,8252856
"She is the twin sister of Amanda Nylander, who also competed in figure skating.",19,8285301
The comb is dipped in the water and run through the hair of both bride and groom.,19,8214384
"Israel was killed, aged 43, on 1 June 1943 when British Overseas Airways Corporation Flight 777 was shot down over the Bay of Biscay by eight German Junkers Ju 88s.",19,8243200
"From 1861 to 1867, he was professor of chemistry and toxicology at Georgetown, subsequently serving as dean at Howard University until 1869.",19,8307630
"In 2019, Jordan participated in the eleventh series of  Dancing on Ice , alongside professional partner Alexandra Schauman.",19,8247865
"The neighborhood is bounded by East Capitol Street SE, Interstate 295 SE, Fairlawn Avenue SE, Minnesota Avenue SE, Pennsylvania Avenue SE, The western part of the Greenway neighborhood was marshland and riverbank until a major dredging and land reclamation project by the United States Army Corps of Engineers, begun in the early 1880s, transformed the area into habitable space.",19,8335220
The system was primarily created for the classification of Chinese language materials in the Harvard–Yenching Library which was founded in 1927 at the Harvard–Yenching Institute.,19,8311927
"The motor drives a rotor or paddles which, in turn, generate water droplets for gas and particle collection.",19,8452717
"Her plans are dashed when Fernand breaks off their affair as the King has decided that the Vicomte should marry his illegitimate daughter, Neve de Nesle.",19,8400117
"He also has hosted ESPN's  College Football Final ,  College Football Live , various Sportscenter specials and has long been a fixture on ESPN's presentation of the Heisman Trophy, as he is considered the leading expert on the trophy and its voting history.",19,8269133
"He then teamed up with Keith Gardner, Malcolm Spence and James Wedderburn to win the bronze medal in the 4×400 metres relay.",19,8232537
He joined M.B.B.S. in 1932.,19,8391242
San Lorenzo Montreal Impact Individual,19,8301106
"Cao and Koiso's ansatz was pushed further in an influential article of Mikhail Feldman, Tom Ilmanen, and Dan Knopf, and the examples of Cao, Koiso, and Feldman-Ilmanen-Knopf have been unified and extended in 2011 by Andrew Dancer and McKenzie Wang.",19,8488549
The album peaked on the Billboard World Music album chart at #12 in 2006.,19,8476133
"However, the rockets were not particularly accurate and the racks on the deck had a negative effect on the U-boat's underwater handling and performance, so the project was abandoned.",19,8499109
It also happens to be the 8th fastest aircraft ever built.,19,8203113
 In the Labyrinth  was reissued in a single-screen format in 1979.,19,8439296
"Mopti Airport is near Sévaré, which lies within the boundaries of Mopti Commune.",19,8445305
The Shire of Cooloola included the following settlements: Gympie area: Widgee area: 1 - split with Fraser Coast Region,19,8432249
"Later, cocaine was also used as a local anaesthetic in other medical fields such as dentistry.",19,8228144
 The Haunting of Alaizabel Cray  went on to win the Silver Award and the Nestlé Smarties Book Prize in 2001.,19,8320806
Joseph Henry Huff  was an American racing driver.,19,8316744
"In 2007, Optimum Releasing released  Night of the Eagle  on DVD in the United Kingdom.",19,8326730
He played several games for Derbyshire Club and Ground and the Derbyshire second XI before his first-class debut for Derbyshire in the 1946 season.,19,8456439
"By the time he arrives in Tripoli, he is dying.",19,8439079
" Yakzan was born in Jujuy, Argentina, and was tutored as a child under the educational curriculum of Rudolf Steiner.",19,8176016
"In September 1923 a prototype car was shown at the Toronto Exhibition and the following month an agreement was reached with the city of Stratford, Ontario to purchase a former threshing machine factory for $55,000.",19,8438580
Annapolis East elected the following members to the Legislative Assembly:,19,8388249
"However, if one moves down in a group, the electronegativity decreases as atomic size increases due to the addition of a valence shell, thereby decreasing the atom's attraction to electrons.",19,8372004
The Sessions formed in 2005.,19,8312554
"Born in Bulawayo, Bickle attended the Chisipite Senior School in Harare.",19,8169380
He played 248 games for Adelaide and was part of their team in the 2017 AFL Grand Final.,19,8215186
It was designed as a direct competitor for the BMW 5 Series.,19,8502304
Joseph-Bernard Planté  was a notary and political figure in Lower Canada.,19,8330770
This article reviews two of them.,19,8518192
"The Antiquities and Heritage Authority records that there are 68 immovable antiquities in al-Kifl that date back to both the Mesopotamian and Islamic periods, such as archeological mounds and tombs.",19,8447716
"Nowadays, fewer local businesses close down for the Fortnight, although it is still common for people to go on holiday at this time, and the city can be noticeably quieter, although another factor in this could be that the city's large number of students do not attend University over the summer.",19,8350085
He is also a regular contributor on CardChronicle.com,19,8369494
"Mickey Hot Springs is a small hot spring system in southeastern Oregon, United States.",19,8433652
"He was a member of the 1963–64 Serie A champions, Bologna.",19,8521242
"The submarine's voyage to Argentina led to various legends, apocryphal stories and conspiracy theories.",19,8500309
"At the top of the over Evitts Mountain ridge is what is supposedly his old homestead, from which he would return by the same route every day hiking a steep trail, today called Evitts Homestead Trail.",19,8248058
" In 2000, when Hill was prevented by law from running for a third term, Edwards announced his candidacy for Treasurer.",19,8260666
The Great Land of Small   series of children's movies created by Les Productions la Fête.,19,8513659
The Apse still retains it Mudejar style with its brick arches and vaults.,19,8289521
"In 1986 the Peruvian government imported 20,000 Type 68 rifles for US$97 each.",19,8457932
"During the 2003 college off-season, O'Neill played for the South Jersey Barons of the USL Premier Development League.",19,8455650
Delicata squash is a variety of winter squash with cylindrical fruits that are cream-colored and striped in green or orange.,19,8281334
In one story he appears in the pub with a large blob of lard on his shirt but refuses to wipe it off preferring to leave it  until it goes hard then it will chip off .,19,8356629
"Recent studies have concentrated on studying hurricane impacts lying within rocks or near shore lake sediments, which are branches of a new field known as paleotempestology.",19,8342716
"Sarvari's greatest success came at the 1990 European Indoor Championships in Glasgow, where she won both the 60 m and the 200 m. Sarvari is the only woman to achieve this double in the history of the European Indoor Championships.",19,8456438
"One is the 1904 or 1905 or 1906-built Classical Revival-style Carnegie library, at the south end of the park, designed by architect Herman L. Rowe .",19,8352280
"Petr Hubáček , and Finnish Liiga.",19,8369286
"Canklow is a suburb of Rotherham, South Yorkshire, England.",19,8351235
"In April 2024 Netflix began scouting for locations in New York City for the “Black Rabbit” series starring Jason Bateman and Jude Law and discovered the former cafe, which was used as inspiration for the shows interiors.",19,8207888
The building has been seen as being shaped like a huge chair and is sometimes referred to as  Insull's Throne  or  Insull's Folly.,19,8380506
Burnett beat Dean Winstanley 3–1 in the opening round of the 2014 World Championship and then saw off Andy Hamilton 4–1 to advance to the third round for the first time since 2005.,19,8234184
"He held several important positions in Florence, including that of  Gonfaloniere di Giustizia , although now a merely formal one after the suppression of the Republic by the Spanish troops in 1530.",19,8422344
"However, she was not given laboratory space or a research budget, as her husband was, and she was given a heavy teaching load.",19,8291735
"At the New Crown Hotel it becomes the Coast Road once past the junction for the Waters Edge public house, the road continues to Marsden without any turn junctions, passing The Leas on the coastal side, the finishing point for the Great North Run.",19,8216275
"The  Metanephrops  larva is a zoea larva shared by many other crustaceans, and the time spent in this state is approximately 4–8 days.",19,8411295
"to be held by the King, in capita, for the sum of £292-9-2.",19,8479003
The younger Jonas entered the National Guard for the state.,19,8430183
" The album contains a hidden instrumental song at track 44, following 29 tracks of silence.",19,8438676
He also registered 82 penalty minutes in 17 games.,19,8176656
"This is also the first album to feature the songwriting and musical talents of the band's newest member, Kofi Burbridge; keyboardist, flautist, and backing vocalist for the band, as well as brother to Oteil Burbridge, bassist in The Allman Brothers Band, with whom Derek Trucks is also a member.",19,8249968
The  relic chapel  is connected to a larger chapel that in turn is the central feature of an interesting 19th century brick convent.,19,8485170
After two years of reserve team football he moved on to Shrewsbury Town.,19,8345338
"James S.  Uncle Jim  Remsen  was a landowner and developer of Rockaway Beach, Queens as a major amusement district in the 19th century.",19,8509400
It was released as a single in May 1972 and peaked at #11 in the United States in September of that year.,19,8241519
 This statement is not consistent with the general accusations of prolonged confinement over many days.,19,8516611
She was launched on 21 December 1943 and completed by 26 January 1944.,19,8491271
"His work has been produced and presented by numerous venues including La Mama, The Kitchen, Dance Theater Workshop, the Walker Arts Center, On the Boards, Brooklyn Academy of Music, the Wexner Center, Kampnagel Theater, Prater Theater, National Theatre of Mexico, Mickery Theater, Theater am Turm, Granada Festival, Eurokaz Zagreb, Bogota International Festival, Vienna Festival, Kyoto Performing Arts Center and Spoleto USA.",19,8301582
"Some of the AI players featured in the game include historical figures such as General Custer, Napoleon Bonaparte and Queen Victoria.",19,8209962
"On objections from Yeo's lawyers that he would have to be investigated again, the High Court judge presiding over the matter, Justice Valerie Thean, called the situation  unfortunate  and cited a 2008 parliamentary act that forbids any judicial review while disciplinary proceedings are ongoing, and thus the Court could only review the matter after the disciplinary proceedings completed.",19,8380409
Three years of purely re-releases then followed.,19,8279459
Leigh was appointed High Sheriff of Warwickshire in 1825.,19,8266100
"But on 23 June 2022, the complex was inaugurated and renamed by President Abdelmadjid Tebboune in the name of the former international footballer and of MC Oran, Miloud Hadefi and therefore became the Miloud Hadefi Olympic Complex.",19,8193296
"He was related to his predecessor as catholicos, Mashtots I, under whom he studied.",19,8416894
"For his distinguished service, Howard received a direct appointment from Master Sergeant to First Lieutenant in December 1969.",19,8311819
"During the robbery, 49-year-old Joseph Nagy, the manager, was shot to death.",19,8466753
An instrumental version was heard in the Universal Technical Institute vignette that aired during  Nitro Circus Live  on MTV2.,19,8218689
He became chairman of Anglo American in 1983.,19,8233198
"Throughout his life, Sagansky was a philanthropist, donating money to Beth Israel Hospital and to Tufts Dental School.",19,8280214
The European White Elm cultivar Ulmus laevis 'Colorans' was listed as  U. effusa .,19,8512023
"Only one suspect was eventually charged and convicted for one of the crimes: Bevan Spencer von Einem was sentenced in 1984 to a minimum of 24 years , murdered in July 1983.",19,8513112
Robert Fowler Paul  was a Rhodesian landscape painter.,19,8456062
The following is the Cerrad Czarni Radom roster in the 2016–17 PlusLiga.,19,8480946
Hindwing: pale metallic green; a broad terminal edging grey; the ground colour bounded outwardly by an obscure series of dusky spots that are suffused with metallic green.,19,8201728
His feast is kept on 12 April.,19,8199425
"He was released on February 27, 2004, after not being able to recover from his previous right knee surgeries.",19,8448751
It was also announced that 3DO would be partnering with Stan Winston on the game as a producer.,19,8196244
Scotland coach Andy Robinson named Visser to the 28-player squad for Scotland's tour of Oceania in June 2012.,19,8240898
He was an elected member of the Minneapolis City Council from 2001 to 2005.,19,8282946
They eventually became early vacation spots with the counter-Victorian work ethic 'rationale' of health as an excuse to have fun and mix with one's peers in recreation.,19,8305339
"Brooks Memorial State Park is a public recreation area in the southern Cascade Mountains located northeast of Goldendale, Washington.",19,8531096
"Eco-innovation is the development of products and processes that contribute to sustainable development, applying the commercial application of knowledge to elicit direct or indirect ecological improvements.",19,8526759
Antonio Ripepi and Joseph Regino.,19,8266702
"Textiles can be felt or spun fibers made into yarn and subsequently netted, looped, knit or woven to make fabrics which appeared in the Middle East during the late Stone Age.",19,8288124
Photo credits in the book appear as Joseph DeRenzo.,19,8452286
His last event was the high bar where he fell in the team competition.,19,8239438
In 2007 he was awarded the National Prize for Arts in the Fine arts category.,19,8369898
"She received her commission on May 17, 2007.",19,8205745
"It has attained moderate to heavy rotation on dance-oriented radio stations, charting well on the Hot Dance Airplay.",19,8502545
 See also  Ulmus glabra  'Latifolia Aureo-Variegata'.,19,8497058
"1, 2018, Henderson announced that he has fully retired from broadcasting.",19,8335666
"National parks are areas established by law to preserve one or more representative ecosystems in their natural state, safeguarding associated wildlife, cultural features, and scenic values.",19,8460569
Mortensen scored on his first team debut in a Zenith Data Systems Cup match against Brighton but was unable to maintain his impressive start.,19,8487539
"In his essay  Feeling Into Words , Heaney explains that he found this book during a time when writing poetry had shifted for him  from being simply a matter of achieving the satisfactory verbal icon to being a search for images and symbols adequate to our predicament .",19,8411180
Naturalists observing wildlife have enumerated shrinking and growing wildlife populations.,19,8257274
It is expected that the discovery will lead to applications in pest control.,19,8304097
"This circuit is important in executive functions including complex problem solving, learning new information, planning ahead, recalling remote memories, responding with appropriate behavior, and chronological ordering of events.",19,8296426
"Carbonyl compounds, being carbon acids, can also be deprotonated to form enolates, which are much more nucleophilic than enols or enol ethers and can attack electrophiles directly.",19,8485332
 The bill provides for the establishment of a mutually agreed framework between commercial operators including hoteliers and the Qoliqoli owners together with the Commission.,19,8310324
"The film features Kay Hammond and Margaret Rutherford, in the roles they created in the original production, along with Rex Harrison and Constance Cummings in the lead parts of Charles and Ruth Condomine.",19,8264802
The film is an adaptation of Charles Dickens' 1843 novella  A Christmas Carol .,19,8373513
Malecki was the first Pole to play for Spartak Trnava.,19,8239743
"Both Matthews and Roberts had read the 1966 book  The Search for Amelia Earhart  by CBS news correspondent Fred Goerner hypothesizing that Earhart and her flying companion Frederick Noonan had crashed around the Japanese held Marshall Islands area and been taken prisoner by the Japanese on Saipan, in the Marianas, in 1937.",19,8185300
"Several weeks later, he began another streak scoring a goal in six straight matches.",19,8337516
"One of his teachers was guitarist Jim Hall and his roommate was Ornette Coleman, who got him interested in free jazz.",19,8498778
The following are lists of members of the Victorian Legislative Council:,19,8259035
"On September 1, 1875, he formed a new partnership with Donald M. Dickinson under the name  Griffin and Dickinson .",19,8248571
There is mention of the group on the official web site.,19,8282504
"December 11, 2006 Session 7.",19,8365858
Rushdi  and  Gelora .,19,8427953
Alessandra Martines  or the 2009 European Golden Globe in Rome.,19,8467148
" After laying down his rifle, Burke took a grenade and ran approximately to the Chinese trench line.",19,8266911
He is the author of two books and the co-editor of three.,19,8492914
Both the  Free Press  and the  News  are owned by the USA Today Co.,19,8371973
He is also the collaborative author of the  Fudge  open gaming system and the  Sherpa  game.,19,8271431
" sometimes referred to as Noburo Sasaki, was a Lieutenant General in the Imperial Japanese Army during World War II.",19,8492944
"The settlement of Fazenda is located in the municipality of Santa Cruz on the eastern side of the island of Santiago, Cape Verde, approximately 25 kilometers northeast of the capital, Praia.",19,8173062
This general store was opened in the early 1920s and has since been connected to a Sinclair gas station.,19,8453879
"It is in relation with the rectum, from which it may be separated by coils of small intestine.",19,8291931
"In 25 games with Laval, Cote scored eight goals and 33 points, while between the two clubs, he combined for 31 goals and 99 points in 64 games.",19,8468394
"She is then placed in a female psychiatric ward, where she is put on suicide watch after attempting to self-abort.",19,8474717
The summit of High Hartsop Dodd bears a small cairn at the point where the ridge briefly levels out.,19,8321564
"The BoSox lost that game, 8-3, and Cleveland went on to win the World Series that year.",19,8324832
"The Basques were a large source of Spanish and European immigration from the late 16th to early 20th centuries, most came as shepherds and ranchers to Bolivia's vast livestock industry.",19,8224435
He moved with his mother to London after his parents divorced.,19,8287028
The heat shock proteins HslV and HslU  are expressed in many bacteria such as  E. coli  in response to cell stress.,19,8413489
It starts off in Kyle's apartment and ends up in hell.,19,8499913
It is inhibited by enzyme inhibitors that covalently bind the threonine.,19,8413489
"Hawaiian slings are especially popular among divers who want a more challenging hunt, or those operating in areas where triggered spearguns are banned, such as the Bahamas, Okinawa, Japan and the Netherlands.",19,8427068
King Al-Khalifa rejected these concerns.,19,8310332
"Andreas  Zecke  Neuendorf , a name that was given to him by Leverkusen team-mate Ulf Kirsten after Neuendorf fell ill from a tick bite.",19,8447106
"Initially taking a low key role, Hotchkiss was thrust into the spotlight when he was invited by NHLPA president Trevor Linden to last-ditch meeting in January 2005 to save the season.",19,8176141
Fikini asked the King to remove Buguaitin.,19,8345366
The London Mozart Players  are a British chamber orchestra founded in 1949.,19,8316533
"During the Bronze Soldier Controversy in 2007, Kovalyov led a  fact finding mission  to Estonia, where the authorities were relocating a World War II memorial, including a two meter tall bronze soldier in a Soviet uniform.",19,8192822
"In April 1940, he became commander of the Chinkai Guard District, and from September 10, 1941 until October 1, 1942, he was Commander in Chief of the 11th Air Fleet.",19,8380021
The Blue Streaks softball team had a tremendous run in the OHSAA tournament in the 2016-2017 school year.,19,8455189
"On August 26, 2007, he endorsed a U.S. withdrawal from Iraq.",19,8384854
Ian Hardman was a try scorer in the England Under-17s win over the Australian Institute of sport side in December 2003.,19,8284349
"Food items are prepared by the establishments for cooking on embedded gas stoves, induction cookers, or charcoal grills; the customer has control over the heating power of the appliance.",19,8389888
"It had branches of 1 nationalised bank, 1 cooperative bank, 1 agricultural credit society.",19,8226218
"Following Avispa's relegation, Iio returned to Verdy for the start of the 2007 season.",19,8325277
"After Savard's game-winning goal, things got even uglier as the Peterborough bench was pelted with eggs, tomatoes, garbage and debris.",19,8523182
"Al's Formal Wear filled orders for weddings, high school proms, quinceaneras and other events from its distribution centers.",19,8386575
"In August 2005, Medina moved abroad and joined La Liga side Cádiz.",19,8249372
Gubakha amines which are necessary for rocket fuel.,19,8199435
"Participating in the 2000 Summer Olympics, he achieved fourth place in his heat, thus failing to make it through to the second round.",19,8372218
Charles E. Porlier  for best makeup for the Arnold Schwarzenegger film  The 6th Day .,19,8416380
"Later he is visited at home by Sir Percy Blakeney and Juliette overhears Sir Percy warning his friend off a scheme to free the queen, for it is doomed to failure.",19,8457363
"Earlier home styles include Bungalows, Victorians, Cape Cods, and Colonials.",19,8426586
Dooley coached with the Cowboys from 2013–2017.,19,8493524
" In 1999, the satirical newspaper  The Onion  published a story with the headline,  Christopher Cross Finally Reaches Mexican Border ; the headline was a reference to the song, and the three-sentence story made several specific allusions to the lyrics.",19,8250737
The highway has not experienced any major changes since making its debut.,19,8187642
"The spectrum may represent a range of severity, comprising relatively  severe  mental disorders through to relatively  mild and nonclinical deficits .",19,8518910
Daniel established his pillar north of Constantinople.,19,8457335
The probability measure on the sample space of the martingale will be denoted by .,19,8522128
Saumier was awarded the Guy Lafleur Trophy as QMJHL Playoff MVP.,19,8477511
