text,label,article_id
La teoria endosimbiòtica va ser formulada per la biòloga americana Lynn Margulis  haurien estat en el seu inici bacteris aerobis i amb membrana nuclear que s'haurien instal·lat a l'interior d'una primitiva cèl·lula eucariota de forma simbiòtica.,14,3008
"Al començament de la dècada dels setanta, Cancun era un petit poble del qual l'únic atractiu turístic eren les ruïnes arqueològiques maies.",14,37099
"Madian  al litoral del golf d'Aqaba, i forma una notable necròpolis de tombes nabatees, però pitjor conservades que les de Petra.",14,8667
Un bisbe ; el bàcul pastoral com a símbol de pastor del poble cristià.,14,37747
El 1974 i el 1975 va obtenir el gran premi Internacional d'Europa.,14,36796
"Un exemple de grups polifilètics són les algues, els esporozous i els insectívors.",14,23635
"Va estudiar la llicenciatura en ciències econòmiques a la Universitat de Barcelona , i actualment és president honorífic.",14,35519
"La posició d'aquestes s'ha d'adequar a la forma del camper, de manera que les particions obtingudes quedin equilibrades.",14,38470
El poble es salvaguarda del barranc mitjançant l'obra històrica del «Paretó».,14,31352
Probablement data de la segona meitat del s. XI.,14,12029
"Una cooperativa és una empresa la propietat de la qual pertany als seus membres, que la gestionen per a autoabastir-se de productes, serveis o treball, i que comparteixen els seus rendiments.",14,30401
El 109 aC va ser un any del calendari romà prejulià.,14,17574
"El seu fill Ianni Dadiani fou eristhavi de Svanètia i un altre fill, Jordi I Dadiani, el succeí a Mingrèlia.",14,23550
"El governador britànic de Bakú, el tinent general Thomson, va nomenar el Dr.",14,23152
"Usher's Passing, una novel·la de Robert R. McCammon de 1984, és una novel·la de ficció gòtica basada en la  veritable  història de la família Usher.",14,32853
Els compostos de crom hexavalent són carcinògens genotòxics.,14,21139
"La televisió: Aquest mitjà de comunicació destaca pel fet que combina imatge i so per entretenir i informar, i consta d'una gran diversitat de programes i continguts.",14,1811
"El punt culminant del Baix Empordà el trobem a les Gavarres amb el puig d'Arques que assoleix 531 m. El litoral, la part central de la Costa Brava, és un paisatge ple de contrastos: penya-segats vertiginosos als extrems nord i sud de la comarca amb cales arrecerades envoltades de pins, illes i aiguamolls que donen refugi a peixos i ocells, i també llargues platges de sorra fina.",14,318
"La dominació està relacionada amb l'explotació, l'exclusió i la discriminació.",14,14826
El programa té un format que l'ordinador pot utilitzar directament per executar les instruccions.,14,12901
"Amb el terme  poesia  se significa de manera estricta l'art d'expressar o traduir en forma concreta oral o escrita, el contingut espiritual propi, mitjançant paraules disposades segons unes determinades lleis mètriques.",14,2411
Va ser aprovat el 13 d'octubre de 1988 i publicat al DOGC l'11 de novembre del mateix any amb el número 1067.,14,10507
"En tot cas, varia molt tant de color com d'intensitat.",14,1668
És una pedra de color blanc i que porta esculpits un escut barrat i la llegenda Montmany.,14,12494
"Se l'associa als ídols i al foc, és la creadora de la Terra, les estrelles i la Via Làctia juntament amb el seu marit, Citlalatonac.",14,9289
Es van establir al sud d'Àfrica i va donar instruccions als seus seguidors en les lleis i els costums del judaisme.,14,1576
"Es parla de «religions» per fer referència a formes específiques de manifestació del fenomen religiós, compartides pels diferents grups humans.",14,30583
Va anar en un d'aqueixos clubs on el jove Mike va començar a adonar-se que les seues idees musicals eren acceptades per una gran majoria del públic.,14,13846
"Durant l'any 1972 va portar els seus èxits per tot l'estat i, sense saber-ho, el 14 de març de 1973, en la cridòria de les Falles, Nino va fer gaudir per darrera vegada els valencians amb la seua última i embogidora actuació, com a agraïment per la seua fidelitat.",14,36591
Bèlgida és un municipi de la País Valencià situat a la comarca de la Vall d'Albaida.,14,21842
"El febrer de 2021, el govern uzbek va anunciar que l'Uzbekistan té previst fer una transició completa de la llengua uzbeka de l'escriptura ciríl·lica a un alfabet basat en llatí abans de l'1 de gener de 2023.",14,3033
"Algú va obrir el foc, i el tiroteig es va generalitzar.",14,25935
"En el circ no hi ha decorats, en el sentit teatral del terme, l'escenografia queda reduïda a la mínima expressió i no és freqüent que figuri en els crèdits.ref",14,15518
Els caràcters lingüístics comuns a les llengües australianes són: Famílies.,14,29310
"Els beduïns són àrabs nòmades que viuen als deserts del Nègueb, Sinaí, Sàhara i altres regions del nord d'Àfrica.",14,368
La inflació còsmica sembla eterna de la forma en què està teoritzada.,14,3035
Traduccions al català.,14,32794
"Altres edificis colonials també es troben al centre de la ciutat, encara que estan desgastats; per exemple, els edificis de fusta del segle XIX als carrers Nigèria i Rey Boncoro.",14,28106
Les partícules d'aerosol que contenen radioisòtops emissors d'alfa s'allotgen al teixit pulmonar si s'inhala.,14,197
"És la més poblada del país, amb més de 12 milions d'habitants, que representen el 39 % de la població total.",14,38147
"També hi ha restes d'una vil·la romana als Antigons, on s'han trobat fragments de nou escultures de marbre.",14,36415
Fou el fill gran dels dos fills de Salvador Tarradellas i Rovira i Casilda Joan i Julià .,14,8769
"La custòdia simbolitza la fe, i fa referència a l'església del poble, dedicada a la Santa Fe.",14,10718
Vulpes és un gènere de mamífers carnívors de la família dels cànids.,14,6369
Leinsteini és l'element químic de símbol Es i nombre atòmic 99.,14,21586
"Terme derivat: Braquicefàlia, una malaltia.",14,25525
"Hi destaca, com a principal símbol de cultura del barri, l'Ateneu Popular, situat al barri de Roquetes.",14,29089
"La franquícia s'ha expandit en pel·lícules, altres sèries de televisió, llibres, còmics i videojocs, convertint-se en una de les franquícies amb més vendes de tots els temps.",14,22909
"En la mitologia grega, els argonautes , una de les Cíclades, on van erigir un temple al Sol radiant.",14,21245
La data exacta d'arribada a l'edat del bronze varia entre cultures i llocs del món.,14,25435
"La literatura sobre la famosa espia és copiosa i de vàlua històrica molt desigual, ja que la vida de Mata Hari es presta a fàcils combinacions novel·lesques, malgrat que puguin dir que són extretes de testimonis creïbles.",14,31257
"La capella central, dedicada a santa Maria de Betlem, té un gran retaule gòtic de pedra policromada, que havia estat ocult sota una capa d'estuc fins al 1981.",14,36468
"Segons alguna d'aquestes persones, les persones a la prehistòria, podrien tenir un significat i una funció màgics o ritual a les representacions de les seves pintures.",14,20579
"La imatge de l'àguila també ha funcionat com a insígnia militar equivalent al pendó, bandera o estendard, que consisteix en una asta de llança en l'extrem superior de la qual, en comptes de ferro de llança, hi ha una àguila.",14,3342
"L'envolten els termes de Reus per l'est, l'Aleixar i Maspujols pel nord, les Borges del Camp pel nord-oest, Botarell i Montbrió per l'oest, Vinyols pel sud-oest i el sud, Cambrils pel sud i Vila-seca, ja del Tarragonès, pel sud-est.",14,2536
A la República i a l'Imperi Romà es coneixia com lAny del consolat de Bàrbula i Brut .,14,17346
"Moltes de les paraules estan influenciades per activitats pròpies de la zona com les relacionades amb la pagesia, el mar o la indústria surera.",14,9561
"Limita amb Sagunt, Benifairó de les Valls, Quartell i Almenara .",14,34954
Fou de la jurisdicció de Poblet des del 1415.,14,12328
Va ser aprovat el 2 de setembre de 1992 i publicat al DOGC el 18 del mateix mes al número 1.646.,14,10541
Mollet de Peralada és un municipi de la comarca de l'Alt Empordà.,14,9500
"També, però, destaquen dues carreteres que, partint del Masnou, comuniquen amb pobles de l'interior de la comarca.",14,11881
"L'ús del nom «112» per referir-se a aquest any es remunta a l'alta edat mitjana, quan el sistema  Anno Domini  esdevingué el mètode de numeració dels anys més comú a Europa.",14,3654
Aquesta oscil·la periòdicament fent que la quantitat mitjana de radiació que rep cada hemisferi fluctuï al llarg del temps.,14,37743
"El regiment  Extremadura  no arriba a Lleida, perquè a Tàrrega s'uneix a la insurrecció militar.",14,36496
El nom Titània prové de la reina de les fades d 'El somni d'una nit d'estiu .,14,34025
"Iarmuti va ser un petit regne sotmès per Sargon I d'Akkad cap al 2220 aC, situat segurament al Líban, prop de la Mediterrània, potser vora el riu Yarmuk.",14,24937
"Urbain Le Verrier, estudiant les observacions dels passos de Mercuri des del 1631 fins a mitjans del , va descobrir l'avanç del periheli de Mercuri que tantes implicacions ha tingut en la teoria de la relativitat d'Einstein i en la història de l'astronomia.",14,26682
"El valor obtingut fou formula_52, que difereix en només un 0,1% del valor acceptat actualment.",14,691
Recordem que la setmana de set dies es trobava present en el calendari egipci.,14,27691
El cúmul fou descobert per primera vegada per l'astrònom alemany naturalitzat britànic William Herschel el 1784.,14,437
"També s'hi pot arribar en ferrocarril, a través de la línia C1 de Rodalia de València.",14,30620
"D'aquesta època tan sols hi ha el testimoni d'alguna llinda, el molí de Fortianell i les restes d'un dels masos que van ser aprofitats per la construcció d'estil necoclàssic bastida al .",14,9468
Adquisició per part d'AOL.,14,29115
"Per descomptat, es coneixen molts compostos amb òxids i altres grups.",14,14499
La seva filla Violant d'Anjou rebé el ducat de Lorena i el comtat de Bar.,14,34906
Hi havia diversos tipus de ciutats vinculades a Roma: ciutats de dret romà; ciutats llatines; ciutats sense vot i ciutats confederades no llatines.,14,26735
"Els capitells de les pilastres de marbre de Rance, sobre un fons de marbre blanc, estan adornats amb una flor de lis i galls gals.",14,26646
El 1843 Prim i Llorenç Milans del Bosch es van pronunciar a Reus contra Espartero.,14,36515
"El 1998, Perucho va demanar que les seves cendres fossin dipositades al cementiri d'Albinyana, però directament al terra, no pas un nínxol.",14,212
"L'àrea d'un cilindre de radi formula_1 i altura formula_2 és  i el seu volum: El volum d'un cilindre oblic de base circular, de radi formula_1 i altura formula_2 també és formula_4, pel principi de Cavalieri, mentre que la seva àrea és on formula_9 és l'angle d'inclinació de l'eix del cilindre respecte de la seva base.",14,7171
"La informació que se'n conserva pel que fa a la seva tasca al davant de la Diputació del General parteix principalment dels 85 documents que se n'han conservat, que es trobaren entre altres documents episcopals, malgrat la petició explícita de la Cort de Cervera que s'eliminessin.",14,419
La protesta de La Sapienza en 2008.,14,1347
"És clar que els versos de Shakespeare són un anacronisme perquè, en la seua època, formula_1 de l'Ossa Menor era la Polar, però no en l'època de Juli Cèsar, quan el Pol Nord no apuntava a cap estel.",14,27016
"L'ús del nom «240 aC» per referir-se a aquest any es remunta a l'alta edat mitjana, quan el sistema  Anno Domini  va ser el mètode de numeració dels anys més comú a Europa.",14,17425
"1 km = 0,621 milles = 0,540 milles nàutiques = 1.094 iardes = 3.821 peus",14,2452
El 299 aC va ser un any del calendari romà prejulià.,14,17365
"El 1960 assisteix en la direcció a Pedro de la Barra en el muntatge de  La viuda de Abaplaza , de Germán Luco Cruchaga.",14,34910
"Durant la Guerra de Successió va viatjar a Mallorca i Menorca, ja ocupada pels anglesos, i va ser un dels primers a herboritzar en aquestes illes de manera sistemàtica.",14,23193
"Lètica o filosofia de la moral com a doctrina, és una branca de la filosofia que estudia la naturalesa del que es considera bo, adequat o moralment correcte.",14,3213
"Com ja s'ha esmentat, l'emissió de radiació per part d'un forat negre comporta la pèrdua d'energia i, per tant de massa d'aquest forat negre, d'acord amb la famosa relació d'Einstein  E = mc² .",14,19265
"Simbòlicament, però, l'aleta indica encara avui al públic de la plaça l'assoliment del castell.",14,27046
"A.I. Artificial Intelligence , marxa a la recerca de la fada blava.",14,31061
"Va rebre la Medalla Nacional de Tecnologia el 2003  pel lideratge en la invenció, estandardització i comercialització d'Ethernet .",14,20689
"Llur tossuderia es va considerar com un bon presagi, ells serien garantia de joventut, estabilitat i seguretat.",14,31330
La iubarta i l'orca es poden veure a les aigües circumdants.,14,30050
La importància d'aquesta darrera norma radica en l'avaluació que l'algorisme d'anàlisi retrògrad usat per Romein i Bal fa de les repeticions de posicions.,14,31615
"Amb el 51% de participació, més del 80% del cens es decantà pel nom que finalment l'Acadèmia Valenciana de la Llengua va ratificar.",14,34941
Els canvis arriben amb tanta rapidesa que els/ les docents no estan preparats/des per afrontar-ho.,14,28153
L'anglès hawaià és l'estàndard anglès utilitzat oficialment a l'estat de Hawaii.,14,32176
El període 1 només inclou l'hidrogen i l'heli.,14,2332
"En el llibre del Gènesi, el nom d'Hanoc està lligat a tres personatges diferents:",14,8504
"Va tenir una destacada actuació el 1906 en la defensa de Ferrer i Guàrdia, que van implicar en l'atemptat de Mateo Morral contra Alfons XIII.",14,36116
"El 9 de gener de 1118, en el darrer document relatiu als vescomtes d'Urgell conservat a l'arxiu de Santa Maria de Solsona, signa la donació de tres masos, que són a Balltarga .",14,37564
"El nucli urbà està situat a la banda dreta del Xúquer, a les faldes del vessant nord de la serra de Corbera.",14,30603
A la closa d'aquesta fira s'escull la millor mostra amb una votació per part dels assistents.,14,11868
"Alguns conreus que es poden conrear en secà gràcies a la seva resistència a la mancança d'aigua, encara que sempre produeixen més si se'ls conreaa en regadiu, en les zones mediterrànies són:",14,28612
Altres casos estranys són els planetes menors descoberts de ja fa molt de temps i que encara no tenen cap número assignat.,14,22690
El nom pot fer referència tant al ball com a la música.,14,20896
"Els més destacats membres de la sofística van ser: Protàgores, Gòrgies, Hipias, Pròdic, Trasímac, Críties i Calicles.",14,23037
També inicià un projecte per reconvertir part de les instal·lacions en una planta de generació d'hidrogen verd a partir d'energies renovables.,14,13911
"A més, els acusa de fer sistemes de 'justícia' o sistemes parajudicials paral·lels als de l'estat, i amagar o entorpir les denúncies d'abusos infantils i violacions.",14,2864
El poema se centra en un amor ideal d'extraordinària intensitat.,14,31790
Baiona  dins del domini lingüístic occità.,14,37079
El nom llatí de la seva feina era  legatio libera .,14,26620
"Els dos físics, Goudsmit i Uhlenbeck, van descobrir que, tot i que la teoria quàntica de l'època no podia explicar algunes propietats dels espectres atòmics, afegint un nombre quàntic addicional, l 'espín , s'assolia donar una explicació més completa dels espectres atòmics.",14,22119
"Té, també, els primers contactes amb Violeta Parra, que l'anima a continuar cantant.",14,34910
"La sociologia, l'antropologia, la psicologia i la filosofia, especialment l'ontologia i la metafísica, es qüestionen què és real i perquè, mentre que ciències com la química i la física tenen com a objectiu descriure com és.",14,34102
"En 1996, Tereasa G. Brainerd va publicar observacions convincents de lents gravitacionals galàxia-galàxia.",14,1742
"En termes de l'operació  xor , si considerem  a  i  b  definits com segueixen, podem calcular la distància sumant el nombre de bits de a xor b. Això és,  a  = , i la distància de Hamming de les cadenes és equivalent a la distància de Manhattan entre vèrtexs.",14,27931
Les altures més importants són  Peña Uncel  .,14,32970
"El terme  migdia  –i el seu sinònim,  migjorn – fan referència a les dotze del dia i, més àmpliament, a la part del dia compresa entre el matí i la tarda.",14,27326
Es tracta d'un cementiri d'urnes amb restes de persones incinerades.,14,3096
"Accra , amb una mitjana anual de 27,6 °C.",14,28175
L'any 1922 va inaugurar el camp de l'avinguda de Catalunya.,14,12391
"El seu origen es remunta a l'edat del ferro, amb el jaciment iber de la muntanya del Rabat; d'època romana s'hi conserven fragments de possibles estàtues i monedes imperials, que mostren l'existència d'una vila rústica altoimperial al Portal Roig.",14,27860
"Beniarbeig es troba a la fita entre la Rectoria i el Marquesat de Dénia, al peu de la serra de Segària i creuat pel riu Girona, que deixa la major part del poble al seu nord.",14,20555
"Així doncs, l'única força que frena el col·lapse gravitatori és la pressió de degeneració dels electrons.",14,2046
"Un altre exemple de la tradició pel motor és la Pujada a Sant Feliu de Codines, que se celebra des del 1959 entre Riells del Fai i Sant Feliu de Codines, a través de la carretera BP-1432, en diferents categories de motocicletes i cotxes.",14,12526
D'acord amb el seu estil els bonsai es classifiquen en: Espècies més habituals.,14,15130
"Lengon , qui per part de mare va rebre la senyoria de Bouville i per part de pare, els vescomtats de Bezaume i de Benauges.",14,38108
"El terme municipal, limita al N amb els termes municipals de Bellreguard i Palmera, a l'E amb el de Piles, al S amb la Font d'en Carròs i Oliva i a l'O amb Rafelcofer.",14,27776
CampusT1 adquireix la qualitat de la Universitat d'Estiu amb la col·laboració de la Universitat Politècnica de València.,14,641
