text,label,article_id
"'O primmo volume d''a collana è 'a  Théorie des opérations linéaires  'e Banach, traduzione d' 'o 1932 d''a  Teoria operacji liniowych  scretta int' 'o 1931.",1,20029
Nfra de òper 'e Banach chesta véne considerata 'a cchiù nfluente.,1,20029
Ô schiatto d''a Siconda uerra munniale Banach è Presidente d''a Società matemateca Polacca.,1,20029
Lviv véne occupata d''e truppe sovieteche e rumane nfen'ô 1941 'int' regime de occupazione miletare.,1,20029
"Nonostante chesto, a' Banach, membro corrispondente 'e ll'Accaremia d' 'e Scienzie d''a RSS 'e ll'Ukraina e 'n bbuone rapporte cu divierze matematece 'e ll'Unione Sovieteca, 'n parteculare cu Sobolev e Aleksandrov, véne premmesso 'e se mantené 'a cattedra e 'e fà recerca.",1,20029
Int' 'o 1941 pe' Lviv se sofferette 'a brutale occupazione d''a Germania nazista;,1,20029
"Banach s'accuoncia a campà, alimentanno cu 'o sango suojo 'e perocchie ausate pe fà na recerca ncopp'â febbre tifoide cundotta 'a Rudolf Weigl.",1,20029
'Int' chest'anne 'a salute soja declina e cuntrae nu cancro 'e pulmone.,1,20029
Int''o 1944 'e Sovieteci lùvano Lviv ê Teresche e s''a pigliano p''a Unione Sovieteca.,1,20029
"Banach murette primma 'e se putè rimpatrià int'a Pulonia, e fuje nterrato ô Campusanto 'e Lychakiv.",1,20029
"Banach véne chiammato 'o funnatore 'e ll'analisi funzionale, argomento ncopp'ô quale avviaje na trattazione sestemateca sviluppanno 'e risurtate precedente ncopp''e equaziune ntegrale 'e Vito Volterra, Eric Ivar Fredholm e David Hilbert.",1,20029
"Banach facette pùre mpurtanti contribbute â tiuria d' 'e spazie vetturiale topologece, â tiuria d''a misura, â tiuria d' 'e nzieme e â tiuria d' 'e polinomme ortogonale.",1,20029
Wladyslaw Hugo Dionizy Steinhaus .,1,20030
"Nfra 'e sturiente soje se annoverano perzunagge comme Stefan Banach, Mark Kac e Zygmunt William Birnbaum.",1,20030
"'A Cità d o Vaticano , furono realizzati cambiamenti considerevoli 'ncoppa 'a parte 'a fontana addossata a 'a muraglia e fu costruito 'n giardino 'ncoppa 'a Casina.",1,20040
"'A arrechitetura barocca fa pure 'n forzo 'ncoppa 'a luce ca disegna e adotta 'a luce artificiale invece 'a naturale, creanno 'n atmosfera drammatica.",1,20040
"'E arrechitetti e artisti cu fondi sufficienti usarono 'na grande quantità 'e oro, argento e rame pe bordà, decorati cu diverse pilastre.",1,20040
'O XIX secolo nun ci stevano metodi o stili arrechitettonici innovativi.,1,20040
"'E arrechitetti continuarono a usà metodi arrechitettonici 'o XVIII secolo pe costruì certi palazzi, comme 'o Braccio Nuovo.",1,20040
"Pe adattà a 'a globalizzazione e 'o sviluppo 'a religione e 'a amministrazione 'a Città 'o Vaticano, durante 'o XX secolo, furono costruiti certi opere 'e arrechitetura moderna, comme 'o palazzo 'o governo.",1,20040
"Durante 'o XX secolo, 'a Città 'o Vaticano iniziò a restaurà certi palazzi 'e decenni sotto 'o patrocinio 'e donazioni generose.",1,20040
"'A rinnovazione 'a Basilica 'e San Pietro fu 'o 1981-1999 ca 'ncludeva fregà strati 'e sporcizia grigiastra, portà colori a 'a Basilica 'e San Pietro e 'a riparazione 'e certi parti 'a Basilica 'e San Pietro.",1,20040
'O principale contribuenti 'o fondo 'e restaurazione so' 'e Cavalieri 'e Colombo.,1,20040
"'A restaurazione 'a Cappella Sistina 'ncoppa 'o museo 'o Vaticano iniziò 'o 1964, ma fu interrotta 'o 1974 e iniziò a continuà 'e lavori 'e restaurazione 'o 1980.",1,20040
'A Città 'o Vaticano chiuse 'a biblioteca vaticana 'o 2007 e 'a riaprì 'o 2010.,1,20040
"E opere 'e restaurazione 'a biblioteca vaticana durarono tre anni e costarono 11,5 milioni 'e dollari.",1,20040
"'A Città 'o Vaticano tiene 'na selezione 'e futbol, ca nun è associata a 'a UEFA, a 'a FIFA, né a 'o COI.",1,20040
"'A squadra è formata da volontari 'a Guardia Svizzera, membri 'o Consiglio Papale e da guardie 'e musei.",1,20040
"D o 2007, 'a città tiene 'n campionato;",1,20040
"pure 'e seminaristi ca, mentre studiano a Roma, vivono 'ncoppa 'e diversi collegi pontifici partecipano a 'a Coppa Clericale, 'n campionato formato da religiosi ca iniziò a giocà da febbraio 'o stess'anno.",1,20040
"'A relazione 'a Santa Sede cu 'e organismi sportivi è affidata a 'o Consiglio Pontificio pe 'e Laici, addò 'o papa Giovanni Paolo II creò 'na sezione chiamata «Chiesa e Sport» 'o 2004.",1,20040
"Fino a mo, è 'o sulo paese ca nun ha partecipato a 'e Giochi Olimpici.",1,20040
"Międzyrzec Podlaski  è nu comune do distretto 'e Biala Podlaska 'int'ô Voivodato 'e Lublino, 'n Pulonnia.",1,20043
"'A cità ha fatto parte, do 1975 ô 1998 do Voivodato 'e Biala Podlaska.",1,20043
"Giuseppe Daniele, ditto Pino  ha stato nu musecista, autore e cantante taliano.",1,20045
"È fammoso pe' canzone comme a  Napule è ,  Je so' pazzo ,  A me me piace 'o blues ,  Na tazzulella 'e cafè .",1,20045
Pino nascette dint'a na famiglia 'e classe faticatora a Napule:,1,20045
'o pate faticava dintô puorto.,1,20045
"Chiano chiano se 'mparaje a sunà 'a chitarra, e accumminciaje ampresso 'a carriera soja 'e musecista pe' tramente ca sunava nziem'a l'ati artiste cchiù canusciute dint'a ll'anne '70.",1,20045
"'O cummencio suojo po quale se pigliaje 'a nummenata fuje l'album  Terra mia  do 1977, addò ammescaje 'a tradiziona napulitana cu'o Blues.",1,20045
"Pino chiammaje 'a museca soja cu'o termene  tarumbò , comme fosse na mmescafrancesca 'e tarantella, blues e rumba.",1,20045
"'E canzone che se pigliajeno pure parte do succiesso, scritte e cantate 'n napulitano, facevano toste critiche ncoppê pulitiche suciale e l'ingiustizie 'e Napule e pure da società taliana, azzeccanno pure cocche canzone perzunale, 'e ammore e 'pucundria.",1,20045
"'E canzone ca venettero appriesso mmescano spisso parole pe' ngrese, taliano e napulitano.",1,20045
Doganella o Ruanella è nu quartiere 'e Napule ca mò se truova int''o distretto 'e San Carlo all'Arena.,1,20052
Atri quartiere napulitane songhe:,1,20052
"Vommero, Capodichino, Arenella, ecc. Enrico Caruso, tenore famuso 'n tutto 'o munno, nascette ccà a Doganella, a via Giovanni e Paolo.",1,20052
"Ll'Abruzzo  è na reggione 'e ll'Italia Meriddiunale, ca cunfina cu 'e Marche a nord, 'o Lazzio a ovest, 'o Mulise a sud-est e cu ll'adriatico a est.",1,20062
Fino ô 1963 faceva parte d''a reggione  Abruzzi e Molise .,1,20062
'A capitale d''a reggione è L'Aquila.,1,20062
Mario Borgoni  fuje nu pettore e disegnatore 'e manifeste napulitano.,1,20074
Stuiaje a ll'Accarremmia 'e belle arte a Napule.,1,20074
Filippo Palizzi  fuje nu pettore napulitano.,1,20075
Mparaje a ll'Accaremmia 'e belle arte a Napule.,1,20075
Consalvo Carelli  fuje nu pettore napulitano.,1,20090
"E fuje pate do pettore Giuseppe Carelli 1858-1921 e 'o figlio 'e Raffaele Carelli 1795-1864, tutt'e tre grande pitture.",1,20090
Scilla è nu cumuni ra provincia i Riggiu Calabbria.,1,20096
"Riggiu Calabbria è nu cumuni talianu, a cchiù randi e cchiù ntica cittati ra Calabria.",1,20097
Esti u capolocu ra provincia cu stessu nomu edd esti a seti ru Cunsigghiu reggionali ra Calabbria.,1,20097
San Franciscu cu st'abbitu ri lana   vulistu amari a Diu cu veru cori   rassastu stu mundu ch'è na cosa vana   e nci la rastu a Ddiu la pinioni   San Franciscu miu rilettu   viniti a la me casa chi va spettu   viniti a la me casa e succurriti   chi li bbisogni nostri li sapiti .,1,20100
A povere è a terra secca ca facennose peccerella peccerella s'aiza facilmente co' vient dint all'aria e s'appoja 'ngopp 'e cose.,1,20110
"'A Eintracht Frankfurt è na squadra 'e pallone germanesa, 'a prencepale da cità 'e Francoforte.",1,20115
"Essa ha vinciuto nu titulo nazziunale, 5 coppe 'e Germania e dduje Coppe UEFA.",1,20115
'A Custiéra marfitana è nu tratto da costa campana ncopp'ô lato meriddiunale da penísula surrentina 'a Positano ô ovest a Vietri sul Mare ô est.,1,20119
"'E cumune ncopp'â Costiera malfitana songo Vietri sul Mare, Cetara, Majure, Minure, Ravello, Scala, Atrani, Amalfi, Conca 'e Marine, Praiano e Pusitano.",1,20119
'A Custiera Marfitana è uno de site ca ll'UNESCO ha ritto patrimmonio 'e ll'umanità.,1,20119
Roberto Rossellini  fuje nu reggista e sceneggiatore taliano famuso famuso.,1,20121
Paisà è nu film neorealista taliano girato a Majure,1,20122
'int'ô 1946 'a Roberto Rossellini.,1,20122
'A fotografia diggetale è 'o nziemme d''e techniche pe fà d''e ffiure cu d''e tecnologie elettrúnice.,1,20131
"Chesti ffiure véngono memorizzato ncopp'a n'apparato magnétteco, òtteco o elettróneco.",1,20131
'E mètude cchiú commune pe ottené na foto diggetale songo chilli 'e fà na scansione 'e na fiura cu nu scannerizzatore o 'e fà nu scatto a miezzo 'e na fotocamera diggetale.,1,20131
"'E Motörhead song nu gruppo musecale 'e Londra, 'nfruente 'int'o gennere Heavy metal.",1,20135
'O granone  è na pianta ervacea annuale ca dà a magnà da famiglia de Graminacee.,1,20141
"'A Spagna  è na nazzione 'e ll'Europa meridiunale ca cunfina a est cu Franza e Andorra, a ovest cu 'o Purtuallo, issa è nfosa do mare Mediterraneo e ll'oceano Atlanteco, fanno parte da Spagna pure 'e culonie 'e Ceuta e Melilla.",1,20171
"'A capitale da Spagna è Madrid, 'sta cità tene 3 meliune 'e crestiane;",1,20171
ati cità 'mpurtante songo:,1,20171
"Barcellona, Valencia, Siviglia, Saragozza e Malaga.",1,20171
"'A lengua cchiú parlata â Spagna è 'o spagnuolo, songo però ricanusciute ati llengue comme 'o bbasco, catalano, galizziano e ll'austulionese.",1,20171
'A Spagna trasette int'a ll'Aunione Auropea ô 1986.,1,20171
"Dô 2002 'a muneta soja è ll'euro, pe rimpiazzà 'a  peseta .",1,20171
"Â Spagna 'o 95% 'e lloro è cristiano cattolico, ma sulo 'o 70% 'n miez'a chiste è praticante.",1,20171
"A tiempo 'e pace 'o ministero d''a difesa tene 15.450 uommene 'int'o ll'esercito, 5.300 'int'â marina, 6.050 'int'â ll'aeronautica militare e 'e ate 55.000 ca stanno facenno 'o servizio 'e leva.",1,20174
"D''o 1962 pure 'e femmene ponno gghì a fa 'o servizio militare, pure si 'a primma 'o facette sulo 'int'ô 1971.",1,20174
"Na alluvione è quanno ll'acque sbrummecano 'e rrive suje ampressa ampressa e allagano 'a terra, quacche vota inundanno 'e paise pure.",1,20182
'O Paraguay è na nazzione 'e ll'Amèreca meridiunale.,1,20183
"Éssa cunfina a nord cu 'a Bolivia, a est cu 'o Brasile e a sudd e ovest cu ll'Argentina.",1,20183
'Int'ô Paraguay se parleno cchiú lengue;,1,20183
'e cchiú diffuse songo 'o spagnuolo e 'o guaraní ca songo 'e lengue ufficiale do Stato.,1,20183
"'O capoluoco do Paraguay jenn' Asunción, cità 'e cchiú 'e nu melióne 'e crestiane.",1,20183
'int'ô Paraguay jenn 'o Guaranì.,1,20183
"Laura Pausini , e  Miglior tour .",1,20189
"'O 14 novembre 2008 è asciuto nu nov'album 'e inedite, ntitulato Primavera in anticipo ca cuntene pure nu duetto c'o cantante ngrese James Blunt e na canzona scritta 'a Gianluca Grignani.",1,20189
"Chillu stesso juorno Laura aggia appresentato ll'album novo a Roma, int'a na  Piazza di Spagna  chiena 'e fan e turiste.",1,20189
Ess'ave pure annunciato 'a data d'o novo  tour :,1,20189
accumminciarrà 'o 5 marzo 2009.,1,20189
"Kazimierz Kuratowski , addó 'e matematece d' 'a formidabile scola pulacca d' 'e prime decenne d' 'o XX seculo era solete incontrarse pe confrontà 'e pruprie idee.",1,20190
'A recerca 'e Kuratowski è stata incentrata princepalmente ncopp' 'o studio 'e strutture metreche e topulogeche astratte.,1,20190
Nfra 'e sò numerosi contributi â matemateca vanno recordati:,1,20190
"'O Festival d''a canzóna taliana, o pure 'o Festival 'e Sanremo, è nu festival canora annuale a Sanremo 'int'â Liùria.",1,20194
Vesna Pisarović  è na cantante croata.,1,20199
"È crisciuta a Požega, Croazia.",1,20199
"Jà â fanciullezza la múseca è nu punto fondamentale d''a vita suja, frequenta na scola musecale addó mpara a suonà 'o flauto, canta 'into nu coro e accomincia a partecipà a numerosi festival musecale.",1,20199
"A metà d''e anne nuvanta s'è trasferita a Zagabria, addó ha continuato 'a carriera musecale suja cantando 'n locale e scrivendo canzóne.",1,20199
"'Int'ô 1997, mentre partecipava ô festival musecale Zadarfest, ha ncontrato Milana Vlaović.",1,20199
Vlaović ncignaje a scrivere canzóni pe Vesna.,1,20199
"Dint'ô 2002 Vesna Pisarović ha vinto 'o festival  Dora , 'o ca vincitore rappresenta 'a Croazia a ll'Eurofestival.",1,20199
'A canzóna suja  Everything I Want  s'è classificata unnecesema a ll'Eurofestival 2002.,1,20199
"'A Pisarović è stata 'a prìmma cantante croata a presentare a ll'Eurofestival na canzóna interpretata cumpretamente 'n ngrese, 'a versione croata d''a canzóna cu ca ha vinto 'o Dora s'intitola  Sasvim sigurna .",1,20199
Ha scritto 'a canzóna  In the Disco  c'ha rappresentato 'a Bosnia-Erzegovina a ll'Eurofestival.,1,20199
'O quarto album sujo è diventato  miglior album debutto  'n Croazia.,1,20199
Brčko  è na cità 'int'ô nord-est da Bosnia-Erzegovina cu cchiú o meno 40.000 crestiane.,1,20200
'A Bosnia e ll'Erzegovina  è nu paese ricco 'e relieve ca se truova 'int'ê Balcane occedentale.,1,20201
Nfin'ô 1992 faceva pparte d a Jugoslavia.,1,20201
'A capitale suja è Sarajevo.,1,20201
"Cunfina a nord e ovest c a Croazia, a est e a sud c a Serbia e o Montenegro.",1,20201
"Tene pure nu sbocco ô mare ncoppa ll'Adriateco, 'e sule 14 km e cumpreso 'mnt'ê acque territorial d a Croazia.",1,20201
È spartuta 'n ddoje entità:,1,20201
'a Federazzione 'e Bosnia e Erzegovina e 'a Repúbbreca Serba.,1,20201
"'A popolazzione d a Bosnia-Erzegovina è costituita 'a bosniace, cruate e serbe.",1,20201
"'N senso físeco, 'o vrito è nu materiale surido amorfo, soletamente pruduttase quanno nu materiale accuoncio viscoso vene soridificato ampressa ampressa, in modo ca nun aggia 'o tiempo 'e furmà na struttura reolare cristallina.",1,20227
"Communemente se intenne cu 'o termene  vrito  nu tipo speciale, 'o vrito siliceo, communemente autilizzato 'int'ê palazze , comme cuntenitore, dint' alemente decorative ecc. Se chiamma pure 'a lastra.",1,20227
'O Powiat Gorzowski è na cuntea  Comune urbane:,1,20233
Comune urbane e rurale:,1,20233
'O Powiat Krośnieński è na cuntea  e Oder.,1,20237
'A cuntea ha na superficie 'e 1.390 km² e mmerzo 57.000 crèstiane.,1,20237
'O Powiat cuntene dduje cità e cinche comune:,1,20237
'O Powiat Międzyrzecki è na cuntea  d''a Pulonnia sud-occidentale.,1,20238
'O Powiat Nowosolski è na cuntea  d''a Pulonnia sud-occidentale.,1,20239
'O Powiat Slubicki è na cuntea  d''a Pulonnia sud-occidentale.,1,20240
'O Powiat Strzelecko-Drezdenecki è na cuntea  d''a Pulonnia sud-occidentale.,1,20241
'O Powiat Sulęciński è na cuntea  d''a Pulonnia sud-occidentale.,1,20242
'O Powiat Świebodziński è na cuntea  d''a Pulonnia sud-occidentale.,1,20243
'O Powiat Wschowski è na cuntea  d''a Pulonnia sud-occidentale.,1,20244
'O Powiat Krośnieński è na cuntea  da Pulonnia sud-occidentale.,1,20245
'O Powiat Żagański è na cuntea  da Pulonnia sud-occidentale.,1,20246
'O Powiat Żarski è na cuntea  d''a Pulonnia sud-occidentale.,1,20247
Claudio Baglioni  è nu cantautore taliano.,1,20286
"Scrivette famuse canzune comme  Questo piccolo grande amore ,  E tu come stai ,  Strada facendo ,  Avrai ,  E adesso la pubblicità ,  Dagli il via ,  Io sono qui ,  Cuore di aliante ,  Niente più .",1,20286
'O succiesso sujo cchiù granne fuje 'o disco d o 1985  La vita è adesso  'o disco cchiù vennuto d' o tuttu i tempi in Italia.,1,20286
"A Napule è assaje amata 'a canzone suja  Mille giorni di te e di me  scritta int'ô 1990, nell’album  Oltre , punto 'e partenza p a nova múseca melodica Taliana e Napulitana.",1,20286
"Int'ê ll'anne 90 e 2000 have fatto nummeruse cuncierte a Napule, cità a isso assaje cara.",1,20286
"Poznan  cristiane,Poznan jenn' nu 'mpurtante centro 'nnustriale e culturale da Pulonnia.",1,20288
'O Cannuolo siciliano  è 'o doce cchiù canosciuto da cucina siciliana.,1,20290
"'A scorza do cannuolo s'appripara arravujanno felle 'e pasta ca po' hann'a essere frijute addind' a ll'uoglio, 'o ripieno do cannuolo jenna ricotta 'e pecora cu ll'ajjonta do zucchero.",1,20290
Nu lìbbro è nu nzieme 'e fuoglie stampate o manascritte d''e grannezze stesse cosite nzieme 'n nu ciert' ordine e rinzerrate 'a na cupertina.,1,20291
Torun  crestiane e se truova 'int'â reggione da Cuiavia-Pomerania a 210 km 'e distanza da capitale Varsavia.,1,20294
"Torun è na cità culturalmente assaje mpurtante, infatti, 'int'ô 1997 addeventaje patrimonio 'e ll'umanità UNESCO.",1,20294
"Lublino  è na cità da Pulonnia orientale, essa è 'o capoluoco do Voivodato 'e Lublino e s'truova 'ngoppa 'e sponne do sciummo Bystrzyca,Lublino tene 341.722 crestiane.",1,20300
"Lublino è na cità storeca, essa venette funnata 'ind' ô Medioevo, e chiano chiano venette abbellita e furtificata,inda cità se truovano duje 'mpurtante chiese,comme chelli la da Santissima trinità e 'e Santa Brigida, comme furtificazione nce sta nu famoso castiello costruito 'ind' ô 1418 'a Casimiro III 'o Gruosso.",1,20300
"Francazio, venerato comme santo d''a Chiesia cattoleca, fuje nativo 'e Antiochia, 'n Cilicia, reggione 'n ca se sentiva forte ll'eco d''e fatte d''a Palestina ncoppa vita 'e Giesù Cristo.",1,20330
"Wikipedia , ch'aveva mantenuto 'o record pe'seiciento anne.",1,20336
Scritture e organizzature.,1,20336
"Quanno era Dicembre d' 'o 2005, cchiù o meno utente àveno fatto ommacaro 5 cagnamienti 'ncopp'â Wikipedia;",1,20336
'e chieste 17 mila faticàjeno 'ncopp'â ll'edizione ngrese.,1,20336
"'O mentenimiento 'o facette nu grupp' 'e vuluntari, comm'ê programmature ca criarono 'o prugramma MediaWiki, e ati utenti 'e cunferenza co diversi livell'ê llicenzia:  steward ,  bureaucrat  e  administrator .",1,20336
"Ll'ammenistrature era 'o gruppo cchiù gruosso e putevano scancell'à 'e ppaggene, pruteggere ll'articule e bloccà ll'utenti.",1,20336
Wikipedia is funded through the Wikimedia Foundation.,1,20336
"Its 4th Quarter 2005 costs were $321,000 USD, with hardware making up almost 60% of the budget.",1,20336
"The Wikimedia Foundation currently relies primarily on private donations, and holds regular fundraisers;",1,20336
the January 2007 fundraiser raised just over $1 million.,1,20336
"'O franzese o pure francese è na lengua nnoeuropea, nfra 'e cchiù parlate d''o munno, vene parlata a cchiù 'e 300 meliune 'e cristiane.",1,20363
"Sta lengua se parla ncopp'â tutto 'n Franza, ma essa jenn' diffusa anche 'int''a ate paise spezialmente 'n Africa, 'int''a ate isule 'e ll'Oceania, e pure 'int''a cierte paise europee comme 'o Belgio, 'a Sguizzera,'e Paise Vasce, 'a Canadà e pur 'int''a Valle d'Aosta.",1,20363
"'O Purtuallo teneva assaje culonie sparze pe tutto 'o munno, ma 'e juorne 'e mo nce hanna arrumase sulamente 'e duje arcipelaghe 'e Madeira e ll'Azzorre, 'o Purtuallo va, poje, truvanno 'a cità 'e Olivenza d' 'a Spagna.",1,20367
"Isso trasette 'int'a ll'Aunione europea 'into 1986, e do 2002 'a moneta soja jenn' ll'Euro.",1,20367
'O Scrivano o puro screvano è nu mestiere antico 'e Napule.,1,20383
