source,target,distance,similarity,target_family,target_display
inglese,veneto,0.984480,0.015520,italo_romance,Venetian
inglese,sardo,0.986804,0.013196,italo_romance,Sardinian
inglese,spagnolo,0.987887,0.012113,romance,Spanish
inglese,siciliano,0.988529,0.011471,italo_romance,Sicilian
inglese,sloveno,0.991995,0.008005,slavic,Slovenian
inglese,greco,0.997062,0.002938,greek,Greek
inglese,arabo,0.999410,0.000590,semitic,Arabic
italiano,veneto,0.866135,0.133865,italo_romance,Venetian
italiano,ligure,0.920474,0.079526,italo_romance,Ligurian
italiano,siciliano,0.936865,0.063135,italo_romance,Sicilian
italiano,lombardo,0.955613,0.044387,italo_romance,Lombard
italiano,sardo,0.968918,0.031082,italo_romance,Sardinian
italiano,friulano,0.969325,0.030675,italo_romance,Friulian
italiano,spagnolo,0.970639,0.029361,romance,Spanish
italiano,ladino,0.974750,0.025250,italo_romance,Ladin
italiano,catalano,0.978736,0.021264,romance,Catalan
italiano,inglese,0.983924,0.016076,english,English
italiano,francese,0.984329,0.015671,romance,French
italiano,tedesco,0.990000,0.010000,germanic,German
italiano,sloveno,0.992210,0.007790,slavic,Slovenian
italiano,greco,0.998130,0.001870,greek,Greek
italiano,arabo,0.999552,0.000448,semitic,Arabic
ladino,lombardo,0.964601,0.035399,italo_romance,Lombard
ladino,veneto,0.969170,0.030830,italo_romance,Venetian
ladino,catalano,0.972467,0.027533,romance,Catalan
ladino,friulano,0.974242,0.025758,italo_romance,Friulian
ladino,italiano,0.974750,0.025250,italian,Italian
ladino,ligure,0.976881,0.023119,italo_romance,Ligurian
ladino,francese,0.979395,0.020605,romance,French
ladino,sardo,0.981404,0.018596,italo_romance,Sardinian
ladino,inglese,0.981461,0.018539,english,English
ladino,spagnolo,0.981746,0.018254,romance,Spanish
ladino,siciliano,0.982956,0.017044,italo_romance,Sicilian
ladino,tedesco,0.988936,0.011064,germanic,German
ladino,sloveno,0.991230,0.008770,slavic,Slovenian
ladino,greco,0.998104,0.001896,greek,Greek
ladino,arabo,0.999584,0.000416,semitic,Arabic
ligure,italiano,0.920474,0.079526,italian,Italian
ligure,veneto,0.928323,0.071677,italo_romance,Venetian
ligure,lombardo,0.969515,0.030485,italo_romance,Lombard
ligure,siciliano,0.974613,0.025387,italo_romance,Sicilian
ligure,friulano,0.975000,0.025000,italo_romance,Friulian
ligure,ladino,0.976881,0.023119,italo_romance,Ladin
ligure,sardo,0.977997,0.022003,italo_romance,Sardinian
ligure,spagnolo,0.978351,0.021649,romance,Spanish
ligure,inglese,0.982041,0.017959,english,English
ligure,catalano,0.982737,0.017263,romance,Catalan
ligure,francese,0.984837,0.015163,romance,French
ligure,tedesco,0.989783,0.010217,germanic,German
ligure,sloveno,0.992404,0.007596,slavic,Slovenian
ligure,greco,0.998128,0.001872,greek,Greek
ligure,arabo,0.999541,0.000459,semitic,Arabic
lombardo,veneto,0.939096,0.060904,italo_romance,Venetian
lombardo,italiano,0.955613,0.044387,italian,Italian
lombardo,catalano,0.964320,0.035680,romance,Catalan
lombardo,ladino,0.964601,0.035399,italo_romance,Ladin
lombardo,friulano,0.964819,0.035181,italo_romance,Friulian
lombardo,ligure,0.969515,0.030485,italo_romance,Ligurian
lombardo,siciliano,0.972807,0.027193,italo_romance,Sicilian
lombardo,sardo,0.978681,0.021319,italo_romance,Sardinian
lombardo,spagnolo,0.979643,0.020357,romance,Spanish
lombardo,inglese,0.980133,0.019867,english,English
lombardo,francese,0.981291,0.018709,romance,French
lombardo,tedesco,0.989290,0.010710,germanic,German
lombardo,sloveno,0.991841,0.008159,slavic,Slovenian
lombardo,greco,0.998104,0.001896,greek,Greek
lombardo,arabo,0.999529,0.000471,semitic,Arabic
sardo,spagnolo,0.967931,0.032069,romance,Spanish
sardo,italiano,0.968918,0.031082,italian,Italian
sardo,siciliano,0.969649,0.030351,italo_romance,Sicilian
sardo,veneto,0.974077,0.025923,italo_romance,Venetian
sardo,catalano,0.975530,0.024470,romance,Catalan
sardo,ligure,0.977997,0.022003,italo_romance,Ligurian
sardo,lombardo,0.978681,0.021319,italo_romance,Lombard
sardo,ladino,0.981404,0.018596,italo_romance,Ladin
sardo,inglese,0.986804,0.013196,english,English
sardo,francese,0.987439,0.012561,romance,French
sardo,friulano,0.987992,0.012008,italo_romance,Friulian
sardo,tedesco,0.991324,0.008676,germanic,German
sardo,sloveno,0.993770,0.006230,slavic,Slovenian
sardo,greco,0.998369,0.001631,greek,Greek
sardo,arabo,0.999581,0.000419,semitic,Arabic
siciliano,italiano,0.936865,0.063135,italian,Italian
siciliano,veneto,0.962048,0.037952,italo_romance,Venetian
siciliano,sardo,0.969649,0.030351,italo_romance,Sardinian
siciliano,lombardo,0.972807,0.027193,italo_romance,Lombard
siciliano,ligure,0.974613,0.025387,italo_romance,Ligurian
siciliano,ladino,0.982956,0.017044,italo_romance,Ladin
siciliano,friulano,0.984177,0.015823,italo_romance,Friulian
siciliano,catalano,0.985212,0.014788,romance,Catalan
siciliano,inglese,0.988529,0.011471,english,English
siciliano,spagnolo,0.989155,0.010845,romance,Spanish
siciliano,francese,0.991370,0.008630,romance,French
siciliano,tedesco,0.992404,0.007596,germanic,German
siciliano,sloveno,0.992510,0.007490,slavic,Slovenian
siciliano,greco,0.998278,0.001722,greek,Greek
siciliano,arabo,0.999551,0.000449,semitic,Arabic
sloveno,veneto,0.989465,0.010535,italo_romance,Venetian
sloveno,ladino,0.991230,0.008770,italo_romance,Ladin
sloveno,lombardo,0.991841,0.008159,italo_romance,Lombard
sloveno,friulano,0.991876,0.008124,italo_romance,Friulian
sloveno,inglese,0.991995,0.008005,english,English
sloveno,italiano,0.992210,0.007790,italian,Italian
sloveno,tedesco,0.992348,0.007652,germanic,German
sloveno,ligure,0.992404,0.007596,italo_romance,Ligurian
sloveno,siciliano,0.992510,0.007490,italo_romance,Sicilian
sloveno,catalano,0.992787,0.007213,romance,Catalan
sloveno,sardo,0.993770,0.006230,italo_romance,Sardinian
sloveno,francese,0.993958,0.006042,romance,French
sloveno,spagnolo,0.994045,0.005955,romance,Spanish
sloveno,greco,0.998652,0.001348,greek,Greek
sloveno,arabo,0.999589,0.000411,semitic,Arabic
spagnolo,catalano,0.933412,0.066588,romance,Catalan
spagnolo,veneto,0.964615,0.035385,italo_romance,Venetian
spagnolo,sardo,0.967931,0.032069,italo_romance,Sardinian
spagnolo,italiano,0.970639,0.029361,italian,Italian
spagnolo,ligure,0.978351,0.021649,italo_romance,Ligurian
spagnolo,lombardo,0.979643,0.020357,italo_romance,Lombard
spagnolo,ladino,0.981746,0.018254,italo_romance,Ladin
spagnolo,francese,0.982962,0.017038,romance,French
spagnolo,inglese,0.987887,0.012113,english,English
spagnolo,siciliano,0.989155,0.010845,italo_romance,Sicilian
spagnolo,friulano,0.989386,0.010614,italo_romance,Friulian
spagnolo,tedesco,0.992839,0.007161,germanic,German
spagnolo,sloveno,0.994045,0.005955,slavic,Slovenian
spagnolo,greco,0.998500,0.001500,greek,Greek
spagnolo,arabo,0.999603,0.000397,semitic,Arabic
tedesco,inglese,0.976331,0.023669,english,English
tedesco,francese,0.986936,0.013064,romance,French
tedesco,ladino,0.988936,0.011064,italo_romance,Ladin
tedesco,lombardo,0.989290,0.010710,italo_romance,Lombard
tedesco,catalano,0.989629,0.010371,romance,Catalan
tedesco,ligure,0.989783,0.010217,italo_romance,Ligurian
tedesco,italiano,0.990000,0.010000,italian,Italian
tedesco,friulano,0.990529,0.009471,italo_romance,Friulian
tedesco,veneto,0.990865,0.009135,italo_romance,Venetian
tedesco,sardo,0.991324,0.008676,italo_romance,Sardinian
tedesco,sloveno,0.992348,0.007652,slavic,Slovenian
tedesco,siciliano,0.992404,0.007596,italo_romance,Sicilian
tedesco,spagnolo,0.992839,0.007161,romance,Spanish
tedesco,greco,0.998267,0.001733,greek,Greek
tedesco,arabo,0.999586,0.000414,semitic,Arabic
veneto,italiano,0.866135,0.133865,italian,Italian
veneto,ligure,0.928323,0.071677,italo_romance,Ligurian
veneto,lombardo,0.939096,0.060904,italo_romance,Lombard
veneto,siciliano,0.962048,0.037952,italo_romance,Sicilian
veneto,spagnolo,0.964615,0.035385,romance,Spanish
veneto,friulano,0.967520,0.032480,italo_romance,Friulian
veneto,ladino,0.969170,0.030830,italo_romance,Ladin
veneto,catalano,0.972691,0.027309,romance,Catalan
veneto,sardo,0.974077,0.025923,italo_romance,Sardinian
veneto,inglese,0.984480,0.015520,english,English
veneto,francese,0.984754,0.015246,romance,French
veneto,sloveno,0.989465,0.010535,slavic,Slovenian
veneto,tedesco,0.990865,0.009135,germanic,German
veneto,greco,0.998161,0.001839,greek,Greek
veneto,arabo,0.999511,0.000489,semitic,Arabic
