source,target,distance,similarity,target_family,target_display
fur,lij,0.044218,0.955782,italo_romance,Ligurian
fur,scn,0.053140,0.946860,italo_romance,Sicilian
fur,lmo,0.054821,0.945179,italo_romance,Lombard
fur,vec,0.056461,0.943539,italo_romance,Venetian
fur,eng,0.096515,0.903485,english,English
fur,oci,0.097335,0.902665,romance,Occitan
fur,sc,0.100053,0.899947,italo_romance,Sardinian
fur,ita,0.149571,0.850429,italian,Italian
fur,spa,0.153503,0.846497,romance,Spanish
fur,cat,0.156720,0.843280,romance,Catalan
fur,slv,0.171203,0.828797,slavic,Slovenian
fur,fra,0.172915,0.827085,romance,French
fur,hun,0.180445,0.819555,uralic,Hungarian
fur,hrv,0.186990,0.813010,slavic,Croatian
fur,deu,0.191415,0.808585,germanic,German
fur,por,0.194305,0.805695,romance,Portuguese
hrv,slv,0.002179,0.997821,slavic,Slovenian
hrv,por,0.003229,0.996771,romance,Portuguese
hrv,hun,0.003236,0.996764,uralic,Hungarian
hrv,fra,0.003541,0.996459,romance,French
hrv,deu,0.005258,0.994742,germanic,German
hrv,cat,0.005787,0.994213,romance,Catalan
hrv,ita,0.009647,0.990353,italian,Italian
hrv,spa,0.010785,0.989215,romance,Spanish
hrv,oci,0.030506,0.969494,romance,Occitan
hrv,eng,0.073838,0.926162,english,English
hrv,vec,0.074621,0.925379,italo_romance,Venetian
hrv,scn,0.132142,0.867858,italo_romance,Sicilian
hrv,lij,0.152124,0.847876,italo_romance,Ligurian
hrv,sc,0.178390,0.821610,italo_romance,Sardinian
hrv,fur,0.186990,0.813010,italo_romance,Friulian
hrv,lmo,0.205261,0.794739,italo_romance,Lombard
hun,por,0.003067,0.996933,romance,Portuguese
hun,slv,0.003162,0.996838,slavic,Slovenian
hun,hrv,0.003236,0.996764,slavic,Croatian
hun,fra,0.003453,0.996547,romance,French
hun,deu,0.004533,0.995467,germanic,German
hun,cat,0.006125,0.993875,romance,Catalan
hun,ita,0.007954,0.992046,italian,Italian
hun,spa,0.008714,0.991286,romance,Spanish
hun,oci,0.028016,0.971984,romance,Occitan
hun,vec,0.070466,0.929534,italo_romance,Venetian
hun,eng,0.072035,0.927965,english,English
hun,scn,0.127683,0.872317,italo_romance,Sicilian
hun,lij,0.142905,0.857095,italo_romance,Ligurian
hun,sc,0.166578,0.833422,italo_romance,Sardinian
hun,fur,0.180445,0.819555,italo_romance,Friulian
hun,lmo,0.195594,0.804406,italo_romance,Lombard
ita,spa,0.001845,0.998155,romance,Spanish
ita,cat,0.004286,0.995714,romance,Catalan
ita,fra,0.006042,0.993958,romance,French
ita,slv,0.006186,0.993814,slavic,Slovenian
ita,hun,0.007954,0.992046,uralic,Hungarian
ita,hrv,0.009647,0.990353,slavic,Croatian
ita,por,0.009838,0.990162,romance,Portuguese
ita,deu,0.010396,0.989604,germanic,German
ita,oci,0.015734,0.984266,romance,Occitan
ita,eng,0.052627,0.947373,english,English
ita,vec,0.055846,0.944154,italo_romance,Venetian
ita,scn,0.108987,0.891013,italo_romance,Sicilian
ita,lij,0.116223,0.883777,italo_romance,Ligurian
ita,sc,0.144292,0.855708,italo_romance,Sardinian
ita,fur,0.149571,0.850429,italo_romance,Friulian
ita,lmo,0.172491,0.827509,italo_romance,Lombard
lij,vec,0.034399,0.965601,italo_romance,Venetian
lij,lmo,0.038283,0.961717,italo_romance,Lombard
lij,fur,0.044218,0.955782,italo_romance,Friulian
lij,scn,0.062163,0.937837,italo_romance,Sicilian
lij,sc,0.072058,0.927942,italo_romance,Sardinian
lij,oci,0.074223,0.925777,romance,Occitan
lij,eng,0.082398,0.917602,english,English
lij,ita,0.116223,0.883777,italian,Italian
lij,spa,0.119735,0.880265,romance,Spanish
lij,cat,0.123630,0.876370,romance,Catalan
lij,slv,0.137077,0.862923,slavic,Slovenian
lij,fra,0.138105,0.861895,romance,French
lij,hun,0.142905,0.857095,uralic,Hungarian
lij,hrv,0.152124,0.847876,slavic,Croatian
lij,deu,0.153732,0.846268,germanic,German
lij,por,0.155782,0.844218,romance,Portuguese
lmo,lij,0.038283,0.961717,italo_romance,Ligurian
lmo,fur,0.054821,0.945179,italo_romance,Friulian
lmo,vec,0.060365,0.939635,italo_romance,Venetian
lmo,sc,0.079223,0.920777,italo_romance,Sardinian
lmo,scn,0.080330,0.919670,italo_romance,Sicilian
lmo,oci,0.121903,0.878097,romance,Occitan
lmo,eng,0.122065,0.877935,english,English
lmo,ita,0.172491,0.827509,italian,Italian
lmo,spa,0.176119,0.823881,romance,Spanish
lmo,cat,0.177398,0.822602,romance,Catalan
lmo,slv,0.190756,0.809244,slavic,Slovenian
lmo,fra,0.193754,0.806246,romance,French
lmo,hun,0.195594,0.804406,uralic,Hungarian
lmo,hrv,0.205261,0.794739,slavic,Croatian
lmo,deu,0.209693,0.790307,germanic,German
lmo,por,0.211971,0.788029,romance,Portuguese
oci,ita,0.015734,0.984266,italian,Italian
oci,cat,0.015797,0.984203,romance,Catalan
oci,spa,0.016696,0.983304,romance,Spanish
oci,fra,0.024434,0.975566,romance,French
oci,slv,0.024454,0.975546,slavic,Slovenian
oci,hun,0.028016,0.971984,uralic,Hungarian
oci,vec,0.030086,0.969914,italo_romance,Venetian
oci,hrv,0.030506,0.969494,slavic,Croatian
oci,por,0.032719,0.967281,romance,Portuguese
oci,deu,0.032945,0.967055,germanic,German
oci,eng,0.039639,0.960361,english,English
oci,scn,0.073726,0.926274,italo_romance,Sicilian
oci,lij,0.074223,0.925777,italo_romance,Ligurian
oci,fur,0.097335,0.902665,italo_romance,Friulian
oci,sc,0.107154,0.892846,italo_romance,Sardinian
oci,lmo,0.121903,0.878097,italo_romance,Lombard
por,deu,0.002633,0.997367,germanic,German
por,fra,0.002879,0.997121,romance,French
por,hun,0.003067,0.996933,uralic,Hungarian
por,hrv,0.003229,0.996771,slavic,Croatian
por,slv,0.005258,0.994742,slavic,Slovenian
por,cat,0.007250,0.992750,romance,Catalan
por,spa,0.009628,0.990372,romance,Spanish
por,ita,0.009838,0.990162,italian,Italian
por,oci,0.032719,0.967281,romance,Occitan
por,vec,0.078707,0.921293,italo_romance,Venetian
por,eng,0.084151,0.915849,english,English
por,scn,0.141891,0.858109,italo_romance,Sicilian
por,lij,0.155782,0.844218,italo_romance,Ligurian
por,sc,0.179907,0.820093,italo_romance,Sardinian
por,fur,0.194305,0.805695,italo_romance,Friulian
por,lmo,0.211971,0.788029,italo_romance,Lombard
sc,lij,0.072058,0.927942,italo_romance,Ligurian
sc,vec,0.078456,0.921544,italo_romance,Venetian
sc,lmo,0.079223,0.920777,italo_romance,Lombard
sc,fur,0.100053,0.899947,italo_romance,Friulian
sc,scn,0.102865,0.897135,italo_romance,Sicilian
sc,oci,0.107154,0.892846,romance,Occitan
sc,eng,0.120382,0.879618,english,English
sc,ita,0.144292,0.855708,italian,Italian
sc,spa,0.146014,0.853986,romance,Spanish
sc,cat,0.153222,0.846778,romance,Catalan
sc,slv,0.163532,0.836468,slavic,Slovenian
sc,fra,0.165439,0.834561,romance,French
sc,hun,0.166578,0.833422,uralic,Hungarian
sc,hrv,0.178390,0.821610,slavic,Croatian
sc,deu,0.179403,0.820597,germanic,German
sc,por,0.179907,0.820093,romance,Portuguese
scn,vec,0.052924,0.947076,italo_romance,Venetian
scn,fur,0.053140,0.946860,italo_romance,Friulian
scn,lij,0.062163,0.937837,italo_romance,Ligurian
scn,eng,0.063393,0.936607,english,English
scn,oci,0.073726,0.926274,romance,Occitan
scn,lmo,0.080330,0.919670,italo_romance,Lombard
scn,sc,0.102865,0.897135,italo_romance,Sardinian
scn,cat,0.108612,0.891388,romance,Catalan
scn,ita,0.108987,0.891013,italian,Italian
scn,spa,0.114683,0.885317,romance,Spanish
scn,slv,0.118386,0.881614,slavic,Slovenian
scn,fra,0.125230,0.874770,romance,French
scn,hun,0.127683,0.872317,uralic,Hungarian
scn,hrv,0.132142,0.867858,slavic,Croatian
scn,deu,0.141669,0.858331,germanic,German
scn,por,0.141891,0.858109,romance,Portuguese
slv,hrv,0.002179,0.997821,slavic,Croatian
slv,hun,0.003162,0.996838,uralic,Hungarian
slv,fra,0.003622,0.996378,romance,French
slv,cat,0.003728,0.996272,romance,Catalan
slv,por,0.005258,0.994742,romance,Portuguese
slv,ita,0.006186,0.993814,italian,Italian
slv,deu,0.006978,0.993022,germanic,German
slv,spa,0.007621,0.992379,romance,Spanish
slv,oci,0.024454,0.975546,romance,Occitan
slv,eng,0.061879,0.938121,english,English
slv,vec,0.066600,0.933400,italo_romance,Venetian
slv,scn,0.118386,0.881614,italo_romance,Sicilian
slv,lij,0.137077,0.862923,italo_romance,Ligurian
slv,sc,0.163532,0.836468,italo_romance,Sardinian
slv,fur,0.171203,0.828797,italo_romance,Friulian
slv,lmo,0.190756,0.809244,italo_romance,Lombard
spa,ita,0.001845,0.998155,italian,Italian
spa,cat,0.005160,0.994840,romance,Catalan
spa,fra,0.006785,0.993215,romance,French
spa,slv,0.007621,0.992379,slavic,Slovenian
spa,hun,0.008714,0.991286,uralic,Hungarian
spa,por,0.009628,0.990372,romance,Portuguese
spa,deu,0.010769,0.989231,germanic,German
spa,hrv,0.010785,0.989215,slavic,Croatian
spa,oci,0.016696,0.983304,romance,Occitan
spa,eng,0.058568,0.941432,english,English
spa,vec,0.059052,0.940948,italo_romance,Venetian
spa,scn,0.114683,0.885317,italo_romance,Sicilian
spa,lij,0.119735,0.880265,italo_romance,Ligurian
spa,sc,0.146014,0.853986,italo_romance,Sardinian
spa,fur,0.153503,0.846497,italo_romance,Friulian
spa,lmo,0.176119,0.823881,italo_romance,Lombard
vec,oci,0.030086,0.969914,romance,Occitan
vec,lij,0.034399,0.965601,italo_romance,Ligurian
vec,eng,0.051581,0.948419,english,English
vec,scn,0.052924,0.947076,italo_romance,Sicilian
vec,ita,0.055846,0.944154,italian,Italian
vec,fur,0.056461,0.943539,italo_romance,Friulian
vec,cat,0.057722,0.942278,romance,Catalan
vec,spa,0.059052,0.940948,romance,Spanish
vec,lmo,0.060365,0.939635,italo_romance,Lombard
vec,slv,0.066600,0.933400,slavic,Slovenian
vec,fra,0.067387,0.932613,romance,French
vec,hun,0.070466,0.929534,uralic,Hungarian
vec,hrv,0.074621,0.925379,slavic,Croatian
vec,sc,0.078456,0.921544,italo_romance,Sardinian
vec,deu,0.078470,0.921530,germanic,German
vec,por,0.078707,0.921293,romance,Portuguese
