code,rank,feature,weight
ar,4,إلى,0.01155556985631295
ar,5,أن,0.011166775194006856
ar,6,أو,0.011110910774814397
ar,7,التي,0.010683720652654815
ar,8,عام,0.01057474659335808
ar,9,عن,0.010526810368224898
ar,10,عام NUM,0.010431695878819387
ar,11,كان,0.010200268833124332
ar,12,مع,0.010116889976487612
ar,13,ما,0.010094650395783692
ar,14,بن,0.010029551482618028
ar,15,بعد,0.010028522758476469
ar,16,بين,0.009987721412348603
ar,17,الذي,0.009984526486236461
ar,18,ذلك,0.00989269943449699
ar,19,هذه,0.009853026236450423
ar,20,هو,0.009809586993862479
ar,21,كما,0.00980835833916852
ar,22,حيث,0.009779757714077844
ar,23,هي,0.009765842223538728
ar,24,هذا,0.009716531287429046
ar,25,وقد,0.009680262410656499
ar,26,كانت,0.009594189128270692
ar,27,يوم,0.009555603313356106
ar,28,لا,0.009548043203525678
ar,29,مثل,0.009460060125650887
ar,30,وفي,0.009381067128030105
sl,1,leta NUM,0.014280527033409375
sl,2,tudi,0.013945647694623852
sl,3,bil,0.013569027787582266
sl,4,se je,0.01345812334436001
sl,5,je bil,0.013293801922378196
sl,6,iz,0.013200547867709923
sl,7,ki je,0.012746104650822076
sl,8,je bila,0.012602466805565454
sl,9,še,0.012382658383538211
sl,10,bilo,0.012182242620000094
sl,11,tako,0.01214757217527826
sl,12,pa je,0.012068700082778872
sl,13,lahko,0.011997492870156659
sl,14,je bilo,0.011958775883214524
sl,15,več,0.01187857800262203
sl,16,zaradi,0.011870345098318648
sl,17,NUM je,0.011720424301417278
sl,18,kjer,0.01167364995762453
sl,19,ki so,0.011640888188492737
sl,20,od,0.011625652868789617
sl,21,jih,0.011408207230324149
sl,22,da je,0.011330534512134414
sl,23,že,0.011307671211552696
sl,24,naselje,0.011255070337679675
sl,25,bila,0.011228782999087264
sl,26,leta,0.011079555944942497
sl,27,ga je,0.011040142993841118
sl,28,pred,0.011033389058740942
sl,29,so se,0.010778218071386358
sl,30,proti,0.010762406194653731
en,1,he was,0.011767549760255187
en,2,during,0.011608321756648223
en,3,would,0.01098184030215507
en,4,then,0.010916595723853003
en,5,released,0.010784392439325621
en,6,however,0.01061908866172156
en,7,during the,0.010575041802746859
en,8,and was,0.010560094557520655
en,9,located,0.010394395598834432
en,10,as well,0.010200895298412355
en,11,is an,0.01017266111814885
en,12,took,0.010094921624935638
en,13,named,0.010064799343393506
en,14,such as,0.010054635253932775
en,15,well as,0.010013341620008014
en,16,as the,0.009965646773863796
en,17,built,0.00992752183267845
en,18,after the,0.00992752183267845
en,19,february,0.009916473903024362
en,20,included,0.009894153842747189
en,21,which,0.009892632568933508
en,22,due to,0.009860097804763903
en,23,june NUM,0.009860097804763903
en,24,published,0.009860097804763903
en,25,march NUM,0.009848587937105123
en,26,received,0.009789803820740621
en,27,february NUM,0.009789803820740621
en,28,opened,0.009789803820740621
en,29,NUM season,0.009753502154505215
en,30,although,0.009703824445090242
