text,label,article_id
"De fin dal 1800 al è ancje il prin vocabolari furlan, mitût dongje dal abât Jacopo Pirona.",0,7
"Intal XX secul il furlan al sameave destinât a smamisi in pôc timp; invezit, il numar da lis personis che fevelin furlan a si an staronzat une vore, ma la lenghe e je ancjemò vive e ven doprade in tantis areis.",0,7
"Un grant lavôr al è stât fat di Graziadio Isaia Ascoli, un famôs linguist che al à judât la difese de lenghe; si scugne ancje ricuardâ la figure di Pier Paolo Pasolini, che al à scrit un grum di poesiis par furlan e al à dât une man su la cuistion de forme standard dal furlan.",0,7
"Il furlan, secont lis ultimis stimis, al è fevelât di plui o mancul 1.000.000 personis intal Friûl storic, e in particulâr intes pronvinciis di Gurize, Pordenon, Udin e tal mandament di Puart in Provincie di Vignesie.",0,7
Ca sot e je la liste complete dai comuns: Ator pal mont.,0,7
"Il furlan al ven fevelât ancje in une vore di paîs, che a son stâts mete di emigrazion fin ai agns ’60; lis comunitâts plui grandis di emigrants furlans si lis cjate in Australie, Argjentine, Belgjo, Brasîl, Canadà, France, Gjermanie, Stâts Unîts di Americhe, Sudafriche e Svuizare.",0,7
"In tancj puescj e je ancjemò impuartant l’azion dai Fogolârs furlans, che a cirin di travuarda un contat cul Friûl e cu la sô lenghe.",0,7
Àltris a travuardin chest contàt cul voltà i clàsics in furlàn: .,0,7
"Tal 2018, il comun di Ivorá (Brasîl) al à aprovât la lenghe furlan come co-uficiâl, dongje da lenghe portughêse.",0,7
"Il Friûl (par talian ""Friuli"", par sloven ""Furlanija"", par todesc ""Friaul"") al è une regjon storiche inte bande plui a est des Alps, posizionât inte Italie nort-orientâl e Slovenie ocidentâl.",0,8
"Al dì di vuê e je comprendude te regjons talians Friûl-Vignesie Julie, Venit e te regjon slovene dal Gurizan (""Goriška"").",0,8
"Il Friûl al à une culture principâl, chê furlane, ma a son presintis ancje chês taliane, slovene, venite e todescje; a si fevelin furlan, venit, sloven e todesc.",0,8
"Al è delimitât a nort e nort-ovest des Alps Cjargnelis, a est e nort-est des Alps Juliis, a sud-est dai prins cuei dal Cjars e da la fôs dal Timau, a sud dal Mâr Adriatic e a ovest dae Livence.",0,8
"Si che duncje al cunfine a nort cu la Carintie (sfondare idrografiche de Val Gail), a est cul Cragn, a sud-est cun l'Istrie (che di gjeografie e tache cul Cjars) a ovest cul Venit e a nort-ovest cul Cjadovri.",0,8
"Chest teritori al è cumò dividût tra lis provinciis talianis di Udin (escludude la Val Cjanâl, carintiane), Gurize, Pordenon, Vignesie (ex Mandament di Puart), Trevîs (comun di Midune) e ta la provincie storiche slovene dal Gurizan (""Goriška"").",0,8
"In struc si pues dî che i cunfins istorics-gjeografics dal Friûl coincidedin cu la sume di chei, ben documentâts dilunc dai secui, dal domini di tiere da Republiche di Vignesie clamât ""Patrie dal Friûl"" e cun chei da Contee di Gurize e Gardiscje, che in pratiche ricalcavin chei temporâi dal Patriarcjât di Aquilee daspò dal 1420, an de sô division fra venezians e austriacs.",0,8
"La preistorie e je leade plui o mancul a chê de alte Italie, invezit cirche tal 400 p.d.",0,8
C. si à il prin acjadiment che al segnarà la storie de tiere: la vignude dai Celts o Gjai Cjargnei.,0,8
Si trate di popui des monts che nol è ben ciert di dulà che a fossin vignûts.,0,8
"De lôr organizazion politiche e civîl al si sa pôc, ma nus àn lassât cualchi testemoneance: bronzins, cualchi monede cjatade in Plan da Vincule (Cjargne), l'ipogjeu celtic di Cividât, i sufìs dai paîs in -à (""-acco"") e -ì/-îs (""-icco"") e diviersis peraulis furlanis come ""bâr"" (di barros) ""broili"" (di brogilus) ""grave"" (di grava) e altris.",0,8
"I Celts a ocuparin lis zonis montuosis dal Friûl, in mût particolâr la Cjargne, che di lôr e cjape il non (Plinio il Vieli clame il teritori abitât dai Gjai Cjargnei ""Carnorum Regio"").",0,8
"Cuant che al vignive il frêt Invier, i Gjai Cjargnei a levin jù te pedemontane cun lis lôr bestiis.",0,8
La prime date storiche de vignude dai Cjargnei e si à tal 186 p.d.,0,8
"C. cuant che cirche 50.000 di lôr fra oms, feminis e fruts, vignûts jù in planure a fondarin insomp un cuel une vile clamade ""Akilejia"".",0,8
"C. i Romans, che a si devin pinsîrs pe grande espansion di chest popul, cuntun grant esercit a sdrumarin la vile, e a ributarin i cjargnei tra lis monts, fondant te Basse une lôr citât che clamarin par l'apont Aquilee.",0,8
A Aquilee a cjaparin pît dutis lis ativitâts agriculis e artesanâls e la int dal lûc e jentrà a fâ part dal sisteme ministratîf roman.,0,8
"Al nassè il puart di Grau comunicant cun Aquilee e culì e forin metûts la dogane, i magazens, la centrâl di smistament de produzion (soredut vin, vueli, pomis) pal forest e pal dulintor.",0,8
"Si faserin sù grandis stradis di comunicazion viers il centri Italie, il Noric e la Carniule.",0,8
Lis tieris a forin dividudis cu la centuriazion e dadis in proprietât aes fameis dai soldâts di Rome.,0,8
"Simpri in chest periodi, a vegnivin fondâts e po rinfuarçâts ""Iulium Carnicum"" (ven a stâi Zui) e ""Forum Iulii"" (ven a stâi Cividât) come basis militârs.",0,8
"In epoche imperiâl Aquilee e deventarà metropoli e capitâl de ""X regio Venetia et Histria"".",0,8
"Tal 452, cuant che l'imperi roman al jere in plene crisi, al vignì de Panonie Atile che cui siei barbars al fiscà Aquilee che e pierdè gran part da la sô impuartance.",0,8
"Dopo altris invasions di bande di plui popui, tal 489 al rivà Teodorì cul sô esercit di Ostrogots che a restarin in Friûl (e in Italie) par cincuante agns.",0,8
"Tal 568, passant par il pas dal Predil, a rivarin i Langobarts vuidâts di Alboino, che a faserin di Cividât cjâflûc dal Ducât dal Friûl; il patriarcje Paulin I al fuì a Grau puartant cun se i tesaurs de glesie aquileiese.",0,8
"Dopo la conversion dai langobarts al cristianesim e la pâs cun Paulin I la sede dal patriarcjât e fo spostade prime a Cormons e po a Cividât; in chest periodi la citadine logade lunc il Nadison e deventà il plui grant centri dal Friûl, soplantant definitivamentri Aquilee.",0,8
"Grau, però, e restà sot de influence dai Bizantins e dal pape di Rome.",0,8
"Vuê i langobarts a vegnin considerâts di tant di lôr i prins furlans, par il fat che il lôr teritori al comprendeve i cuatri municipis furlans e la la lôr linie di difese e jere plui o mancul chê segne i confins dal Friûl atuâl.",0,8
"Clamât dal pape di Rome, che al viodeve in chest popul une minace par il sô podê temporâl, tal 776 a rivarin te penisule italiche i Francs di Carli, che a terminarin i doi secui di dominazion langobarde e si fermarin te nestre regjon par cent agns.",0,8
"Tra il 899 e il 952 i Ongjars cun lis lôr invasions a dispopolarin il Friûl, mentri planc a plan e scomençà a cjapâ pît la sovranitât religjose e politiche dai patriarcjis.",0,8
Dal Principât eclesiastic ae Republiche di Vignesie e l'Arciducât austriac.,0,8
"Ai 3 di Avrîl dal 1077 l'imperadôr Indrì IV al concedè in aministrazion feudatarie il Friûl al patriarcje di Aquilee Sigjeart; e nassè il Principât eclesiastic di Aquilee, un libar feut in cui il rapuart vasalatic beneficiari al ere dret regolât insiemit al imperadôr.",0,8
"Il Principât Patriarcjâl al fò governât prin di vescui ghibelins, todescs, e po di vescui vuelfs, talians e al durà par 343 agns fin al 1420, cuant che la Republiche di Vignesie e invadè il Friûl par slontanâ il cunfin tra la citât e l'Imperi.",0,8
"A guviernâ il Friûl e jere la figure dal lutignint venit, che al cjapà il Cjistiel di Udin, lassant al patriarcje dome il podê religjôs e la rendite des vilis di Aquilee, Sant Denêl e Sant Vît.",0,8
"Intant, tal 1500, al murì cence fiolance l'ultin cont di Gurize, Lenart, e cussì la contee di Gurize e Gardiscje e fo invadude dai austriacs; di chest moment il Friûl al restarà dividût in dôs bandis: ae çampe dal Judri sot la jurisdizion di Vignesie, di chê altre bande sot chê dai Asburcs.",0,8
"Dopo la cuncuiste di Vignesie e si spandarà il non di ""Patrie dal Friûl"".",0,8
"Lis concuistis napoleonichis a segnarin la fin de Serenissime; daspò di vê batût la Austrie Napoleon al ocupà il Friûl, ma dopo dome sîs mês lu cedè une altre volte ai Asburcs cul tratât di Cjampfuarmit.",0,8
"Tal 1805 però la Piçule Patrie e passà di gnûf ai francês, che a puartarin diviersis riformis socialis.",0,8
"Cuant che Napoleon al fo batût, il Friûl Ocidentâl e Centrâl al passà a fâ part dal Lombart-Venit, chel Orientâl al restà sot il domini diret da la Austrie.",0,8
La dominazion austriache tal Ream Lombart-Venit e sot il Ream di Italie.,0,8
"Ancje in Friûl, tant che in ducj i teritoris talians ancjemò in man dai austriacs, a nasserin moviments irredentiscj che a puartarin diviersis voltis a riviei cuintri i parons austriacs.",0,8
"Tal 1848 a sucet une insuresion vuidade da Cavedalis, Duodo e Antonio Caimo Dragoni president dal Comitat provisori; la difese e fo sigurade des fortecis di Osôf e Palme, cheste comandade da Zucchi.",0,8
Tal 1864 al è il tentatîf di insurezion vuidât di Antonio Andreuzzi un miedi garibaldin.,0,8
"Cul 1866, dopo la tierce vuere di indipendence, il Friûl Ocidentâl e Centrâl al jentrà a fâ part dal Ream di Italie, intant che il Friûl Orientâl al restà part da Austrie-Ongjarie fin al 1918.",0,8
"Dopo il 1866 e scomence a svilupâsi la economie dal Friûl, che e jere une zone depresse e spopolade za de colade di Rome.",0,8
"Durant il fassism e ven creade la citât di Tor di Zuin, ae vanguardie pe chimiche e a ven fate le bonifiche integrâl de Basse.",0,8
"Cuasi ducj i abitants da regjon a fevelin il talian come prime lenghe, parcè che e je la lenghe uficiâl da Republiche taliane e l’uniche lenghe necessarie tas scuelis.",0,8
"Il furlan al è la lenghe minoritarie da regjon (di dulà che al ven il so non) e al ven doprât soredut a cjase, cualchi volte tal lavôr e tai ambients culturâi.",0,8
"In tiermins di ûs scrit, a esistin tancj gjornâi locâi dome in lenghe furlane.",0,8
Ancje internet al à influençât l’ûs dal lengaç e vuê a son tantis pagjinis (par esempli su lis rêts sociâi) che a doprin chest lengaç.,0,8
"Sot da leç 482/99, il furlan, il sloven e il todesc a son ricognossûts e protets come lenghis storichis minoritaris.",0,8
"Chestis a son lis zonis dulà che a si fevelin lenghis minoritaris diviersis dal furlan: 1) il todesc tas sôs variantis locâls di pronunciazion bavarese (te Valade dal Canâl, a Sappada e tal borc di Timau, al confin cu l’Austrie, e a Sauris); 2) Sloven tas sôs variantis locâls (ta valade dal Canâl, ta Slavie Friulane, tal carst dal Colio e da Gorizia, in cualchi comun da Bisiacarie e ta valade da Resia).",0,8
"Ta regjon storiche-gjeografiche da Cjargne, il furlan cjargnel al è stât fevelât in maniere storiche.",0,8
Chest al cjape dentri ancje dialets plui arcaics cun carateristichis plui conservadoris che a son la lenghe plui vecje e mancul innovative fevelade tal Friûl storic.,0,8
"Dutis lis variantis da lenghe friule a son comprensibilis par ducj i friuls, viodût la grande omogjeneitât linguistiche che e esist jenfri di lôr.",0,8
"A son ancje altris lenghis presints, ricognossudis e protetis par la Leç Regjonâl n. 17 Fevrâr 2010.",0,8
"5 come “patrimoni tradizionâl da comunitât regjonâl”, cjapant dentri i dialets venezians tal confin ocidentâl (Provincie di Pordenone e Distret di Portogruaro), ta lagune di Marano e ta Grado, ta citât di Udine cul dialet udin e ancje ta Bisiacarie.",0,8
A son ancje i dialets di Erto e Casso e di Cimolais (al confin cul Veneto).,0,8
"Diviersis comuns e localitâts tal Friûl a àn toponims di origjine friule che a finissin cun “ars”, “ons”, “ins”, “ans” e simii; chescj nons a varessin di jessi pronunciâts cuntun acent lunc su la ultime vocâl, no la prime come che si sint dispès.",0,8
"Duncje, o vin i Gonârs, i Cormons, i Bugnins, i Bosplàns e vie cussì.",0,8
Associazions dai friuls al estranêr.,0,8
A son tantis associazions creadis pai friuls che a son emigrâts al estranêr.,0,8
"La regjon Friuli-Venezie Giulie e ricognos in maniere uficiâl sîs, cuatri di chescj a metin dongje friuls sparpagnâts tal mont.",0,8
"Ancje se cualchidun al fo fondât dopo il 31 Zenâr 1963, la date da creazion da regjon Friuli-Venezie, al è leât in maniere inseparabil as tradizions da regjon storiche Friuli.",0,8
"Ancje se cualchi musicist al date la sô produzion dopo dal 31 Zenâr 1963, la date de creazion de regjon Friûl-Venezie Giulie, a son leâts in maniere inseparabil ae lenghe furlane e, di consecuence, ae regjon storiche dal Friûl.",0,8
La forme plui cognossude di musiche popolâr friule e je la vilote.,0,8
"Scomençant tal secul diesim novesim si disvilupà un ram culturât de musiche popolâr, ben rapresentât di Rodolfo Lipizer, Arturo Zardini e Orlando Dipiazza.",0,8
"Scjaraçule Maraçule” e je une danze tipiche friule che a si crôt che e vadi indaûr prime dal 1500, cun origjinis che a vadin indaûr ae Ete di Mieç.",0,8
"Une version scrite di cheste danze e sorevîf tal volum di Giorgio Mainerio ""Il prin libri dai balis cjapâts dentri dal cantar e dal sonar di une sorte di strument.""",0,8
Il maraçule al fo ancje doprât par Angelo Branduardi come teme principâl dal so toc Ballo in fa diesi minôr.,0,8
Ancje il cjantâ patriarchic al fâs part dal patrimoni musicâl friûl.,0,8
"Inte sene musicâl, figuris impuartantis a son Beppino Lodolo (ancje cognossût come cjantant dai Fogolârs furlans), Elisa, Lodovica Comello, Tre Allegri Ragazzi Morti, Prozac+, Giorgio Ferigo, FLK, Arbe Garbe, DJ Tubet, R. Frizzi Comini Tonazzi, Kosovni Odpadki, Zuf de Žur, Glauco Venier, Dario Zampa, Aldo Rossi, Toni Merlot, Beat Les, Sdrindule, Madrac, Carantan, Carnicats, Emma Montanari Grop e il compositôr Sommarti.",0,8
"La art tal Friûl e scomençà cui manufats des civiltâts pre-romanis (in mût particolâr chês dai fuarts des culinis, dal venetic e dal celtic).",0,8
"Dut câs e fo dome dilunc de ete romane che lis arts a rivarin a un nivel alt, in mût particolâr lis arts minoris de piere semipreziose e dal veri che a lavoravin a Aquilee, cussì come la art dal mosaic.",0,8
"Lis provis impressionantis dal prin periodi cristian a restin tes basilichis di Aquilee, Grau e Concuardie.",0,8
"Dilunc dal periodi barbaric, la produzion di aur lombarde e florì, come dimostrât des racueltis dal Museu Nazionâl Archeolic dal Cividâl dal Friûl.",0,8
"Ancje i alts rilêfs in stuc dal tempiut langobart di Cividât, cussì come l’altâr di Ratchis e il Batistri di Callisto, conservâts te catedrâl de citât, a van indaûr a chest periodi.",0,8
"La evidence dal periodi romanic si cjate te basiliche e tal cjampanili di Aquileia, come ancje in altris edificis religjôs plui piçui (tant che la glesie di Sante Marie in Cjistiel a Udin).",0,8
"Dilunc dal periodi gotic il Friûl al provà une cierte vitalitât artistiche, che e puartà ae costruzion des catedrâls di Udin, Spilimberc, Vençon, Glemone, Sacilie e Pordenone.",0,8
"Esemplis sorevivents di architeture civîl gotiche a son pôcs; tra chestis a si cjatin lis munichis di Pordenone e di Venzone, cussì come la Logjie dal Lionello a Udine.",0,8
"In chest periodi il pitôr Vitâl da Bologne al fo atîf tal Friûl, lassant la sô impront tai afrescs de catedrâl di Udine.",0,8
"Cul Rinassiment a scomençarin a saltâ fûr i nons di pitôrs locâi di rimarc, tant che Pomponio Amalteo, Pordenone e Pietro Fuluto.",0,8
"In chest periodi, Friûl al jentrà in mût definitîf te orbite artistiche di Vignesie, separantsi dal so leam tradizionâl cu la art francese, che e veve cjatât la sô espression finâl tes sculturis di len di Domenico da Tolmezzo e tal atelier Comuzzo.",0,8
"Jenfri la architeture civîl di rimarc a son il cjistiel di Udin (residence dal tenent de Republiche di Vignesie), la Vile Manin di Passariano e une schirie di edificis plui piçui.",0,8
La costruzion da citât a forme di stele di Palme e scomençà ancje in chest periodi culturâl.,0,8
"Cun la transizion al baroc, Friûl al palesà lis consecuencis artistichis de sô division politiche.",0,8
"Tal Friûl ocidentâl lis tindincis artistichis che a vignivin di Vignesie a si mostravin in presince di artiscj come Giambattista Tiepolo (che al afrescà il Palaç dal Patriarcâl, la catedrâl, l’Oratori da Puritât e tantis residencis nobilis a Udine, cussì che Udine e je cognossude come la citât di Tipolo). ( la plui famose e je la Vile Manin).",0,8
"Tal Friûl orientâl, in ogni câs, al cjapà fuarce il baroc austriac, evident te catedrâl di Gorizia e te glesie di Sant'Ignazio te stesse citât.",0,8
"Il neoclassicisim al cjapà lidrîs nome in part tal Friûl, che al viodè il lavôr dal pitôr nassût a Gurize Giuseppe Tominz.",0,8
"Jenfri la fin dal secul diesim novesim e l’inizi dal secul vincjesim al saltà fûr il storizisim di là des Alpis, esprimût te costruzion dal Seminari Minôr di Gorizia, tal stîl neo-romanic.",0,8
"Plui di resint, nons come Afro Basaldella, Italico Brass e Tina Modotti a si distinguissin tal panorame artistic friul, come l’architet Raimondo D’Aronco, il pitôr Giuseppe Zigaina e la pitore Dora Bassi.",0,8
Il folclôr friul al cjape dentri une schirie di events che a variin di zone a zone e a son une vore vibrants e diviersis tas regjons di mont.,0,8
"A Carnie, events di rimarc a includin il tir des cidulis, il carnevâl di Resie (caraterizât par mascaris cun copris colorâts) e i carnevâi tas zonis dulà che a si fevele todesc (caraterizâts par la presince di mascaris cun nons diferents su la fonde dal lûc: Röller a Sauris, Krampus, Timalkar a Val).",0,8
"Jenfri la vigilie dal gnûf an e la Epifanie a si tegnin ancje racueltis rituâi, che in cualchi paîs a son fatis di fruts vistûts come i Trê Savis.",0,8
"Il rituâl feminil al è distintîf, diferent tes sôs carateristichis di ducj chei altris fûcs pagans; si davuelç la serade dal 5 di Zenâr dome tal comun di Paularo.",0,8
"Il dì da Epifanie a si tegnin dôs celebrazions evocativis: la Messe da Spade e la Messe dal Tallero, a Cividale dal Friûle a Gjemone tal ordin.",0,8
"Ancje te regjon alpine di Carnie e si davuelç la benedizion dal Mac di Sant Zuan, un maçon di flôrs cjapâts sù la dì di San Zuan.",0,8
"I flôrs, une volte secjâts, a vegnin conservâts e brusâts par sconzurâ il mâl timp.",0,8
"Par la Fieste de Ascension, a Zui al si davuelç il rituâl dal Beç des Crosis.",0,8
La stesse cerimonie e si ten ancje ta zone di Plêf di Guart e tas valadis di Natisone.,0,8
"Intes zonis culinis e planis, in ocasion de Epifanie, a si impiin fûcs (pignarûl) par dâ segns pal gnûf an.",0,8
"La plui impuartante, o almancul la plui famose, e je chê di Tarcint, che ai 6 di Zenâr e segne l’inizi di une competizion jenfri i diviers pignarûl de zone.",0,8
A Grado a si festeze la procession das barcjis cognossude come Perdon di Barbane.,0,8
"In dut il Friûl, grups di corâl e di bal a recitin cjançons e bals tradizionâi.",0,8
La cusine tradizionâl furlane e je il risultât dal contat jenfri la cusine de Valade dal Po e chê europeane centrâl.,0,8
"In gjenerâl, a son une vore di zupis, plats cun base di purcit e cumbinazions dolcis e saladis.",0,8
"I plats friulians plui cognossûts a son il fi carsons della Carnia (ravioli jemplâts cuntun rimplât dolç e saladôr), il frico (un plat fat cul formâl fondut, patatis e cevolis), la broade e muet (un plat fat cun rape impregnade in marc di uve e mangjade cun paste di Daniele), la gubanaet d prossim e prossim Sauris, e pitine de Val di Tramontine.",0,8
"Tra i formadis, al si distingue Montasio.",0,8
"Tra i vins, i plui cognossûts a son i blancs des zonis dal Cuei e dal Coli Orientâl, come il Furlane e il Furlane Verduzzo.",0,8
"Ancje lis produzions di Merlot, Cabernet, Sauvignon e des vîts nativis mancul difondudis come il Ramandolo, il Pignolo, il Schiopettino, il Ribuele Zale, il Tazzelenghe e il Picolit a son di cualitât ecelente.",0,8
"Fin a metât dal vincjesim secul, il Friûl al restà une regjon puare e rurâl, che e causà plui emigrazions viers paîs come i Stâts Unîts, il Canadà, l’Argjentine, il Brasîl, l’Uruguay, il Venezuela, la France, la Belgjiche, il Lussemburc, i Paîs Bas, la Gjermanie, l’Austrie, il Ream Unît, la Svuizare, l’Afriche dal Sud, la Romanie e l’Australie.",0,8
Il disvilup al scomençà tai agns Sessante dal Nûfcent e al puartà ae creazion de impuartante rêt di industriis e impresis artigjanâls che a son ae origjin dal disvilup de Italie dal Nordest.,0,8
"La creazion di distrets industriâi, come il “triangul das cjadreis” tal sud-est da provincie di Udine (Manzano, San Giovanni al Natison) e il distret dai mobilis ta provincie di Pordenone (Brugnera), e à dât un sburt impuartant al disvilup industriâl.",0,8
"Ta regjon di Udine, l’açâl (Safau, Bertoli) e l’alimentâr (Birra Moretti e bire Moretti) a àn lassât il puest a une rêt di distribuzion comerciâl di scjale medie e grande, concentrade soredut tal Nord da citât, invezit l’industrie pesante (siderurgjiche ABS, Danieli) e je stade trasferide a Udine.",0,8
"Il distret industriâl Aussa-Corno, tal puart fluviâl di San Giorgio di Nogaro, al è cressût tant tai ultins agns.",0,8
Une grande fabriche di eletrodomestics Zanussi-Electrolux e si cjate a Pordenone.,0,8
"Il turisim al è un cjamp impuartant da economie friulane, cun lis localitâts costieriis di Grado e Lignano Sabbiadoro (lûcs plui impuartants tal Adriatic), i centris storics di Udine, Pordenone, Spilimbergo, Gorizie, Aquileia, Palmanova, Cividale dal Friûl , San Gjemonie dal Friûl , San Gjemonie dal Friûl . il turisim vert sparpagnât par dut il Friûl .",0,8
"In timp di invier, i paîs alpins (Tarvisio, Malborghet-Valbrune, Pontebba-Passo Pramolo, Forni di Sopra, Forni Avoltri, Piancavallo, Ravascletto-Zoncolan, Chiusaforte-Sella Nevea, Sauris, Ampezzo, Claut, Cimolais e Chimolais) a son frescâts.",0,8
"Ancje l’agriculture, il besteam, la pescje e l’artesanât a son impuartants: prossims curâts di San Daniele dal Friûl , Sauris, Cormons, specc afûs di Sauris, salsicis furlanes, trute afûmade di San Daniele e Carnie, cjace, oca e i siei derivâts, Montasio, Asino, Latis di Malga, Paste di Lat Biscots pordenons, vins famôs tal mont, soredut blancs: picolit, ramandolo, friulano, bîris industriâls e artesanâls, alcolics (grapa friulane, friulane slivovitz e brandis), licuirs e digjestîfs, aghis minerâls, [mîl], fruts e lôr derivâts di pesaron, ciliezis, kiwi, nocis, nocis, castagnis, frambui, fîcs, fruts dal bosc), vueli di ulivis, sidris, sirops, sucs di fruts, marmeladis), verdure (fasûi, asparacs, carciofs di Jerusalem e derivâts di pocats, zucaris, cicoris, verze, foncs di cjase), prodots di pescje in aghe dolce e salade, artigjanât di len e metal (fier e ram), pôts di Maniago, zoiis, mosaics, ceramiche artistiche e tiessûts di Carnia.",0,8
La Austrie e je un stât de Europe centrâl che e fâs part de Union Europeane dal 1995.,0,18
"La superficie de Austrie e je di cirche 83.858 km², cun 8 milions di abitants.",0,18
"E confine a ovest cun Svuizare e Liechtenstein, a sud cun Italie e Slovenie, a est cun Ongjarie e Slovachie e par finî a nord cun Gjermanie e Republiche Ceche.",0,18
Ai timps dal Imperi Roman l'Austrie e jere part de provincie de Rezie.,0,18
"Daspò de fin dal Impero e fo invadude pi voltis di popolazion che vignivin di est; dal X al XIII Secul e fo sot dal domini de famee dai Babenberg, che a forin parâts vie dai Asburgo, che a àn governât chest paîs, deventât al centri di un grant imperi, fin al 1918.",0,18
"Dal 1867 l'Imperi al fo unît intune dople monarchie, formant l'Imperi di Austrie-Ongjarie.",0,18
"Daspò de disfate inte Prime Vuere Mondiâl e fo ocupade militarmentri dai talians e da lis trupis da l'Intese a la fin dal 1918, si proclamà daurman Deutschösterreich ""Austrie todescje"" aspirant di unîsi a la Gjermanie sot il model dal principi di nazionalitât.",0,18
"Cul tratât di Saint-Germain tal novembar dal 1919 i fo proibide la denominazion di ""Austrie todescje"" e l'union al Reich todesc.",0,18
"L'esercit al fo ridot a 30.000 oms e e pierdè il Tirôl meridionâl (Trentin e Sud Tirôl), la Val Cjanâl (tocs de Carintie e dal Cragn), la contee di Gurize e Gardiscje (o Friûl orientâl, l'Istrie, Triest e il distret di Postumie (toc dal Cragn) a pro da l'Italie; Un toc dal Staiar, il Cragn e un toc de Carintie cu la Dalmazie e fo dade a la Jugoslavie.",0,18
"La Republiche democratiche austriache, e durà fin tal 1933, po e fo instaurade la ditature nazionaliste di Dolfuss, che al fo copât dai nazional-socialiscj.",0,18
Tal 1938 la Gjermanie di Hitler si anetè l'Austrie arbitrariementri.,0,18
"Daspò de Seconde Vuere Mondiâl l'Austrie e Viene a forin ocupadis e dividudis in 4 setôrs: francês, britanic, merecan e sovietic sicu la Gjermanie e Berlin.",0,18
"L'Austrie e tornà a vê l'indipendence dome tal 1955, a condizion che e restàs un paîs neutrâl.",0,18
"Cul crac dal Comunisim, il paîs jentrà in pôcs agns inte Union Europeane (1995) e inte zone dal Euro (1999).",0,18
"Il paîs al è scuasit dal dut montagnôs o colinâr; lis unichis planuris a son logadis a Nord-Est, intes zonis di Linz, Viene e al confin con Slovachie e Ongjarie.",0,18
"Il mont plui alt de Austrie al è il Großglockner (3798 m), logât inte cjadene des Taurs.",0,18
Elenc dai principâi flums de Austrie: Clime.,0,18
"Inte zone montagnose la clime e je crude in Unviêr, con tantis precipitazions e temperaduris dificilmentri parsore dai 0°; lis Istâts a son dolcis (20-25°).",0,18
"Inte planure (Linz, Viene) si regjistrin mancul precipitazions, e carateristichis di une clime plui continentâl.",0,18
"Il todesc al è le lenghe ufiziâl, fevelade da scuasit ducj i abitants.",0,18
Ancje la lenghe dai segns e je ufizialmentri ricognossude.,0,18
A esistin minorancis slovenis in Carintie e in Stirie e ongjaresis e cravuatis (dal Burgenland) intal Burgenland.,0,18
Lis lenghis di chestis minorancis a son ricognossudis tant che lenghis ufiziâls a nivel dai rispetîfs stâts federâts austriacs dulà che a son feveladis.,0,18
"L'Austrie e je une republiche federâl, dulà che lis nûf regjons (""Bundesländer"") a 'nd àn une vore di autonomie.",0,18
