source,target,distance,similarity,target_family,target_display
hun,ita,0.990467,0.009533,italian,Italian
hun,sc,0.990967,0.009033,italo_romance,Sardinian
hun,fur,0.994220,0.005780,italo_romance,Friulian
hun,hrv,0.994388,0.005612,slavic,Croatian
hun,deu,0.995529,0.004471,germanic,German
hun,scn,0.996282,0.003718,italo_romance,Sicilian
ita,fur,0.581037,0.418963,italo_romance,Friulian
ita,lmo,0.728032,0.271968,italo_romance,Lombard
ita,lij,0.759857,0.240143,italo_romance,Ligurian
ita,scn,0.760287,0.239713,italo_romance,Sicilian
ita,vec,0.774427,0.225573,italo_romance,Venetian
ita,cat,0.830882,0.169118,romance,Catalan
ita,oci,0.850153,0.149847,romance,Occitan
ita,spa,0.858403,0.141597,romance,Spanish
ita,fra,0.876821,0.123179,romance,French
ita,sc,0.906514,0.093486,italo_romance,Sardinian
ita,slv,0.934427,0.065573,slavic,Slovenian
ita,por,0.961819,0.038181,romance,Portuguese
ita,hrv,0.965266,0.034734,slavic,Croatian
ita,eng,0.969100,0.030900,english,English
ita,deu,0.977457,0.022543,germanic,German
ita,hun,0.990467,0.009533,uralic,Hungarian
lij,vec,0.726493,0.273507,italo_romance,Venetian
lij,ita,0.759857,0.240143,italian,Italian
lij,fur,0.768779,0.231221,italo_romance,Friulian
lij,lmo,0.781838,0.218162,italo_romance,Lombard
lij,por,0.785610,0.214390,romance,Portuguese
lij,spa,0.810130,0.189870,romance,Spanish
lij,oci,0.819164,0.180836,romance,Occitan
lij,cat,0.850958,0.149042,romance,Catalan
lij,sc,0.853097,0.146903,italo_romance,Sardinian
lij,fra,0.873154,0.126846,romance,French
lij,slv,0.897255,0.102745,slavic,Slovenian
lij,hrv,0.913013,0.086987,slavic,Croatian
lij,scn,0.920494,0.079506,italo_romance,Sicilian
lij,eng,0.964372,0.035628,english,English
lij,deu,0.972064,0.027936,germanic,German
lij,hun,0.987480,0.012520,uralic,Hungarian
lmo,cat,0.690654,0.309346,romance,Catalan
lmo,spa,0.703421,0.296579,romance,Spanish
lmo,ita,0.728032,0.271968,italian,Italian
lmo,oci,0.732086,0.267914,romance,Occitan
lmo,vec,0.748799,0.251201,italo_romance,Venetian
lmo,fur,0.759421,0.240579,italo_romance,Friulian
lmo,lij,0.781838,0.218162,italo_romance,Ligurian
lmo,fra,0.815701,0.184299,romance,French
lmo,sc,0.833905,0.166095,italo_romance,Sardinian
lmo,por,0.886022,0.113978,romance,Portuguese
lmo,scn,0.887728,0.112272,italo_romance,Sicilian
lmo,slv,0.937203,0.062797,slavic,Slovenian
lmo,hrv,0.957256,0.042744,slavic,Croatian
lmo,eng,0.971412,0.028588,english,English
lmo,deu,0.976881,0.023119,germanic,German
lmo,hun,0.980770,0.019230,uralic,Hungarian
oci,spa,0.461616,0.538384,romance,Spanish
oci,cat,0.534039,0.465961,romance,Catalan
oci,lmo,0.732086,0.267914,italo_romance,Lombard
oci,fra,0.737430,0.262570,romance,French
oci,por,0.795010,0.204990,romance,Portuguese
oci,lij,0.819164,0.180836,italo_romance,Ligurian
oci,sc,0.843291,0.156709,italo_romance,Sardinian
oci,ita,0.850153,0.149847,italian,Italian
oci,vec,0.860840,0.139160,italo_romance,Venetian
oci,fur,0.873788,0.126212,italo_romance,Friulian
oci,scn,0.958940,0.041060,italo_romance,Sicilian
oci,hrv,0.971126,0.028874,slavic,Croatian
oci,slv,0.978371,0.021629,slavic,Slovenian
oci,deu,0.978698,0.021302,germanic,German
oci,hun,0.984275,0.015725,uralic,Hungarian
oci,eng,0.989035,0.010965,english,English
por,spa,0.675062,0.324938,romance,Spanish
por,cat,0.762121,0.237879,romance,Catalan
por,lij,0.785610,0.214390,italo_romance,Ligurian
por,oci,0.795010,0.204990,romance,Occitan
por,fra,0.861218,0.138782,romance,French
por,vec,0.864595,0.135405,italo_romance,Venetian
por,lmo,0.886022,0.113978,italo_romance,Lombard
por,sc,0.892791,0.107209,italo_romance,Sardinian
por,hrv,0.905628,0.094372,slavic,Croatian
por,slv,0.923925,0.076075,slavic,Slovenian
por,fur,0.959759,0.040241,italo_romance,Friulian
por,ita,0.961819,0.038181,italian,Italian
por,deu,0.970013,0.029987,germanic,German
por,eng,0.978350,0.021650,english,English
por,scn,0.982701,0.017299,italo_romance,Sicilian
por,hun,0.987031,0.012969,uralic,Hungarian
sc,spa,0.827491,0.172509,romance,Spanish
sc,lmo,0.833905,0.166095,italo_romance,Lombard
sc,oci,0.843291,0.156709,romance,Occitan
sc,lij,0.853097,0.146903,italo_romance,Ligurian
sc,vec,0.873337,0.126663,italo_romance,Venetian
sc,fra,0.874514,0.125486,romance,French
sc,cat,0.876547,0.123453,romance,Catalan
sc,por,0.892791,0.107209,romance,Portuguese
sc,ita,0.906514,0.093486,italian,Italian
sc,hrv,0.910761,0.089239,slavic,Croatian
sc,fur,0.920442,0.079558,italo_romance,Friulian
sc,scn,0.940804,0.059196,italo_romance,Sicilian
sc,slv,0.945111,0.054889,slavic,Slovenian
sc,eng,0.960165,0.039835,english,English
sc,deu,0.968275,0.031725,germanic,German
sc,hun,0.990967,0.009033,uralic,Hungarian
scn,ita,0.760287,0.239713,italian,Italian
scn,fur,0.807365,0.192635,italo_romance,Friulian
scn,lmo,0.887728,0.112272,italo_romance,Lombard
scn,lij,0.920494,0.079506,italo_romance,Ligurian
scn,sc,0.940804,0.059196,italo_romance,Sardinian
scn,slv,0.942747,0.057253,slavic,Slovenian
scn,vec,0.943514,0.056486,italo_romance,Venetian
scn,cat,0.944690,0.055310,romance,Catalan
scn,spa,0.953028,0.046972,romance,Spanish
scn,oci,0.958940,0.041060,romance,Occitan
scn,fra,0.959838,0.040162,romance,French
scn,hrv,0.960748,0.039252,slavic,Croatian
scn,por,0.982701,0.017299,romance,Portuguese
scn,eng,0.990288,0.009712,english,English
scn,deu,0.994641,0.005359,germanic,German
scn,hun,0.996282,0.003718,uralic,Hungarian
slv,hrv,0.507411,0.492589,slavic,Croatian
slv,vec,0.860074,0.139926,italo_romance,Venetian
slv,lij,0.897255,0.102745,italo_romance,Ligurian
slv,por,0.923925,0.076075,romance,Portuguese
slv,fur,0.928654,0.071346,italo_romance,Friulian
slv,ita,0.934427,0.065573,italian,Italian
slv,lmo,0.937203,0.062797,italo_romance,Lombard
slv,scn,0.942747,0.057253,italo_romance,Sicilian
slv,sc,0.945111,0.054889,italo_romance,Sardinian
slv,eng,0.948825,0.051175,english,English
slv,deu,0.958497,0.041503,germanic,German
slv,spa,0.962453,0.037547,romance,Spanish
slv,fra,0.975956,0.024044,romance,French
slv,oci,0.978371,0.021629,romance,Occitan
slv,hun,0.984574,0.015426,uralic,Hungarian
slv,cat,0.984789,0.015211,romance,Catalan
spa,oci,0.461616,0.538384,romance,Occitan
spa,cat,0.493382,0.506618,romance,Catalan
spa,por,0.675062,0.324938,romance,Portuguese
spa,lmo,0.703421,0.296579,italo_romance,Lombard
spa,fra,0.739117,0.260883,romance,French
spa,vec,0.788012,0.211988,italo_romance,Venetian
spa,lij,0.810130,0.189870,italo_romance,Ligurian
spa,sc,0.827491,0.172509,italo_romance,Sardinian
spa,ita,0.858403,0.141597,italian,Italian
spa,fur,0.872128,0.127872,italo_romance,Friulian
spa,hrv,0.924676,0.075324,slavic,Croatian
spa,scn,0.953028,0.046972,italo_romance,Sicilian
spa,slv,0.962453,0.037547,slavic,Slovenian
spa,hun,0.974498,0.025502,uralic,Hungarian
spa,deu,0.989587,0.010413,germanic,German
spa,eng,0.994216,0.005784,english,English
vec,lij,0.726493,0.273507,italo_romance,Ligurian
vec,lmo,0.748799,0.251201,italo_romance,Lombard
vec,ita,0.774427,0.225573,italian,Italian
vec,spa,0.788012,0.211988,romance,Spanish
vec,fur,0.798489,0.201511,italo_romance,Friulian
vec,cat,0.822397,0.177603,romance,Catalan
vec,slv,0.860074,0.139926,slavic,Slovenian
vec,oci,0.860840,0.139160,romance,Occitan
vec,por,0.864595,0.135405,romance,Portuguese
vec,sc,0.873337,0.126663,italo_romance,Sardinian
vec,hrv,0.899136,0.100864,slavic,Croatian
vec,fra,0.902022,0.097978,romance,French
vec,scn,0.943514,0.056486,italo_romance,Sicilian
vec,eng,0.972618,0.027382,english,English
vec,deu,0.980475,0.019525,germanic,German
vec,hun,0.985034,0.014966,uralic,Hungarian
