source,target,distance,similarity,target_family,target_display
sc,vec,0.035550,0.964450,italo_romance,Venetian
sc,lij,0.041880,0.958120,italo_romance,Ligurian
sc,fur,0.042587,0.957413,italo_romance,Friulian
sc,scn,0.050832,0.949168,italo_romance,Sicilian
sc,eng,0.065086,0.934914,english,English
sc,slv,0.096342,0.903658,slavic,Slovenian
sc,deu,0.105518,0.894482,germanic,German
scn,ita,0.043912,0.956088,italian,Italian
scn,lmo,0.046521,0.953479,italo_romance,Lombard
scn,sc,0.050832,0.949168,italo_romance,Sardinian
scn,cat,0.055541,0.944459,romance,Catalan
scn,fur,0.056762,0.943238,italo_romance,Friulian
scn,lij,0.061229,0.938771,italo_romance,Ligurian
scn,spa,0.063904,0.936096,romance,Spanish
scn,vec,0.068908,0.931092,italo_romance,Venetian
scn,fra,0.071290,0.928710,romance,French
scn,eng,0.107690,0.892310,english,English
scn,slv,0.122334,0.877666,slavic,Slovenian
scn,deu,0.152589,0.847411,germanic,German
slv,eng,0.040668,0.959332,english,English
slv,deu,0.041876,0.958124,germanic,German
slv,fra,0.058382,0.941618,romance,French
slv,cat,0.064164,0.935836,romance,Catalan
slv,spa,0.065429,0.934571,romance,Spanish
slv,fur,0.069827,0.930173,italo_romance,Friulian
slv,vec,0.071843,0.928157,italo_romance,Venetian
slv,lmo,0.076983,0.923017,italo_romance,Lombard
slv,ita,0.078979,0.921021,italian,Italian
slv,sc,0.096342,0.903658,italo_romance,Sardinian
slv,lij,0.103583,0.896417,italo_romance,Ligurian
slv,scn,0.122334,0.877666,italo_romance,Sicilian
spa,cat,0.006939,0.993061,romance,Catalan
spa,vec,0.007226,0.992774,italo_romance,Venetian
spa,ita,0.008556,0.991444,italian,Italian
spa,fra,0.012645,0.987355,romance,French
spa,lmo,0.015343,0.984657,italo_romance,Lombard
spa,sc,0.020331,0.979669,italo_romance,Sardinian
spa,lij,0.022102,0.977898,italo_romance,Ligurian
spa,fur,0.026771,0.973229,italo_romance,Friulian
spa,eng,0.050657,0.949343,english,English
spa,scn,0.063904,0.936096,italo_romance,Sicilian
spa,slv,0.065429,0.934571,slavic,Slovenian
spa,deu,0.090281,0.909719,germanic,German
vec,spa,0.007226,0.992774,romance,Spanish
vec,ita,0.007600,0.992400,italian,Italian
vec,cat,0.014555,0.985445,romance,Catalan
vec,lij,0.015934,0.984066,italo_romance,Ligurian
vec,lmo,0.018886,0.981114,italo_romance,Lombard
vec,fra,0.025931,0.974069,romance,French
vec,fur,0.035293,0.964707,italo_romance,Friulian
vec,sc,0.035550,0.964450,italo_romance,Sardinian
vec,eng,0.063164,0.936836,english,English
vec,scn,0.068908,0.931092,italo_romance,Sicilian
vec,slv,0.071843,0.928157,slavic,Slovenian
vec,deu,0.108217,0.891783,germanic,German
